MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/15/2023 10:29:57,1.16.3,FR1,5,3.95,nan,1,Right,Left,0,1,0,0,nan,nan,17.83
4/15/2023 10:43:16,1.16.3,FR1,5,3.94,nan,1,Left,Left,1,1,0,0,nan,nan,0.00
4/15/2023 10:44:33,1.16.3,FR1,5,3.95,2,1,Pellet,Left,1,1,1,0,Timed_out,nan,nan
4/15/2023 10:44:59,1.16.3,FR1,5,3.94,nan,1,Right,Left,1,2,1,0,nan,nan,0.17
4/15/2023 10:47:44,1.16.3,FR1,5,3.94,nan,1,Right,Left,1,3,1,0,nan,nan,0.30
4/15/2023 10:48:31,1.16.3,FR1,5,3.94,nan,1,Right,Left,1,4,1,0,nan,nan,0.35
4/15/2023 10:48:32,1.16.3,FR1,5,3.94,nan,1,Left,Left,2,4,1,0,nan,nan,0.24
4/15/2023 10:48:33,1.16.3,FR1,5,3.95,1,1,Pellet,Left,2,4,2,0,0.34,240,nan
4/15/2023 10:55:18,1.16.3,FR1,5,3.95,nan,1,Right,Left,2,5,2,0,nan,nan,0.15
4/15/2023 10:57:12,1.16.3,FR1,5,3.94,nan,1,Left,Left,3,5,2,0,nan,nan,0.11
4/15/2023 10:57:38,1.16.3,FR1,5,3.95,2,1,Pellet,Left,3,5,3,0,23.20,545,nan
4/15/2023 10:59:26,1.16.3,FR1,5,3.95,nan,1,Left,Left,4,5,3,0,nan,nan,0.09
4/15/2023 10:59:27,1.16.3,FR1,5,3.94,2,1,Pellet,Left,4,5,4,0,0.06,108,nan
4/15/2023 10:59:32,1.16.3,FR1,5,3.94,nan,1,LeftinTimeOut,Left,5,5,4,0,nan,nan,nan
4/15/2023 10:59:40,1.16.3,FR1,5,3.95,nan,1,Right,Left,5,6,4,0,nan,nan,0.12
4/15/2023 10:59:41,1.16.3,FR1,5,3.95,nan,1,Left,Left,6,6,4,0,nan,nan,0.21
4/15/2023 10:59:42,1.16.3,FR1,5,3.94,nan,1,LeftDuringDispense,Left,7,6,4,0,nan,nan,0.11
4/15/2023 10:59:50,1.16.3,FR1,5,3.94,2,1,Pellet,Left,7,6,5,0,5.66,24,nan
4/15/2023 10:59:57,1.16.3,FR1,5,3.95,nan,1,Left,Left,8,6,5,0,nan,nan,0.17
4/15/2023 11:02:02,1.16.3,FR1,5,3.95,2,1,Pellet,Left,8,6,6,0,Timed_out,132,nan
4/15/2023 11:09:16,1.16.3,FR1,5,3.94,nan,1,Left,Left,9,6,6,0,nan,nan,0.16
4/15/2023 11:10:28,1.16.3,FR1,5,3.95,nan,1,LeftWithPellet,Left,10,6,6,0,nan,nan,0.12
4/15/2023 11:12:15,1.16.3,FR1,5,3.95,nan,1,RightWithPellet,Left,10,7,6,0,nan,nan,0.12
4/15/2023 11:15:40,1.16.3,FR1,5,3.95,1,1,Pellet,Left,10,7,7,0,Timed_out,818,nan
4/15/2023 11:17:55,1.16.3,FR1,5,3.95,nan,1,Left,Left,11,7,7,0,nan,nan,0.07
4/15/2023 11:18:18,1.16.3,FR1,5,3.95,1,1,Pellet,Left,11,7,8,0,21.93,158,nan
4/15/2023 11:18:25,1.16.3,FR1,5,3.95,nan,1,Left,Left,12,7,8,0,nan,nan,0.14
4/15/2023 11:18:30,1.16.3,FR1,5,3.95,1,1,Pellet,Left,12,7,9,0,3.88,12,nan
4/15/2023 11:25:29,1.16.3,FR1,5,3.94,nan,1,Right,Left,12,8,9,0,nan,nan,0.30
4/15/2023 11:25:30,1.16.3,FR1,5,3.94,nan,1,Left,Left,13,8,9,0,nan,nan,0.03
4/15/2023 11:25:31,1.16.3,FR1,5,3.95,nan,1,LeftDuringDispense,Left,14,8,9,0,nan,nan,0.10
4/15/2023 11:25:34,1.16.3,FR1,5,3.94,2,1,Pellet,Left,14,8,10,0,0.34,424,nan
4/15/2023 11:29:54,1.16.3,FR1,5,3.94,nan,1,Right,Left,14,9,10,0,nan,nan,0.18
4/15/2023 11:41:17,1.16.3,FR1,5,3.94,nan,1,Left,Left,15,9,10,0,nan,nan,0.17
4/15/2023 11:41:20,1.16.3,FR1,5,3.95,1,1,Pellet,Left,15,9,11,0,3.13,946,nan
4/15/2023 11:43:52,1.16.3,FR1,5,3.94,nan,1,Left,Left,16,9,11,0,nan,nan,0.16
4/15/2023 11:44:12,1.16.3,FR1,5,3.94,1,1,Pellet,Left,16,9,12,0,18.58,172,nan
4/15/2023 11:44:20,1.16.3,FR1,5,3.94,nan,1,Left,Left,17,9,12,0,nan,nan,0.12
4/15/2023 11:44:21,1.16.3,FR1,5,3.94,1,1,Pellet,Left,17,9,13,0,0.54,9,nan
4/15/2023 11:45:31,1.16.3,FR1,5,3.94,nan,1,Left,Left,18,9,13,0,nan,nan,0.13
4/15/2023 11:45:32,1.16.3,FR1,5,3.94,2,1,Pellet,Left,18,9,14,0,0.13,71,nan
4/15/2023 11:48:19,1.16.3,FR1,5,3.94,nan,1,Right,Left,18,10,14,0,nan,nan,0.27
4/15/2023 12:03:52,1.16.3,FR1,5,3.94,nan,1,Right,Left,18,11,14,0,nan,nan,0.30
4/15/2023 12:03:54,1.16.3,FR1,5,3.94,nan,1,Left,Left,19,11,14,0,nan,nan,0.06
4/15/2023 12:03:54,1.16.3,FR1,5,3.94,2,1,Pellet,Left,19,11,15,0,0.06,1102,nan
4/15/2023 12:05:41,1.16.3,FR1,5,3.94,nan,1,Right,Left,19,12,15,0,nan,nan,0.20
4/15/2023 12:05:46,1.16.3,FR1,5,3.95,nan,1,Left,Left,20,12,15,0,nan,nan,0.13
4/15/2023 12:05:47,1.16.3,FR1,5,3.94,1,1,Pellet,Left,20,12,16,0,0.27,113,nan
4/15/2023 12:08:35,1.16.3,FR1,5,3.94,nan,1,Left,Left,21,12,16,0,nan,nan,0.09
4/15/2023 12:08:36,1.16.3,FR1,5,3.94,1,1,Pellet,Left,21,12,17,0,0.20,169,nan
4/15/2023 12:30:52,1.16.3,FR1,5,3.94,nan,1,Left,Left,22,12,17,0,nan,nan,0.10
4/15/2023 12:30:56,1.16.3,FR1,5,3.94,2,1,Pellet,Left,22,12,18,0,0.54,1340,nan
4/15/2023 12:31:04,1.16.3,FR1,5,3.94,nan,1,Left,Left,23,12,18,0,nan,nan,0.48
4/15/2023 12:31:05,1.16.3,FR1,5,3.94,2,1,Pellet,Left,23,12,19,0,0.27,9,nan
4/15/2023 12:31:18,1.16.3,FR1,5,3.94,nan,1,Left,Left,24,12,19,0,nan,nan,0.15
4/15/2023 12:31:19,1.16.3,FR1,5,3.94,nan,1,LeftDuringDispense,Left,25,12,19,0,nan,nan,0.12
4/15/2023 12:31:22,1.16.3,FR1,5,3.94,nan,1,LeftWithPellet,Left,26,12,19,0,nan,nan,0.37
4/15/2023 12:31:24,1.16.3,FR1,5,3.94,2,1,Pellet,Left,26,12,20,0,2.23,19,nan
4/15/2023 12:32:07,1.16.3,FR1,5,3.94,nan,1,Left,Left,27,12,20,0,nan,nan,0.07
4/15/2023 12:32:08,1.16.3,FR1,5,3.94,2,1,Pellet,Left,27,12,21,0,0.06,44,nan
4/15/2023 12:32:23,1.16.3,FR1,5,3.94,nan,1,Left,Left,28,12,21,0,nan,nan,0.11
4/15/2023 12:32:23,1.16.3,FR1,5,3.94,nan,1,LeftDuringDispense,Left,29,12,21,0,nan,nan,0.02
4/15/2023 12:32:28,1.16.3,FR1,5,3.94,3,1,Pellet,Left,29,12,22,0,0.34,20,nan
4/15/2023 13:42:10,1.16.3,FR1,5,3.94,nan,1,Left,Left,30,12,22,0,nan,nan,0.31
4/15/2023 13:42:11,1.16.3,FR1,5,3.94,nan,1,LeftDuringDispense,Left,31,12,22,0,nan,nan,0.33
4/15/2023 13:42:14,1.16.3,FR1,5,3.94,2,1,Pellet,Left,31,12,23,0,0.27,4186,nan
4/15/2023 13:42:22,1.16.3,FR1,5,3.94,nan,1,Left,Left,32,12,23,0,nan,nan,0.15
4/15/2023 13:42:25,1.16.3,FR1,5,3.94,2,1,Pellet,Left,32,12,24,0,0.06,11,nan
4/15/2023 13:44:21,1.16.3,FR1,5,3.94,nan,1,Left,Left,33,12,24,0,nan,nan,0.41
4/15/2023 13:44:22,1.16.3,FR1,5,3.94,1,1,Pellet,Left,33,12,25,0,0.68,117,nan
4/15/2023 13:44:32,1.16.3,FR1,5,3.94,nan,1,Left,Left,34,12,25,0,nan,nan,0.32
4/15/2023 13:44:33,1.16.3,FR1,5,3.94,nan,1,LeftDuringDispense,Left,35,12,25,0,nan,nan,0.06
4/15/2023 13:44:35,1.16.3,FR1,5,3.94,2,1,Pellet,Left,35,12,26,0,0.20,13,nan
4/15/2023 15:43:52,1.16.3,FR1,5,3.94,nan,1,Left,Left,36,12,26,0,nan,nan,0.09
4/15/2023 15:43:53,1.16.3,FR1,5,3.94,2,1,Pellet,Left,36,12,27,0,0.06,7158,nan
4/15/2023 15:44:01,1.16.3,FR1,5,3.94,nan,1,Left,Left,37,12,27,0,nan,nan,0.33
4/15/2023 15:44:02,1.16.3,FR1,5,3.94,2,1,Pellet,Left,37,12,28,0,0.34,9,nan
4/15/2023 15:44:22,1.16.3,FR1,5,3.94,nan,1,Left,Left,38,12,28,0,nan,nan,0.34
4/15/2023 15:44:23,1.16.3,FR1,5,3.94,1,1,Pellet,Left,38,12,29,0,0.06,21,nan
4/15/2023 15:45:35,1.16.3,FR1,5,3.94,nan,1,Left,Left,39,12,29,0,nan,nan,0.15
4/15/2023 15:45:37,1.16.3,FR1,5,3.94,2,1,Pellet,Left,39,12,30,0,0.13,74,nan
4/15/2023 15:45:57,1.16.3,FR1,5,3.94,nan,1,Left,Left,40,12,30,0,nan,nan,0.10
4/15/2023 15:45:58,1.16.3,FR1,5,3.93,2,1,Pellet,Left,40,12,31,0,0.06,21,nan
4/15/2023 15:48:46,1.16.3,FR1,5,3.94,nan,1,Left,Left,41,12,31,0,nan,nan,0.13
4/15/2023 15:48:47,1.16.3,FR1,5,3.94,2,1,Pellet,Left,41,12,32,0,0.06,169,nan
4/15/2023 15:48:55,1.16.3,FR1,5,3.94,nan,1,Left,Left,42,12,32,0,nan,nan,0.14
4/15/2023 15:48:56,1.16.3,FR1,5,3.94,2,1,Pellet,Left,42,12,33,0,0.06,9,nan
4/15/2023 15:49:57,1.16.3,FR1,5,3.94,nan,1,Left,Left,43,12,33,0,nan,nan,0.22
4/15/2023 15:49:57,1.16.3,FR1,5,3.94,1,1,Pellet,Left,43,12,34,0,0.06,61,nan
4/15/2023 15:50:07,1.16.3,FR1,5,3.94,nan,1,Left,Left,44,12,34,0,nan,nan,0.21
4/15/2023 15:50:08,1.16.3,FR1,5,3.94,1,1,Pellet,Left,44,12,35,0,0.13,11,nan
4/15/2023 15:50:18,1.16.3,FR1,5,3.94,nan,1,Left,Left,45,12,35,0,nan,nan,0.17
4/15/2023 15:50:20,1.16.3,FR1,5,3.94,2,1,Pellet,Left,45,12,36,0,0.27,12,nan
4/15/2023 15:50:30,1.16.3,FR1,5,3.94,nan,1,Left,Left,46,12,36,0,nan,nan,0.31
4/15/2023 15:50:31,1.16.3,FR1,5,3.94,2,1,Pellet,Left,46,12,37,0,0.06,11,nan
4/15/2023 15:56:05,1.16.3,FR1,5,3.94,nan,1,Left,Left,47,12,37,0,nan,nan,0.10
4/15/2023 15:56:06,1.16.3,FR1,5,3.94,1,1,Pellet,Left,47,12,38,0,0.13,335,nan
4/15/2023 15:56:17,1.16.3,FR1,5,3.94,nan,1,Left,Left,48,12,38,0,nan,nan,0.00
4/15/2023 15:56:26,1.16.3,FR1,5,3.94,1,1,Pellet,Left,48,12,39,0,8.20,20,nan
4/15/2023 17:36:07,1.16.3,FR1,5,3.93,nan,1,Left,Left,49,12,39,0,nan,nan,0.21
4/15/2023 17:36:15,1.16.3,FR1,5,3.93,2,1,Pellet,Left,49,12,40,0,5.67,5989,nan
4/15/2023 17:36:31,1.16.3,FR1,5,3.94,nan,1,Left,Left,50,12,40,0,nan,nan,0.22
4/15/2023 17:36:32,1.16.3,FR1,5,3.93,2,1,Pellet,Left,50,12,41,0,0.40,17,nan
4/15/2023 17:36:44,1.16.3,FR1,5,3.93,nan,1,Left,Left,51,12,41,0,nan,nan,0.16
4/15/2023 17:36:54,1.16.3,FR1,5,3.94,3,1,Pellet,Left,51,12,42,0,5.18,22,nan
4/15/2023 17:37:18,1.16.3,FR1,5,3.94,nan,1,Left,Left,52,12,42,0,nan,nan,0.30
4/15/2023 17:37:27,1.16.3,FR1,5,3.93,2,1,Pellet,Left,52,12,43,0,6.69,33,nan
4/15/2023 17:38:14,1.16.3,FR1,5,3.94,nan,1,Left,Left,53,12,43,0,nan,nan,0.39
4/15/2023 17:38:15,1.16.3,FR1,5,3.93,2,1,Pellet,Left,53,12,44,0,0.06,48,nan
4/15/2023 17:39:03,1.16.3,FR1,5,3.93,nan,1,Left,Left,54,12,44,0,nan,nan,0.23
4/15/2023 17:39:13,1.16.3,FR1,5,3.93,2,1,Pellet,Left,54,12,45,0,7.03,58,nan
4/15/2023 18:54:01,1.16.3,FR1,5,3.93,nan,1,Left,Left,55,12,45,0,nan,nan,0.13
4/15/2023 18:54:04,1.16.3,FR1,5,3.94,2,1,Pellet,Left,55,12,46,0,0.34,4491,nan
4/15/2023 18:54:11,1.16.3,FR1,5,3.93,nan,1,Left,Left,56,12,46,0,nan,nan,0.12
4/15/2023 18:54:12,1.16.3,FR1,5,3.93,nan,1,LeftDuringDispense,Left,57,12,46,0,nan,nan,0.06
4/15/2023 18:54:15,1.16.3,FR1,5,3.93,3,1,Pellet,Left,57,12,47,0,0.06,11,nan
4/15/2023 18:54:30,1.16.3,FR1,5,3.93,nan,1,Left,Left,58,12,47,0,nan,nan,0.08
4/15/2023 18:54:31,1.16.3,FR1,5,3.93,1,1,Pellet,Left,58,12,48,0,0.20,16,nan
4/15/2023 18:54:43,1.16.3,FR1,5,3.93,nan,1,Left,Left,59,12,48,0,nan,nan,0.01
4/15/2023 18:54:44,1.16.3,FR1,5,3.93,nan,1,LeftDuringDispense,Left,60,12,48,0,nan,nan,0.11
4/15/2023 18:54:47,1.16.3,FR1,5,3.93,3,1,Pellet,Left,60,12,49,0,0.20,16,nan
4/15/2023 18:56:56,1.16.3,FR1,5,3.93,nan,1,Left,Left,61,12,49,0,nan,nan,0.09
4/15/2023 18:57:00,1.16.3,FR1,5,3.93,3,1,Pellet,Left,61,12,50,0,1.56,133,nan
4/15/2023 18:59:45,1.16.3,FR1,5,3.93,nan,1,Left,Left,62,12,50,0,nan,nan,0.28
4/15/2023 18:59:49,1.16.3,FR1,5,3.94,3,1,Pellet,Left,62,12,51,0,0.68,169,nan
4/15/2023 18:59:56,1.16.3,FR1,5,3.93,nan,1,Left,Left,63,12,51,0,nan,nan,0.14
4/15/2023 18:59:57,1.16.3,FR1,5,3.93,2,1,Pellet,Left,63,12,52,0,0.06,8,nan
4/15/2023 19:01:21,1.16.3,FR1,5,3.93,nan,1,Left,Left,64,12,52,0,nan,nan,0.10
4/15/2023 19:01:22,1.16.3,FR1,5,3.93,2,1,Pellet,Left,64,12,53,0,0.06,85,nan
4/15/2023 19:02:19,1.16.3,FR1,5,3.93,nan,1,Left,Left,65,12,53,0,nan,nan,0.18
4/15/2023 19:02:20,1.16.3,FR1,5,3.93,1,1,Pellet,Left,65,12,54,0,0.20,58,nan
4/15/2023 19:46:31,1.16.3,FR1,5,3.93,nan,1,Left,Left,66,12,54,0,nan,nan,0.04
4/15/2023 19:46:32,1.16.3,FR1,5,3.93,1,1,Pellet,Left,66,12,55,0,0.54,2652,nan
4/15/2023 19:47:37,1.16.3,FR1,5,3.93,nan,1,Left,Left,67,12,55,0,nan,nan,0.12
4/15/2023 19:47:39,1.16.3,FR1,5,3.93,2,1,Pellet,Left,67,12,56,0,0.54,67,nan
4/15/2023 19:51:00,1.16.3,FR1,5,3.93,nan,1,Left,Left,68,12,56,0,nan,nan,0.09
4/15/2023 19:51:01,1.16.3,FR1,5,3.93,1,1,Pellet,Left,68,12,57,0,0.41,202,nan
4/15/2023 20:07:56,1.16.3,FR1,5,3.93,nan,1,Right,Left,68,13,57,0,nan,nan,0.26
4/15/2023 20:08:00,1.16.3,FR1,5,3.93,nan,1,Right,Left,68,14,57,0,nan,nan,0.02
4/15/2023 20:08:12,1.16.3,FR1,5,3.93,nan,1,Left,Left,69,14,57,0,nan,nan,0.18
4/15/2023 20:08:13,1.16.3,FR1,5,3.93,1,1,Pellet,Left,69,14,58,0,0.27,1032,nan
4/15/2023 20:08:40,1.16.3,FR1,5,3.93,nan,1,Left,Left,70,14,58,0,nan,nan,0.02
4/15/2023 20:08:46,1.16.3,FR1,5,3.93,2,1,Pellet,Left,70,14,59,0,3.07,33,nan
4/15/2023 20:09:57,1.16.3,FR1,5,3.93,nan,1,Left,Left,71,14,59,0,nan,nan,0.08
4/15/2023 20:09:58,1.16.3,FR1,5,3.93,2,1,Pellet,Left,71,14,60,0,0.06,72,nan
4/15/2023 20:10:13,1.16.3,FR1,5,3.93,nan,1,Left,Left,72,14,60,0,nan,nan,0.23
4/15/2023 20:11:13,1.16.3,FR1,5,3.93,1,1,Pellet,Left,72,14,61,0,59.36,75,nan
