MM:DD:YYYY hh:mm:ss,New Column 1,New Column 2,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/20/2023 11:35:51,,,1.16.3,FR1,5,3.79,,1,LeftWithPellet,Left,20,12,11,0,,,0.03
4/20/2023 11:37:42,,,1.16.3,FR1,5,3.8,,1,LeftWithPellet,Left,21,12,11,0,,,0.28
4/20/2023 11:37:44,,,1.16.3,FR1,5,3.8,,1,RightWithPellet,Left,21,13,11,0,,,0.55
4/20/2023 11:40:04,,,1.16.3,FR1,5,3.8,2.0,1,Pellet,Left,21,13,12,0,Timed_out,668.0,
4/20/2023 11:52:00,,,1.16.3,FR1,5,3.82,,1,Right,Left,21,14,12,0,,,0.21
4/20/2023 11:52:05,,,1.16.3,FR1,5,3.82,,1,Right,Left,21,15,12,0,,,0.43
4/20/2023 11:52:07,,,1.16.3,FR1,5,3.81,,1,Left,Left,22,15,12,0,,,0.23
4/20/2023 11:52:07,,,1.16.3,FR1,5,3.82,,1,LeftDuringDispense,Left,23,15,12,0,,,0.11
4/20/2023 11:52:11,,,1.16.3,FR1,5,3.82,3.0,1,Pellet,Left,23,15,13,0,0.34,727.0,
4/20/2023 11:59:20,,,1.16.3,FR1,5,3.82,,1,Left,Left,24,15,13,0,,,0.25
4/20/2023 11:59:58,,,1.16.3,FR1,5,3.82,1.0,1,Pellet,Left,24,15,14,0,37.00,467.0,
4/20/2023 12:00:04,,,1.16.3,FR1,5,3.82,,1,Left,Left,25,15,14,0,,,0.0
4/20/2023 12:02:57,,,1.16.3,FR1,5,3.82,1.0,1,Pellet,Left,25,15,15,0,Timed_out,179.0,
4/20/2023 12:05:34,,,1.16.3,FR1,5,3.82,,1,Left,Left,26,15,15,0,,,0.25
4/20/2023 12:05:35,,,1.16.3,FR1,5,3.82,2.0,1,Pellet,Left,26,15,16,0,0.06,158.0,
4/20/2023 12:10:21,,,1.16.3,FR1,5,3.83,,1,Left,Left,27,15,16,0,,,0.3
4/20/2023 12:10:27,,,1.16.3,FR1,5,3.83,2.0,1,Pellet,Left,27,15,17,0,3.34,292.0,
4/20/2023 12:10:31,,,1.16.3,FR1,5,3.82,,1,RightinTimeout,Left,27,16,17,0,,,0.06
4/20/2023 12:10:35,,,1.16.3,FR1,5,3.82,,1,Left,Left,28,16,17,0,,,0.37
4/20/2023 12:23:08,,,1.16.3,FR1,5,3.83,1.0,1,Pellet,Left,28,16,18,0,Timed_out,761.0,
4/20/2023 12:24:41,,,1.16.3,FR1,5,3.83,,1,Right,Left,28,17,18,0,,,0.38
4/20/2023 12:24:42,,,1.16.3,FR1,5,3.83,,1,Right,Left,28,18,18,0,,,0.25
4/20/2023 12:28:22,,,1.16.3,FR1,5,3.84,,1,Left,Left,29,18,18,0,,,0.17
4/20/2023 12:28:23,,,1.16.3,FR1,5,3.84,2.0,1,Pellet,Left,29,18,19,0,0.06,315.0,
4/20/2023 12:35:23,,,1.16.3,FR1,5,3.84,,1,Left,Left,30,18,19,0,,,0.11
4/20/2023 12:35:24,,,1.16.3,FR1,5,3.85,1.0,1,Pellet,Left,30,18,20,0,0.47,421.0,
4/20/2023 12:35:40,,,1.16.3,FR1,5,3.85,,1,Left,Left,31,18,20,0,,,0.1
4/20/2023 12:35:41,,,1.16.3,FR1,5,3.84,,1,LeftDuringDispense,Left,32,18,20,0,,,0.54
4/20/2023 12:35:44,,,1.16.3,FR1,5,3.84,,1,LeftWithPellet,Left,33,18,20,0,,,0.13
4/20/2023 12:36:09,,,1.16.3,FR1,5,3.84,2.0,1,Pellet,Left,33,18,21,0,26.05,45.0,
4/20/2023 12:41:52,,,1.16.3,FR1,5,3.85,,1,Left,Left,34,18,21,0,,,0.01
4/20/2023 12:44:13,,,1.16.3,FR1,5,3.85,,1,RightWithPellet,Left,34,19,21,0,,,0.05
4/20/2023 12:45:22,,,1.16.3,FR1,5,3.85,1.0,1,Pellet,Left,34,19,22,0,Timed_out,553.0,
4/20/2023 12:45:33,,,1.16.3,FR1,5,3.85,,1,Left,Left,35,19,22,0,,,0.12
4/20/2023 12:45:34,,,1.16.3,FR1,5,3.85,1.0,1,Pellet,Left,35,19,23,0,0.27,12.0,
4/20/2023 12:48:44,,,1.16.3,FR1,5,3.85,,1,Right,Left,35,20,23,0,,,0.28
4/20/2023 12:48:48,,,1.16.3,FR1,5,3.85,,1,Left,Left,36,20,23,0,,,0.19
4/20/2023 12:48:49,,,1.16.3,FR1,5,3.85,,1,LeftDuringDispense,Left,37,20,23,0,,,0.01
4/20/2023 12:48:52,,,1.16.3,FR1,5,3.85,2.0,1,Pellet,Left,37,20,24,0,0.54,198.0,
4/20/2023 12:49:06,,,1.16.3,FR1,5,3.85,,1,Left,Left,38,20,24,0,,,0.08
4/20/2023 12:49:07,,,1.16.3,FR1,5,3.85,1.0,1,Pellet,Left,38,20,25,0,0.68,15.0,
4/20/2023 12:58:46,,,1.16.3,FR1,5,3.86,,1,Left,Left,39,20,25,0,,,0.32
4/20/2023 12:58:51,,,1.16.3,FR1,5,3.85,3.0,1,Pellet,Left,39,20,26,0,1.36,583.0,
4/20/2023 13:06:51,,,1.16.3,FR1,5,3.86,,1,Right,Left,39,21,26,0,,,0.42
4/20/2023 14:07:15,,,1.16.3,FR1,5,3.9,,1,Left,Left,40,21,26,0,,,0.14
4/20/2023 14:07:17,,,1.16.3,FR1,5,3.9,2.0,1,Pellet,Left,40,21,27,0,0.40,4106.0,
4/20/2023 14:07:44,,,1.16.3,FR1,5,3.9,,1,Left,Left,41,21,27,0,,,0.03
4/20/2023 14:07:46,,,1.16.3,FR1,5,3.9,2.0,1,Pellet,Left,41,21,28,0,0.27,30.0,
4/20/2023 14:08:20,,,1.16.3,FR1,5,3.9,,1,Left,Left,42,21,28,0,,,0.04
4/20/2023 14:08:22,,,1.16.3,FR1,5,3.9,2.0,1,Pellet,Left,42,21,29,0,0.34,36.0,
4/20/2023 14:08:47,,,1.16.3,FR1,5,3.9,,1,Left,Left,43,21,29,0,,,0.12
4/20/2023 14:08:50,,,1.16.3,FR1,5,3.9,2.0,1,Pellet,Left,43,21,30,0,0.40,28.0,
4/20/2023 14:11:01,,,1.16.3,FR1,5,3.9,,1,Left,Left,44,21,30,0,,,0.07
4/20/2023 14:11:02,,,1.16.3,FR1,5,3.9,1.0,1,Pellet,Left,44,21,31,0,0.34,132.0,
4/20/2023 14:11:30,,,1.16.3,FR1,5,3.91,,1,Left,Left,45,21,31,0,,,0.57
4/20/2023 14:14:59,,,1.16.3,FR1,5,3.9,,1,LeftWithPellet,Left,46,21,31,0,,,0.21
4/20/2023 15:17:19,,,1.16.3,FR1,5,3.94,1.0,1,Pellet,Left,46,21,32,0,Timed_out,3976.0,
4/20/2023 15:17:47,,,1.16.3,FR1,5,3.94,,1,Left,Left,47,21,32,0,,,0.07
4/20/2023 15:17:48,,,1.16.3,FR1,5,3.94,1.0,1,Pellet,Left,47,21,33,0,0.27,30.0,
4/20/2023 15:18:05,,,1.16.3,FR1,5,3.94,,1,Left,Left,48,21,33,0,,,0.06
4/20/2023 15:18:07,,,1.16.3,FR1,5,3.94,1.0,1,Pellet,Left,48,21,34,0,0.27,19.0,
4/20/2023 15:18:34,,,1.16.3,FR1,5,3.94,,1,Left,Left,49,21,34,0,,,0.76
4/20/2023 15:18:35,,,1.16.3,FR1,5,3.94,1.0,1,Pellet,Left,49,21,35,0,0.34,28.0,
4/20/2023 15:18:59,,,1.16.3,FR1,5,3.94,,1,Left,Left,50,21,35,0,,,0.11
4/20/2023 15:19:01,,,1.16.3,FR1,5,3.94,1.0,1,Pellet,Left,50,21,36,0,0.47,26.0,
4/20/2023 15:19:23,,,1.16.3,FR1,5,3.93,,1,Left,Left,51,21,36,0,,,0.09
4/20/2023 15:19:24,,,1.16.3,FR1,5,3.93,1.0,1,Pellet,Left,51,21,37,0,0.81,23.0,
4/20/2023 15:21:13,,,1.16.3,FR1,5,3.94,,1,Left,Left,52,21,37,0,,,0.57
4/20/2023 15:25:35,,,1.16.3,FR1,5,3.94,1.0,1,Pellet,Left,52,21,38,0,Timed_out,371.0,
4/20/2023 16:13:57,,,1.16.3,FR1,5,3.96,,1,Left,Left,53,21,38,0,,,0.2
4/20/2023 16:13:58,,,1.16.3,FR1,5,3.97,2.0,1,Pellet,Left,53,21,39,0,0.06,2903.0,
4/20/2023 16:14:07,,,1.16.3,FR1,5,3.97,,1,Left,Left,54,21,39,0,,,0.08
4/20/2023 16:14:09,,,1.16.3,FR1,5,3.98,1.0,1,Pellet,Left,54,21,40,0,0.40,11.0,
4/20/2023 16:14:28,,,1.16.3,FR1,5,3.97,,1,Left,Left,55,21,40,0,,,0.04
4/20/2023 16:14:29,,,1.16.3,FR1,5,3.97,1.0,1,Pellet,Left,55,21,41,0,0.47,20.0,
4/20/2023 16:14:48,,,1.16.3,FR1,5,3.96,,1,Left,Left,56,21,41,0,,,0.06
4/20/2023 16:14:49,,,1.16.3,FR1,5,3.97,1.0,1,Pellet,Left,56,21,42,0,0.40,20.0,
4/20/2023 16:15:05,,,1.16.3,FR1,5,3.97,,1,Left,Left,57,21,42,0,,,0.06
4/20/2023 16:15:07,,,1.16.3,FR1,5,3.97,1.0,1,Pellet,Left,57,21,43,0,1.36,18.0,
4/20/2023 16:15:33,,,1.16.3,FR1,5,3.97,,1,Left,Left,58,21,43,0,,,0.62
4/20/2023 16:45:04,,,1.16.3,FR1,5,4.0,2.0,1,Pellet,Left,58,21,44,0,Timed_out,1797.0,
4/20/2023 16:45:19,,,1.16.3,FR1,5,3.99,,1,Left,Left,59,21,44,0,,,0.07
4/20/2023 16:45:20,,,1.16.3,FR1,5,3.99,1.0,1,Pellet,Left,59,21,45,0,0.27,16.0,
4/20/2023 16:45:53,,,1.16.3,FR1,5,3.99,,1,Left,Left,60,21,45,0,,,0.07
4/20/2023 16:45:59,,,1.16.3,FR1,5,3.99,3.0,1,Pellet,Left,60,21,46,0,1.50,39.0,
4/20/2023 16:46:16,,,1.16.3,FR1,5,3.99,,1,Left,Left,61,21,46,0,,,0.06
4/20/2023 16:46:16,,,1.16.3,FR1,5,3.99,,1,LeftDuringDispense,Left,62,21,46,0,,,0.11
4/20/2023 16:46:19,,,1.16.3,FR1,5,3.99,3.0,1,Pellet,Left,62,21,47,0,0.06,20.0,
4/20/2023 16:47:14,,,1.16.3,FR1,5,3.99,,1,Left,Left,63,21,47,0,,,0.34
4/20/2023 16:47:15,,,1.16.3,FR1,5,3.99,1.0,1,Pellet,Left,63,21,48,0,0.20,56.0,
4/20/2023 17:18:48,,,1.16.3,FR1,5,4.01,,1,Left,Left,64,21,48,0,,,0.16
4/20/2023 17:18:51,,,1.16.3,FR1,5,4.01,2.0,1,Pellet,Left,64,21,49,0,0.34,1896.0,
4/20/2023 17:19:06,,,1.16.3,FR1,5,4.02,,1,Left,Left,65,21,49,0,,,0.07
4/20/2023 17:19:12,,,1.16.3,FR1,5,4.01,3.0,1,Pellet,Left,65,21,50,0,0.54,21.0,
4/20/2023 17:19:31,,,1.16.3,FR1,5,4.01,,1,Left,Left,66,21,50,0,,,0.09
4/20/2023 17:19:32,,,1.16.3,FR1,5,4.02,1.0,1,Pellet,Left,66,21,51,0,0.27,20.0,
4/20/2023 17:19:49,,,1.16.3,FR1,5,4.01,,1,Left,Left,67,21,51,0,,,0.17
4/20/2023 17:19:55,,,1.16.3,FR1,5,4.01,3.0,1,Pellet,Left,67,21,52,0,0.47,23.0,
4/20/2023 17:20:18,,,1.16.3,FR1,5,4.01,,1,Left,Left,68,21,52,0,,,0.14
4/20/2023 17:20:19,,,1.16.3,FR1,5,4.01,1.0,1,Pellet,Left,68,21,53,0,0.27,24.0,
4/20/2023 17:39:26,,,1.16.3,FR1,5,4.02,,1,Left,Left,69,21,53,0,,,2.05
4/20/2023 17:39:29,,,1.16.3,FR1,5,4.03,,1,LeftDuringDispense,Left,70,21,53,0,,,0.3
4/20/2023 17:39:33,,,1.16.3,FR1,5,4.03,3.0,1,Pellet,Left,70,21,54,0,1.97,1154.0,
4/20/2023 17:49:54,,,1.16.3,FR1,5,4.03,,1,Left,Left,71,21,54,0,,,0.1
4/20/2023 17:49:54,,,1.16.3,FR1,5,4.03,,1,LeftDuringDispense,Left,72,21,54,0,,,0.03
4/20/2023 17:49:58,,,1.16.3,FR1,5,4.02,2.0,1,Pellet,Left,72,21,55,0,0.68,625.0,
4/20/2023 17:51:52,,,1.16.3,FR1,5,4.03,,1,Right,Left,72,22,55,0,,,0.34
4/20/2023 17:52:56,,,1.16.3,FR1,5,4.03,,1,Right,Left,72,23,55,0,,,0.41
4/20/2023 18:15:31,,,1.16.3,FR1,5,4.04,,1,Left,Left,73,23,55,0,,,0.1
4/20/2023 18:15:33,,,1.16.3,FR1,5,4.04,1.0,1,Pellet,Left,73,23,56,0,0.95,1535.0,
4/20/2023 18:15:48,,,1.16.3,FR1,5,4.04,,1,Left,Left,74,23,56,0,,,0.04
4/20/2023 18:15:49,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,74,23,57,0,0.20,16.0,
4/20/2023 18:16:06,,,1.16.3,FR1,5,4.04,,1,Left,Left,75,23,57,0,,,0.03
4/20/2023 18:16:07,,,1.16.3,FR1,5,4.05,,1,LeftDuringDispense,Left,76,23,57,0,,,0.05
4/20/2023 18:16:10,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,76,23,58,0,0.27,21.0,
4/20/2023 18:16:28,,,1.16.3,FR1,5,4.05,,1,Left,Left,77,23,58,0,,,0.08
4/20/2023 18:16:29,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,77,23,59,0,0.81,19.0,
4/20/2023 18:16:48,,,1.16.3,FR1,5,4.04,,1,Left,Left,78,23,59,0,,,0.12
4/20/2023 18:16:51,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,78,23,60,0,0.27,22.0,
4/20/2023 18:17:09,,,1.16.3,FR1,5,4.04,,1,Left,Left,79,23,60,0,,,0.25
4/20/2023 18:17:27,,,1.16.3,FR1,5,4.04,2.0,1,Pellet,Left,79,23,61,0,15.45,36.0,
4/20/2023 18:17:45,,,1.16.3,FR1,5,4.04,,1,Left,Left,80,23,61,0,,,0.17
4/20/2023 18:17:46,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,80,23,62,0,0.27,19.0,
4/20/2023 18:51:05,,,1.16.3,FR1,5,4.06,,1,Left,Left,81,23,62,0,,,0.09
4/20/2023 18:51:08,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,81,23,63,0,0.13,2002.0,
4/20/2023 18:51:25,,,1.16.3,FR1,5,4.06,,1,Left,Left,82,23,63,0,,,0.1
4/20/2023 18:51:26,,,1.16.3,FR1,5,4.06,1.0,1,Pellet,Left,82,23,64,0,0.34,18.0,
4/20/2023 18:51:41,,,1.16.3,FR1,5,4.06,,1,Left,Left,83,23,64,0,,,0.08
4/20/2023 18:51:42,,,1.16.3,FR1,5,4.06,2.0,1,Pellet,Left,83,23,65,0,0.13,16.0,
4/20/2023 18:52:04,,,1.16.3,FR1,5,4.05,,1,Left,Left,84,23,65,0,,,0.06
4/20/2023 18:52:11,,,1.16.3,FR1,5,4.06,4.0,1,Pellet,Left,84,23,66,0,1.70,29.0,
4/20/2023 19:10:13,,,1.16.3,FR1,5,4.07,,1,Left,Left,85,23,66,0,,,0.04
4/20/2023 19:10:16,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,86,23,66,0,,,0.57
4/20/2023 19:10:19,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,87,23,66,0,,,0.02
4/20/2023 19:10:20,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,88,23,66,0,,,0.31
4/20/2023 19:10:22,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,88,23,67,0,7.10,1091.0,
4/20/2023 19:12:49,,,1.16.3,FR1,5,4.08,,1,Right,Left,88,24,67,0,,,0.39
4/20/2023 19:12:53,,,1.16.3,FR1,5,4.07,,1,Left,Left,89,24,67,0,,,0.41
4/20/2023 19:16:16,,,1.16.3,FR1,5,4.07,3.0,1,Pellet,Left,89,24,68,0,Timed_out,354.0,
4/20/2023 19:19:48,,,1.16.3,FR1,5,4.08,,1,Right,Left,89,25,68,0,,,0.03
4/20/2023 19:19:49,,,1.16.3,FR1,5,4.08,,1,Right,Left,89,26,68,0,,,0.0
4/20/2023 19:20:11,,,1.16.3,FR1,5,4.08,,1,Left,Left,90,26,68,0,,,0.18
4/20/2023 19:20:12,,,1.16.3,FR1,5,4.08,1.0,1,Pellet,Left,90,26,69,0,0.34,236.0,
4/20/2023 19:33:39,,,1.16.3,FR1,5,4.09,,1,Left,Left,91,26,69,0,,,0.22
4/20/2023 19:33:40,,,1.16.3,FR1,5,4.09,1.0,1,Pellet,Left,91,26,70,0,0.34,808.0,
4/20/2023 19:33:54,,,1.16.3,FR1,5,4.09,,1,Left,Left,92,26,70,0,,,0.11
4/20/2023 19:33:55,,,1.16.3,FR1,5,4.09,1.0,1,Pellet,Left,92,26,71,0,0.40,15.0,
4/20/2023 19:34:11,,,1.16.3,FR1,5,4.09,,1,Left,Left,93,26,71,0,,,0.21
4/20/2023 19:34:12,,,1.16.3,FR1,5,4.09,1.0,1,Pellet,Left,93,26,72,0,0.13,17.0,
4/20/2023 19:35:22,,,1.16.3,FR1,5,4.09,,1,Left,Left,94,26,72,0,,,0.01
4/20/2023 19:35:24,,,1.16.3,FR1,5,4.09,1.0,1,Pellet,Left,94,26,73,0,0.34,72.0,
4/20/2023 19:36:11,,,1.16.3,FR1,5,4.09,,1,Right,Left,94,27,73,0,,,0.66
4/20/2023 19:36:13,,,1.16.3,FR1,5,4.09,,1,Right,Left,94,28,73,0,,,0.3
4/20/2023 19:36:16,,,1.16.3,FR1,5,4.09,,1,Left,Left,95,28,73,0,,,0.54
4/20/2023 19:47:53,,,1.16.3,FR1,5,4.09,2.0,1,Pellet,Left,95,28,74,0,Timed_out,749.0,
4/20/2023 19:48:09,,,1.16.3,FR1,5,4.1,,1,Left,Left,96,28,74,0,,,0.06
4/20/2023 19:48:10,,,1.16.3,FR1,5,4.1,,1,LeftDuringDispense,Left,97,28,74,0,,,0.02
4/20/2023 19:48:13,,,1.16.3,FR1,5,4.09,3.0,1,Pellet,Left,97,28,75,0,0.06,20.0,
4/20/2023 20:01:21,,,1.16.3,FR1,5,4.11,,1,Left,Left,98,28,75,0,,,0.35
4/20/2023 20:01:26,,,1.16.3,FR1,5,4.11,3.0,1,Pellet,Left,98,28,76,0,1.43,793.0,
4/20/2023 20:11:25,,,1.16.3,FR1,5,4.11,,1,Left,Left,99,28,76,0,,,0.13
4/20/2023 20:11:33,,,1.16.3,FR1,5,4.11,,1,LeftWithPellet,Left,100,28,76,0,,,0.27
4/20/2023 20:11:36,,,1.16.3,FR1,5,4.11,2.0,1,Pellet,Left,100,28,77,0,10.68,610.0,
4/20/2023 20:11:40,,,1.16.3,FR1,5,4.11,,1,RightinTimeout,Left,100,29,77,0,,,0.34
4/20/2023 20:11:41,,,1.16.3,FR1,5,4.11,,1,LeftinTimeOut,Left,101,29,77,0,,,
4/20/2023 20:11:45,,,1.16.3,FR1,5,4.11,,1,Left,Left,102,29,77,0,,,0.23
4/20/2023 20:11:47,,,1.16.3,FR1,5,4.12,,1,RightWithPellet,Left,102,30,77,0,,,0.2
4/20/2023 20:21:40,,,1.16.3,FR1,5,4.12,1.0,1,Pellet,Left,102,30,78,0,Timed_out,604.0,
4/20/2023 20:21:51,,,1.16.3,FR1,5,4.12,,1,Left,Left,103,30,78,0,,,0.32
4/20/2023 20:21:53,,,1.16.3,FR1,5,4.12,1.0,1,Pellet,Left,103,30,79,0,1.22,13.0,
4/20/2023 20:36:09,,,1.16.3,FR1,5,4.14,,1,Left,Left,104,30,79,0,,,0.2
4/20/2023 20:36:10,,,1.16.3,FR1,5,4.13,1.0,1,Pellet,Left,104,30,80,0,0.34,857.0,
4/20/2023 20:36:17,,,1.16.3,FR1,5,4.14,,1,Left,Left,105,30,80,0,,,0.02
4/20/2023 20:36:20,,,1.16.3,FR1,5,4.14,2.0,1,Pellet,Left,105,30,81,0,0.20,10.0,
4/20/2023 20:36:31,,,1.16.3,FR1,5,4.14,,1,Left,Left,106,30,81,0,,,0.32
4/20/2023 20:36:32,,,1.16.3,FR1,5,4.14,2.0,1,Pellet,Left,106,30,82,0,0.34,12.0,
4/20/2023 20:52:17,,,1.16.3,FR1,5,4.15,,1,Left,Left,107,30,82,0,,,0.03
4/20/2023 20:52:18,,,1.16.3,FR1,5,4.15,1.0,1,Pellet,Left,107,30,83,0,0.13,946.0,
4/20/2023 20:52:28,,,1.16.3,FR1,5,4.15,,1,Left,Left,108,30,83,0,,,0.1
4/20/2023 20:52:29,,,1.16.3,FR1,5,4.16,2.0,1,Pellet,Left,108,30,84,0,0.13,11.0,
4/20/2023 20:52:41,,,1.16.3,FR1,5,4.15,,1,Left,Left,109,30,84,0,,,0.07
4/20/2023 20:55:09,,,1.16.3,FR1,5,4.16,1.0,1,Pellet,Left,109,30,85,0,Timed_out,160.0,
4/20/2023 21:06:56,,,1.16.3,FR1,5,4.17,,1,Left,Left,110,30,85,0,,,0.09
4/20/2023 21:06:57,,,1.16.3,FR1,5,4.17,1.0,1,Pellet,Left,110,30,86,0,0.41,708.0,
4/20/2023 21:10:24,,,1.16.3,FR1,5,4.17,,1,Left,Left,111,30,86,0,,,0.09
4/20/2023 21:10:26,,,1.16.3,FR1,5,4.17,1.0,1,Pellet,Left,111,30,87,0,0.34,208.0,
4/20/2023 21:13:04,,,1.16.3,FR1,5,4.18,,1,Left,Left,112,30,87,0,,,0.07
4/20/2023 21:13:11,,,1.16.3,FR1,5,4.17,3.0,1,Pellet,Left,112,30,88,0,2.66,166.0,
4/20/2023 21:16:34,,,1.16.3,FR1,5,4.17,,1,Right,Left,112,31,88,0,,,0.27
4/20/2023 21:18:26,,,1.16.3,FR1,5,4.17,,1,Left,Left,113,31,88,0,,,0.04
4/20/2023 21:18:27,,,1.16.3,FR1,5,4.18,1.0,1,Pellet,Left,113,31,89,0,0.13,316.0,
4/20/2023 21:18:34,,,1.16.3,FR1,5,4.17,,1,Left,Left,114,31,89,0,,,0.02
4/20/2023 21:18:35,,,1.16.3,FR1,5,4.18,1.0,1,Pellet,Left,114,31,90,0,0.47,8.0,
4/20/2023 21:22:02,,,1.16.3,FR1,5,4.18,,1,Left,Left,115,31,90,0,,,0.0
