MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/9/2023 9:21:35,1.16.3,FR1,5,3.83,nan,1,Right,Left,0,1,0,0,nan,nan,7.43
4/9/2023 9:22:37,1.16.3,FR1,5,3.83,nan,1,Left,Left,1,1,0,0,nan,nan,0.09
4/9/2023 9:22:54,1.16.3,FR1,5,3.82,3,1,Pellet,Left,1,1,1,0,14.07,nan,nan
4/9/2023 9:23:28,1.16.3,FR1,5,3.83,nan,1,Left,Left,2,1,1,0,nan,nan,0.12
4/9/2023 9:29:09,1.16.3,FR1,5,3.83,nan,1,RightWithPellet,Left,2,2,1,0,nan,nan,0.25
4/9/2023 9:30:43,1.16.3,FR1,5,3.83,nan,1,RightWithPellet,Left,2,3,1,0,nan,nan,0.04
4/9/2023 9:30:50,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,3,3,1,0,nan,nan,0.29
4/9/2023 9:37:44,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,4,3,1,0,nan,nan,1.09
4/9/2023 9:37:46,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,5,3,1,0,nan,nan,0.28
4/9/2023 9:37:47,1.16.3,FR1,5,3.82,nan,1,LeftWithPellet,Left,6,3,1,0,nan,nan,0.00
4/9/2023 9:37:51,1.16.3,FR1,5,3.83,nan,1,RightWithPellet,Left,6,4,1,0,nan,nan,0.27
4/9/2023 9:40:33,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,7,4,1,0,nan,nan,0.67
4/9/2023 9:40:35,1.16.3,FR1,5,3.83,2,1,Pellet,Left,7,4,2,0,Timed_out,1061,nan
4/9/2023 9:46:21,1.16.3,FR1,5,3.83,nan,1,Left,Left,8,4,2,0,nan,nan,0.01
4/9/2023 9:47:09,1.16.3,FR1,5,3.83,2,1,Pellet,Left,8,4,3,0,47.53,394,nan
4/9/2023 9:47:16,1.16.3,FR1,5,3.83,nan,1,Left,Left,9,4,3,0,nan,nan,0.19
4/9/2023 9:53:02,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,10,4,3,0,nan,nan,0.21
4/9/2023 9:53:04,1.16.3,FR1,5,3.82,nan,1,LeftWithPellet,Left,11,4,3,0,nan,nan,0.16
4/9/2023 9:53:08,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,12,4,3,0,nan,nan,0.39
4/9/2023 9:54:36,1.16.3,FR1,5,3.82,nan,1,LeftWithPellet,Left,13,4,3,0,nan,nan,0.18
4/9/2023 9:54:45,1.16.3,FR1,5,3.83,1,1,Pellet,Left,13,4,4,0,Timed_out,456,nan
4/9/2023 9:58:41,1.16.3,FR1,5,3.83,nan,1,Left,Left,14,4,4,0,nan,nan,0.42
4/9/2023 9:58:44,1.16.3,FR1,5,3.83,3,1,Pellet,Left,14,4,5,0,0.13,239,nan
4/9/2023 9:58:53,1.16.3,FR1,5,3.82,nan,1,Left,Left,15,4,5,0,nan,nan,0.09
4/9/2023 10:04:56,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,16,4,5,0,nan,nan,0.30
4/9/2023 10:05:04,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,17,4,5,0,nan,nan,0.09
4/9/2023 10:10:10,1.16.3,FR1,5,3.82,nan,1,RightWithPellet,Left,17,5,5,0,nan,nan,0.33
4/9/2023 10:10:18,1.16.3,FR1,5,3.83,nan,1,LeftWithPellet,Left,18,5,5,0,nan,nan,0.30
4/9/2023 10:10:39,1.16.3,FR1,5,3.82,nan,1,RightWithPellet,Left,18,6,5,0,nan,nan,0.23
4/9/2023 10:10:40,1.16.3,FR1,5,3.82,nan,1,RightWithPellet,Left,18,7,5,0,nan,nan,0.30
4/9/2023 10:15:23,1.16.3,FR1,5,3.82,nan,1,LeftWithPellet,Left,19,7,5,0,nan,nan,0.29
4/9/2023 10:15:27,1.16.3,FR1,5,3.82,nan,1,LeftWithPellet,Left,20,7,5,0,nan,nan,0.18
4/9/2023 10:15:34,1.16.3,FR1,5,3.83,1,1,Pellet,Left,20,7,6,0,Timed_out,1010,nan
4/9/2023 10:15:36,1.16.3,FR1,5,3.82,nan,1,LeftinTimeOut,Left,21,7,6,0,nan,nan,nan
4/9/2023 10:34:11,1.16.3,FR1,5,3.83,nan,1,Left,Left,22,7,6,0,nan,nan,0.30
4/9/2023 10:34:12,1.16.3,FR1,5,3.82,1,1,Pellet,Left,22,7,7,0,0.88,1118,nan
