MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/15/2023 10:32:37,22.23,64.55,1.16.3,FR1,7,3.92,nan,1,Right,Left,0,1,0,0,nan,nan,20.70
4/15/2023 10:35:29,22.35,63.81,1.16.3,FR1,7,3.93,nan,1,Right,Left,0,2,0,0,nan,nan,0.40
4/15/2023 10:41:01,22.40,63.30,1.16.3,FR1,7,3.92,nan,1,Right,Left,0,3,0,0,nan,nan,0.18
4/15/2023 10:43:00,22.41,63.22,1.16.3,FR1,7,3.92,nan,1,Left,Left,1,3,0,0,nan,nan,0.64
4/15/2023 10:43:01,22.41,63.24,1.16.3,FR1,7,3.92,1,1,Pellet,Left,1,3,1,0,0.20,nan,nan
4/15/2023 10:43:56,22.42,63.14,1.16.3,FR1,7,3.92,nan,1,Right,Left,1,4,1,0,nan,nan,0.08
4/15/2023 10:44:40,22.44,63.04,1.16.3,FR1,7,3.92,nan,1,Right,Left,1,5,1,0,nan,nan,0.41
4/15/2023 10:45:50,22.45,63.05,1.16.3,FR1,7,3.92,nan,1,Right,Left,1,6,1,0,nan,nan,0.33
4/15/2023 10:46:29,22.46,63.02,1.16.3,FR1,7,3.92,nan,1,Left,Left,2,6,1,0,nan,nan,0.42
4/15/2023 10:46:30,22.46,63.00,1.16.3,FR1,7,3.92,1,1,Pellet,Left,2,6,2,0,0.40,209,nan
4/15/2023 10:50:31,22.50,62.97,1.16.3,FR1,7,3.92,nan,1,Left,Left,3,6,2,0,nan,nan,0.33
4/15/2023 10:50:35,22.51,62.94,1.16.3,FR1,7,3.91,2,1,Pellet,Left,3,6,3,0,2.66,245,nan
4/15/2023 10:51:17,22.52,62.92,1.16.3,FR1,7,3.91,nan,1,Right,Left,3,7,3,0,nan,nan,0.18
4/15/2023 10:51:20,22.50,62.91,1.16.3,FR1,7,3.92,nan,1,Left,Left,4,7,3,0,nan,nan,0.18
4/15/2023 10:51:30,22.51,62.90,1.16.3,FR1,7,3.92,1,1,Pellet,Left,4,7,4,0,9.49,55,nan
4/15/2023 10:54:16,22.53,62.74,1.16.3,FR1,7,3.92,nan,1,Left,Left,5,7,4,0,nan,nan,0.30
4/15/2023 10:54:26,22.54,62.73,1.16.3,FR1,7,3.92,nan,1,RightWithPellet,Left,5,8,4,0,nan,nan,0.13
4/15/2023 10:54:27,22.55,62.70,1.16.3,FR1,7,3.92,2,1,Pellet,Left,5,8,5,0,8.51,177,nan
4/15/2023 10:58:39,22.57,62.43,1.16.3,FR1,7,3.92,nan,1,Left,Left,6,8,5,0,nan,nan,0.26
4/15/2023 10:59:17,22.57,62.43,1.16.3,FR1,7,3.92,nan,1,RightWithPellet,Left,6,9,5,0,nan,nan,0.48
4/15/2023 11:00:27,22.61,62.28,1.16.3,FR1,7,3.92,nan,1,RightWithPellet,Left,6,10,5,0,nan,nan,0.12
4/15/2023 11:00:40,22.62,62.29,1.16.3,FR1,7,3.92,1,1,Pellet,Left,6,10,6,0,Timed_out,373,nan
4/15/2023 11:01:05,22.61,62.23,1.16.3,FR1,7,3.92,nan,1,Right,Left,6,11,6,0,nan,nan,0.67
4/15/2023 11:01:13,22.62,62.23,1.16.3,FR1,7,3.92,nan,1,Right,Left,6,12,6,0,nan,nan,0.26
4/15/2023 11:07:26,22.59,61.91,1.16.3,FR1,7,3.92,nan,1,Right,Left,6,13,6,0,nan,nan,0.31
4/15/2023 11:08:33,22.61,61.96,1.16.3,FR1,7,3.91,nan,1,Left,Left,7,13,6,0,nan,nan,0.00
4/15/2023 11:08:45,22.59,61.98,1.16.3,FR1,7,3.92,nan,1,RightWithPellet,Left,7,14,6,0,nan,nan,0.18
4/15/2023 11:08:47,22.60,62.00,1.16.3,FR1,7,3.91,nan,1,LeftWithPellet,Left,8,14,6,0,nan,nan,0.26
4/15/2023 11:08:48,22.60,62.06,1.16.3,FR1,7,3.92,1,1,Pellet,Left,8,14,7,0,14.78,488,nan
4/15/2023 11:08:58,22.60,62.08,1.16.3,FR1,7,3.91,nan,1,Left,Left,9,14,7,0,nan,nan,0.25
4/15/2023 11:08:59,22.61,62.08,1.16.3,FR1,7,3.92,nan,1,LeftDuringDispense,Left,10,14,7,0,nan,nan,0.41
4/15/2023 11:12:45,22.65,61.86,1.16.3,FR1,7,3.92,nan,1,LeftWithPellet,Left,11,14,7,0,nan,nan,0.37
4/15/2023 11:13:10,22.65,61.90,1.16.3,FR1,7,3.92,nan,1,LeftWithPellet,Left,12,14,7,0,nan,nan,0.22
4/15/2023 11:13:11,22.66,61.88,1.16.3,FR1,7,3.92,nan,1,LeftWithPellet,Left,13,14,7,0,nan,nan,0.17
4/15/2023 11:13:13,22.66,61.84,1.16.3,FR1,7,3.92,nan,1,RightWithPellet,Left,13,15,7,0,nan,nan,0.14
4/15/2023 11:17:13,22.63,61.64,1.16.3,FR1,7,3.91,2,1,Pellet,Left,13,15,8,0,Timed_out,505,nan
4/15/2023 11:17:21,22.62,61.66,1.16.3,FR1,7,3.92,nan,1,Left,Left,14,15,8,0,nan,nan,0.13
4/15/2023 11:17:21,22.63,61.63,1.16.3,FR1,7,3.92,nan,1,LeftDuringDispense,Left,15,15,8,0,nan,nan,0.13
4/15/2023 11:18:21,22.63,61.58,1.16.3,FR1,7,3.91,nan,1,RightWithPellet,Left,15,16,8,0,nan,nan,0.11
4/15/2023 11:19:09,22.64,61.47,1.16.3,FR1,7,3.92,nan,1,LeftWithPellet,Left,16,16,8,0,nan,nan,0.23
4/15/2023 11:27:02,22.60,61.65,1.16.3,FR1,7,3.92,1,1,Pellet,Left,16,16,9,0,Timed_out,589,nan
4/15/2023 11:28:49,22.61,61.68,1.16.3,FR1,7,3.91,nan,1,Right,Left,16,17,9,0,nan,nan,0.13
4/15/2023 11:32:33,22.60,61.96,1.16.3,FR1,7,3.92,nan,1,Right,Left,16,18,9,0,nan,nan,0.19
4/15/2023 11:36:32,22.59,62.05,1.16.3,FR1,7,3.92,nan,1,Right,Left,16,19,9,0,nan,nan,0.25
4/15/2023 11:44:47,22.57,61.84,1.16.3,FR1,7,3.91,nan,1,Right,Left,16,20,9,0,nan,nan,0.24
4/15/2023 11:48:08,22.55,61.64,1.16.3,FR1,7,3.91,nan,1,Right,Left,16,21,9,0,nan,nan,0.14
4/15/2023 11:49:07,22.56,61.61,1.16.3,FR1,7,3.91,nan,1,Right,Left,16,22,9,0,nan,nan,0.15
4/15/2023 11:49:12,22.55,61.60,1.16.3,FR1,7,3.91,nan,1,Left,Left,17,22,9,0,nan,nan,0.34
4/15/2023 11:49:14,22.57,61.59,1.16.3,FR1,7,3.91,2,1,Pellet,Left,17,22,10,0,0.13,1332,nan
4/15/2023 11:49:23,22.56,61.61,1.16.3,FR1,7,3.91,nan,1,Left,Left,18,22,10,0,nan,nan,0.13
4/15/2023 11:49:24,22.57,61.60,1.16.3,FR1,7,3.92,2,1,Pellet,Left,18,22,11,0,0.27,10,nan
4/15/2023 11:50:54,22.57,61.61,1.16.3,FR1,7,3.92,nan,1,Left,Left,19,22,11,0,nan,nan,0.00
