MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/23/2023 11:17:46,21.96,65.21,1.16.3,ClosedEcon_PR1,8,4.00,nan,1,Right,Left,0,1,0,0,nan,nan,13.70
4/23/2023 11:18:28,21.99,65.55,1.16.3,ClosedEcon_PR1,8,4.00,nan,1,Left,Left,1,1,0,0,nan,nan,0.07
4/23/2023 11:19:35,22.04,65.58,1.16.3,ClosedEcon_PR1,8,4.00,nan,1,LeftWithPellet,Left,2,1,0,1,nan,nan,0.23
4/23/2023 11:19:49,22.04,65.62,1.16.3,ClosedEcon_PR1,8,3.99,nan,1,RightWithPellet,Left,2,2,0,1,nan,nan,0.10
4/23/2023 11:20:25,22.06,65.48,1.16.3,ClosedEcon_PR1,8,3.99,nan,1,LeftWithPellet,Left,3,2,0,1,nan,nan,0.13
4/23/2023 11:22:59,22.13,65.25,1.16.3,ClosedEcon_PR1,8,4.00,nan,1,LeftWithPellet,Left,4,2,0,1,nan,nan,0.11
4/23/2023 11:26:29,22.21,65.24,1.16.3,ClosedEcon_PR1,8,4.00,nan,1,LeftWithPellet,Left,5,2,0,1,nan,nan,0.03
4/23/2023 11:29:35,22.22,65.15,1.16.3,ClosedEcon_PR1,8,4.00,1,1,Pellet,Left,5,2,1,1,Timed_out,nan,nan
4/23/2023 11:29:53,22.23,65.12,1.16.3,ClosedEcon_PR1,8,4.00,nan,3,Right,Left,5,3,1,1,nan,nan,0.25
4/23/2023 11:30:00,22.23,65.67,1.16.3,ClosedEcon_PR1,8,4.00,nan,3,Left,Left,6,3,1,1,nan,nan,0.34
4/23/2023 11:30:00,22.25,65.65,1.16.3,ClosedEcon_PR1,8,4.00,nan,3,Left,Left,7,3,1,1,nan,nan,0.00
4/23/2023 11:30:05,22.24,65.46,1.16.3,ClosedEcon_PR1,8,4.00,nan,3,Left,Left,8,3,1,1,nan,nan,0.09
4/23/2023 11:36:59,22.33,64.81,1.16.3,ClosedEcon_PR1,8,4.00,nan,3,RightWithPellet,Left,8,4,1,2,nan,nan,0.14
4/23/2023 11:37:02,22.32,64.77,1.16.3,ClosedEcon_PR1,8,3.99,nan,3,RightWithPellet,Left,8,5,1,2,nan,nan,0.02
