MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/13/2023 10:10:56,1.16.3,FR1,5,4.03,nan,1,Right,Left,0,1,0,0,nan,nan,23.75
4/13/2023 10:19:43,1.16.3,FR1,5,4.03,nan,1,Right,Left,0,2,0,0,nan,nan,0.45
4/13/2023 10:21:58,1.16.3,FR1,5,4.03,nan,1,Right,Left,0,3,0,0,nan,nan,0.05
4/13/2023 10:24:45,1.16.3,FR1,5,4.02,nan,1,Left,Left,1,3,0,0,nan,nan,0.41
4/13/2023 10:24:46,1.16.3,FR1,5,4.03,1,1,Pellet,Left,1,3,1,0,0.95,nan,nan
4/13/2023 10:27:12,1.16.3,FR1,5,4.03,nan,1,Left,Left,2,3,1,0,nan,nan,0.33
4/13/2023 10:27:14,1.16.3,FR1,5,4.03,nan,1,LeftWithPellet,Left,3,3,1,0,nan,nan,0.19
4/13/2023 10:27:36,1.16.3,FR1,5,4.03,nan,1,RightWithPellet,Left,3,4,1,0,nan,nan,0.21
4/13/2023 10:27:56,1.16.3,FR1,5,4.03,nan,1,RightWithPellet,Left,3,5,1,0,nan,nan,0.38
4/13/2023 10:31:22,1.16.3,FR1,5,4.02,nan,1,LeftWithPellet,Left,4,5,1,0,nan,nan,0.23
4/13/2023 10:32:40,1.16.3,FR1,5,4.03,1,1,Pellet,Left,4,5,2,0,Timed_out,474,nan
4/13/2023 10:34:37,1.16.3,FR1,5,4.03,nan,1,Right,Left,4,6,2,0,nan,nan,0.00
4/13/2023 10:34:38,1.16.3,FR1,5,4.03,nan,1,Right,Left,4,7,2,0,nan,nan,0.01
4/13/2023 10:36:41,1.16.3,FR1,5,4.03,nan,1,Right,Left,4,8,2,0,nan,nan,0.42
4/13/2023 10:37:05,1.16.3,FR1,5,4.03,nan,1,Left,Left,5,8,2,0,nan,nan,0.15
4/13/2023 10:39:47,1.16.3,FR1,5,4.02,1,1,Pellet,Left,5,8,3,0,Timed_out,427,nan
4/13/2023 10:40:08,1.16.3,FR1,5,4.03,nan,1,Right,Left,5,9,3,0,nan,nan,0.41
4/13/2023 10:43:25,1.16.3,FR1,5,4.03,nan,1,Left,Left,6,9,3,0,nan,nan,0.10
4/13/2023 10:43:50,1.16.3,FR1,5,4.02,1,1,Pellet,Left,6,9,4,0,24.27,243,nan
4/13/2023 10:47:11,1.16.3,FR1,5,4.03,nan,1,Right,Left,6,10,4,0,nan,nan,0.51
4/13/2023 10:49:00,1.16.3,FR1,5,4.03,nan,1,Left,Left,7,10,4,0,nan,nan,0.23
4/13/2023 10:49:06,1.16.3,FR1,5,4.02,nan,1,RightWithPellet,Left,7,11,4,0,nan,nan,0.10
4/13/2023 10:57:36,1.16.3,FR1,5,4.02,1,1,Pellet,Left,7,11,5,0,Timed_out,826,nan
4/13/2023 10:57:39,1.16.3,FR1,5,4.03,nan,1,RightinTimeout,Left,7,12,5,0,nan,nan,0.10
4/13/2023 10:59:17,1.16.3,FR1,5,4.03,nan,1,Left,Left,8,12,5,0,nan,nan,0.27
4/13/2023 11:05:26,1.16.3,FR1,5,4.02,nan,1,RightWithPellet,Left,8,13,5,0,nan,nan,0.18
