MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/30/2023 9:15:11,22.17,66.66,1.16.3,FR1,12,4.13,nan,1,Right,Left,0,1,0,0,nan,nan,9.99
3/30/2023 9:23:25,22.25,66.63,1.16.3,FR1,12,4.13,nan,1,Right,Left,0,2,0,0,nan,nan,0.35
3/30/2023 9:27:05,22.22,66.75,1.16.3,FR1,12,4.13,nan,1,Right,Left,0,3,0,0,nan,nan,0.14
3/30/2023 9:50:51,22.26,66.52,1.16.3,FR1,12,4.12,nan,1,Right,Left,0,4,0,0,nan,nan,0.00
3/30/2023 10:32:03,21.83,42.30,1.16.3,FR1,12,4.12,nan,1,Right,Left,0,5,0,0,nan,nan,1.15
3/30/2023 10:32:05,21.86,42.25,1.16.3,FR1,12,4.13,nan,1,Right,Left,0,6,0,0,nan,nan,0.12
3/30/2023 14:32:17,21.95,67.57,1.16.3,FR1,12,4.12,nan,1,Right,Left,0,7,0,0,nan,nan,1.00
3/30/2023 14:43:18,21.98,66.99,1.16.3,FR1,12,4.12,nan,1,Left,Left,1,7,0,0,nan,nan,0.16
3/30/2023 14:43:18,22.00,66.94,1.16.3,FR1,12,4.12,nan,1,LeftDuringDispense,Left,2,7,0,0,nan,nan,0.11
3/30/2023 14:43:57,22.01,67.02,1.16.3,FR1,12,4.12,3,1,Pellet,Left,2,7,1,0,34.42,nan,nan
3/30/2023 14:45:30,22.02,66.86,1.16.3,FR1,12,4.11,nan,1,Right,Left,2,8,1,0,nan,nan,0.60
3/30/2023 14:45:34,22.05,66.91,1.16.3,FR1,12,4.11,nan,1,Right,Left,2,9,1,0,nan,nan,0.40
3/30/2023 14:45:36,22.03,66.86,1.16.3,FR1,12,4.12,nan,1,Right,Left,2,10,1,0,nan,nan,0.36
3/30/2023 14:45:38,22.04,66.88,1.16.3,FR1,12,4.11,nan,1,Right,Left,2,11,1,0,nan,nan,0.17
3/30/2023 14:45:48,22.04,66.83,1.16.3,FR1,12,4.12,nan,1,Left,Left,3,11,1,0,nan,nan,0.00
3/30/2023 14:45:53,22.06,66.84,1.16.3,FR1,12,4.11,1,1,Pellet,Left,3,11,2,0,3.88,116,nan
3/30/2023 17:42:34,21.93,66.58,1.16.3,FR1,12,4.11,nan,1,Left,Left,4,11,2,0,nan,nan,0.58
3/30/2023 17:45:17,21.99,66.49,1.16.3,FR1,12,4.11,1,1,Pellet,Left,4,11,3,0,Timed_out,10764,nan
3/30/2023 17:50:27,22.04,66.33,1.16.3,FR1,12,4.11,nan,1,Right,Left,4,12,3,0,nan,nan,0.26
3/30/2023 19:21:25,21.97,66.64,1.16.3,FR1,12,4.11,nan,1,Right,Left,4,13,3,0,nan,nan,0.06
3/30/2023 19:25:39,21.99,66.54,1.16.3,FR1,12,4.11,nan,1,Right,Left,4,14,3,0,nan,nan,0.92
3/30/2023 19:26:02,21.96,66.48,1.16.3,FR1,12,4.11,nan,1,Right,Left,4,15,3,0,nan,nan,0.54
3/30/2023 19:26:15,21.99,66.48,1.16.3,FR1,12,4.11,nan,1,Right,Left,4,16,3,0,nan,nan,0.00
3/30/2023 19:26:20,21.98,66.46,1.16.3,FR1,12,4.11,nan,1,Right,Left,4,17,3,0,nan,nan,0.04
3/30/2023 19:28:42,21.99,66.29,1.16.3,FR1,12,4.10,nan,1,Left,Left,5,17,3,0,nan,nan,0.53
3/30/2023 19:28:45,22.00,66.30,1.16.3,FR1,12,4.11,nan,1,LeftWithPellet,Left,6,17,3,0,nan,nan,0.85
3/30/2023 19:28:52,22.00,66.28,1.16.3,FR1,12,4.11,1,1,Pellet,Left,6,17,4,0,8.84,6215,nan
3/30/2023 19:31:04,22.02,66.15,1.16.3,FR1,12,4.11,nan,1,Right,Left,6,18,4,0,nan,nan,0.57
3/30/2023 19:31:07,22.03,66.16,1.16.3,FR1,12,4.11,nan,1,Left,Left,7,18,4,0,nan,nan,0.63
3/30/2023 19:31:11,22.04,66.15,1.16.3,FR1,12,4.11,2,1,Pellet,Left,7,18,5,0,0.88,139,nan
3/30/2023 19:34:09,22.08,66.26,1.16.3,FR1,12,4.11,nan,1,Left,Left,8,18,5,0,nan,nan,0.51
3/30/2023 19:34:10,22.08,66.25,1.16.3,FR1,12,4.11,1,1,Pellet,Left,8,18,6,0,0.40,179,nan
3/30/2023 19:34:33,22.08,66.22,1.16.3,FR1,12,4.11,nan,1,Left,Left,9,18,6,0,nan,nan,0.66
