MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/2/2023 10:48:33,22.22,66.70,1.16.3,FR1,16,3.67,nan,1,Right,Left,0,1,0,0,nan,nan,0.04
4/2/2023 10:52:29,22.23,66.45,1.16.3,FR1,16,3.67,nan,1,Right,Left,0,2,0,0,nan,nan,0.36
4/2/2023 10:55:07,22.23,66.36,1.16.3,FR1,16,3.67,nan,1,Left,Left,1,2,0,0,nan,nan,0.08
4/2/2023 10:55:58,22.25,66.53,1.16.3,FR1,16,3.67,1,1,Pellet,Left,1,2,1,0,50.33,nan,nan
4/2/2023 12:29:31,21.94,66.91,1.16.3,FR1,16,3.67,nan,1,Left,Left,2,2,1,0,nan,nan,0.03
4/2/2023 12:29:35,21.94,66.90,1.16.3,FR1,16,3.67,1,1,Pellet,Left,2,2,2,0,3.00,5617,nan
4/2/2023 12:30:11,21.93,66.93,1.16.3,FR1,16,3.67,nan,1,Right,Left,2,3,2,0,nan,nan,0.08
4/2/2023 12:34:15,21.93,66.98,1.16.3,FR1,16,3.67,nan,1,Right,Left,2,4,2,0,nan,nan,0.08
4/2/2023 17:55:27,21.78,67.13,1.16.3,FR1,16,3.66,nan,1,Left,Left,3,4,2,0,nan,nan,0.08
4/2/2023 17:55:28,21.78,67.11,1.16.3,FR1,16,3.66,nan,1,LeftDuringDispense,Left,4,4,2,0,nan,nan,0.58
4/2/2023 17:55:38,21.78,67.10,1.16.3,FR1,16,3.66,3,1,Pellet,Left,4,4,3,0,4.57,19563,nan
4/2/2023 19:40:53,21.80,66.61,1.16.3,FR1,16,3.66,nan,1,Right,Left,4,5,3,0,nan,nan,0.20
4/2/2023 19:41:01,21.80,66.64,1.16.3,FR1,16,3.66,nan,1,Left,Left,5,5,3,0,nan,nan,0.66
4/2/2023 19:59:02,21.83,66.13,1.16.3,FR1,16,3.66,1,1,Pellet,Left,5,5,4,0,Timed_out,7403,nan
4/2/2023 19:59:53,21.84,66.20,1.16.3,FR1,16,3.66,nan,1,Left,Left,6,5,4,0,nan,nan,0.06
4/2/2023 19:59:54,21.85,66.17,1.16.3,FR1,16,3.66,nan,1,LeftDuringDispense,Left,7,5,4,0,nan,nan,0.21
4/2/2023 19:59:59,21.82,66.15,1.16.3,FR1,16,3.66,2,1,Pellet,Left,7,5,5,0,2.31,58,nan
4/2/2023 20:00:23,21.83,66.21,1.16.3,FR1,16,3.65,nan,1,Right,Left,7,6,5,0,nan,nan,0.00
4/2/2023 20:00:54,21.82,66.24,1.16.3,FR1,16,3.66,nan,1,Left,Left,8,6,5,0,nan,nan,0.04
4/2/2023 20:00:55,21.84,66.23,1.16.3,FR1,16,3.65,nan,1,LeftDuringDispense,Left,9,6,5,0,nan,nan,0.14
4/2/2023 20:00:55,21.84,66.19,1.16.3,FR1,16,3.66,nan,1,LeftDuringDispense,Left,10,6,5,0,nan,nan,0.30
4/2/2023 20:01:04,21.83,66.22,1.16.3,FR1,16,3.65,2,1,Pellet,Left,10,6,6,0,5.18,65,nan
4/2/2023 20:07:46,21.84,66.04,1.16.3,FR1,16,3.66,nan,1,Right,Left,10,7,6,0,nan,nan,0.12
4/2/2023 20:08:35,21.83,66.09,1.16.3,FR1,16,3.66,nan,1,Left,Left,11,7,6,0,nan,nan,0.52
4/2/2023 20:08:37,21.84,66.13,1.16.3,FR1,16,3.66,1,1,Pellet,Left,11,7,7,0,1.29,453,nan
4/2/2023 20:16:18,21.83,65.95,1.16.3,FR1,16,3.65,nan,1,Right,Left,11,8,7,0,nan,nan,0.02
4/2/2023 20:16:21,21.84,65.94,1.16.3,FR1,16,3.65,nan,1,Right,Left,11,9,7,0,nan,nan,0.25
4/2/2023 20:18:53,21.82,65.96,1.16.3,FR1,16,3.65,nan,1,Left,Left,12,9,7,0,nan,nan,0.46
4/2/2023 20:19:34,21.87,65.97,1.16.3,FR1,16,3.65,2,1,Pellet,Left,12,9,8,0,39.86,657,nan
4/2/2023 20:23:56,21.86,65.95,1.16.3,FR1,16,3.66,nan,1,Left,Left,13,9,8,0,nan,nan,0.00
4/2/2023 20:27:22,21.87,65.71,1.16.3,FR1,16,3.66,1,1,Pellet,Left,13,9,9,0,Timed_out,468,nan
4/2/2023 20:35:20,21.86,66.18,1.16.3,FR1,16,3.66,nan,1,Right,Left,13,10,9,0,nan,nan,0.20
4/2/2023 20:35:26,21.86,66.22,1.16.3,FR1,16,3.65,nan,1,Left,Left,14,10,9,0,nan,nan,0.04
4/2/2023 20:35:30,21.87,66.21,1.16.3,FR1,16,3.66,2,1,Pellet,Left,14,10,10,0,1.02,488,nan
4/2/2023 20:35:47,21.86,66.24,1.16.3,FR1,16,3.66,nan,1,Right,Left,14,11,10,0,nan,nan,0.55
4/2/2023 20:42:17,21.85,66.88,1.16.3,FR1,16,3.66,nan,1,Right,Left,14,12,10,0,nan,nan,0.29
4/2/2023 20:42:19,21.87,66.87,1.16.3,FR1,16,3.66,nan,1,Right,Left,14,13,10,0,nan,nan,0.00
4/2/2023 20:46:49,21.86,67.03,1.16.3,FR1,16,3.66,nan,1,Left,Left,15,13,10,0,nan,nan,0.34
4/2/2023 20:46:52,21.86,67.00,1.16.3,FR1,16,3.66,1,1,Pellet,Left,15,13,11,0,1.77,682,nan
4/2/2023 20:47:18,21.87,67.03,1.16.3,FR1,16,3.66,nan,1,Right,Left,15,14,11,0,nan,nan,0.59
4/2/2023 20:47:19,21.88,67.03,1.16.3,FR1,16,3.66,nan,1,Right,Left,15,15,11,0,nan,nan,0.16
4/2/2023 20:47:36,21.87,67.04,1.16.3,FR1,16,3.66,nan,1,Left,Left,16,15,11,0,nan,nan,0.01
4/2/2023 20:47:37,21.89,67.06,1.16.3,FR1,16,3.66,nan,1,LeftDuringDispense,Left,17,15,11,0,nan,nan,0.06
4/2/2023 20:47:40,21.88,67.01,1.16.3,FR1,16,3.66,2,1,Pellet,Left,17,15,12,0,0.68,48,nan
4/2/2023 20:48:59,21.88,67.00,1.16.3,FR1,16,3.67,nan,1,Right,Left,17,16,12,0,nan,nan,0.04
4/2/2023 21:03:48,21.87,66.68,1.16.3,FR1,16,3.65,nan,1,Left,Left,18,16,12,0,nan,nan,0.09
4/2/2023 21:03:51,21.89,66.70,1.16.3,FR1,16,3.65,1,1,Pellet,Left,18,16,13,0,2.18,971,nan
4/2/2023 21:04:12,21.88,66.67,1.16.3,FR1,16,3.66,nan,1,Left,Left,19,16,13,0,nan,nan,0.47
4/2/2023 21:04:12,21.88,66.67,1.16.3,FR1,16,3.65,nan,1,LeftDuringDispense,Left,20,16,13,0,nan,nan,0.09
4/2/2023 21:04:15,21.88,66.66,1.16.3,FR1,16,3.66,3,1,Pellet,Left,20,16,14,0,0.06,24,nan
4/2/2023 21:04:47,21.87,66.68,1.16.3,FR1,16,3.65,nan,1,Right,Left,20,17,14,0,nan,nan,0.35
4/2/2023 21:04:50,21.87,66.68,1.16.3,FR1,16,3.66,nan,1,Right,Left,20,18,14,0,nan,nan,0.39
4/2/2023 21:05:02,21.88,66.78,1.16.3,FR1,16,3.65,nan,1,Left,Left,21,18,14,0,nan,nan,0.63
4/2/2023 21:05:04,21.88,66.78,1.16.3,FR1,16,3.66,1,1,Pellet,Left,21,18,15,0,1.49,49,nan
4/2/2023 21:05:32,21.88,66.82,1.16.3,FR1,16,3.66,nan,1,Right,Left,21,19,15,0,nan,nan,0.11
4/2/2023 21:13:44,21.86,66.29,1.16.3,FR1,16,3.66,nan,1,Left,Left,22,19,15,0,nan,nan,0.04
4/2/2023 21:13:45,21.89,66.26,1.16.3,FR1,16,3.66,nan,1,LeftDuringDispense,Left,23,19,15,0,nan,nan,0.04
4/2/2023 21:13:47,21.88,66.26,1.16.3,FR1,16,3.66,1,1,Pellet,Left,23,19,16,0,1.90,523,nan
4/2/2023 21:14:05,21.87,66.27,1.16.3,FR1,16,3.66,nan,1,Left,Left,24,19,16,0,nan,nan,0.48
4/2/2023 21:14:09,21.87,66.28,1.16.3,FR1,16,3.66,3,1,Pellet,Left,24,19,17,0,0.20,22,nan
4/2/2023 21:14:36,21.88,66.30,1.16.3,FR1,16,3.66,nan,1,Left,Left,25,19,17,0,nan,nan,0.06
4/2/2023 21:14:36,21.89,66.30,1.16.3,FR1,16,3.65,nan,1,LeftDuringDispense,Left,26,19,17,0,nan,nan,0.18
4/2/2023 21:14:37,21.90,66.34,1.16.3,FR1,16,3.65,nan,1,LeftDuringDispense,Left,27,19,17,0,nan,nan,0.01
4/2/2023 21:14:41,21.87,66.30,1.16.3,FR1,16,3.65,2,1,Pellet,Left,27,19,18,0,1.77,32,nan
4/2/2023 21:15:06,21.88,66.32,1.16.3,FR1,16,3.65,nan,1,Right,Left,27,20,18,0,nan,nan,0.24
4/2/2023 21:17:46,21.87,66.18,1.16.3,FR1,16,3.66,nan,1,Left,Left,28,20,18,0,nan,nan,0.09
