MM:DD:YYYY hh:mm:ss,New Column 1,New Column 2,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/22/2023 12:46:21,,,1.16.3,ClosedEcon_PR1,5,4.07,,15,Left,Left,65,5,7,7,,,0.05
4/22/2023 12:46:23,,,1.16.3,ClosedEcon_PR1,5,4.07,,15,Left,Left,66,5,7,7,,,0.38
4/22/2023 12:46:40,,,1.16.3,ClosedEcon_PR1,5,4.07,,15,Left,Left,67,5,7,7,,,0.19
4/22/2023 12:46:41,,,1.16.3,ClosedEcon_PR1,5,4.07,2.0,15,Pellet,Left,67,5,8,8,0.13,676.0,
4/22/2023 12:46:52,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,68,5,8,8,,,0.1
4/22/2023 12:46:56,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,69,5,8,8,,,0.24
4/22/2023 12:47:37,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,70,5,8,8,,,0.22
4/22/2023 12:47:38,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,71,5,8,8,,,0.17
4/22/2023 12:47:41,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,72,5,8,8,,,0.2
4/22/2023 12:47:45,,,1.16.3,ClosedEcon_PR1,5,4.08,,17,Left,Left,73,5,8,8,,,0.32
4/22/2023 12:47:47,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,74,5,8,8,,,0.48
4/22/2023 12:47:51,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,75,5,8,8,,,0.59
4/22/2023 12:49:31,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,76,5,8,8,,,0.21
4/22/2023 12:49:46,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,77,5,8,8,,,0.15
4/22/2023 12:49:48,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,78,5,8,8,,,0.15
4/22/2023 12:49:49,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,79,5,8,8,,,0.31
4/22/2023 12:49:50,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,80,5,8,8,,,0.32
4/22/2023 12:49:56,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,81,5,8,8,,,0.05
4/22/2023 12:49:57,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,82,5,8,8,,,0.0
4/22/2023 12:49:58,,,1.16.3,ClosedEcon_PR1,5,4.08,,17,Left,Left,83,5,8,8,,,0.26
4/22/2023 12:50:00,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,Left,Left,84,5,8,8,,,0.25
4/22/2023 12:50:01,,,1.16.3,ClosedEcon_PR1,5,4.07,,17,LeftDuringDispense,Left,85,5,8,9,,,0.65
4/22/2023 12:50:05,,,1.16.3,ClosedEcon_PR1,5,4.07,2.0,17,Pellet,Left,85,5,9,9,1.71,204.0,
4/22/2023 12:50:21,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,86,5,9,9,,,0.17
4/22/2023 12:50:39,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,87,5,9,9,,,0.14
4/22/2023 12:51:23,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,88,5,9,9,,,0.22
4/22/2023 12:55:43,,,1.16.3,ClosedEcon_PR1,5,4.08,,19,Right,Left,88,6,9,9,,,0.17
4/22/2023 12:55:44,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,89,6,9,9,,,0.19
4/22/2023 12:55:45,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,90,6,9,9,,,0.1
4/22/2023 12:55:47,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,91,6,9,9,,,0.4
4/22/2023 12:55:49,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,92,6,9,9,,,0.23
4/22/2023 12:55:50,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,93,6,9,9,,,0.24
4/22/2023 12:55:53,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,94,6,9,9,,,0.16
4/22/2023 12:55:59,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,95,6,9,9,,,0.22
4/22/2023 12:56:01,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,96,6,9,9,,,0.25
4/22/2023 12:56:02,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,97,6,9,9,,,0.15
4/22/2023 12:56:04,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,98,6,9,9,,,0.51
4/22/2023 12:56:15,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,99,6,9,9,,,0.16
4/22/2023 12:56:16,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,100,6,9,9,,,0.34
4/22/2023 12:56:18,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,101,6,9,9,,,0.17
4/22/2023 12:56:20,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,102,6,9,9,,,0.32
4/22/2023 12:56:21,,,1.16.3,ClosedEcon_PR1,5,4.08,,19,Left,Left,103,6,9,9,,,0.16
4/22/2023 12:56:22,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,Left,Left,104,6,9,9,,,0.0
4/22/2023 12:56:23,,,1.16.3,ClosedEcon_PR1,5,4.07,,19,LeftDuringDispense,Left,105,6,9,10,,,0.1
4/22/2023 12:56:29,,,1.16.3,ClosedEcon_PR1,5,4.07,3.0,19,Pellet,Left,105,6,10,10,1.71,384.0,
4/22/2023 12:56:46,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,106,6,10,10,,,0.13
4/22/2023 12:56:48,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,107,6,10,10,,,0.21
4/22/2023 13:05:03,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,108,6,10,10,,,0.28
4/22/2023 13:05:04,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,109,6,10,10,,,0.57
4/22/2023 13:05:09,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,110,6,10,10,,,0.25
4/22/2023 13:05:12,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,111,6,10,10,,,0.44
4/22/2023 13:05:22,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,112,6,10,10,,,0.27
4/22/2023 13:05:29,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,113,6,10,10,,,0.0
4/22/2023 13:05:31,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,114,6,10,10,,,0.3
4/22/2023 13:05:33,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,115,6,10,10,,,0.32
4/22/2023 13:05:39,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,116,6,10,10,,,0.35
4/22/2023 13:12:30,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Right,Left,116,7,10,10,,,0.4
4/22/2023 13:12:31,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,117,7,10,10,,,0.1
4/22/2023 13:12:33,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,118,7,10,10,,,0.15
4/22/2023 13:12:34,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,119,7,10,10,,,0.21
4/22/2023 13:12:36,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,120,7,10,10,,,0.04
4/22/2023 13:12:38,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,121,7,10,10,,,0.23
4/22/2023 13:12:40,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,122,7,10,10,,,0.18
4/22/2023 13:12:50,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,123,7,10,10,,,0.17
4/22/2023 13:12:52,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,124,7,10,10,,,0.17
4/22/2023 13:12:55,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,125,7,10,10,,,0.17
4/22/2023 13:12:59,,,1.16.3,ClosedEcon_PR1,5,4.07,,21,Left,Left,126,7,10,10,,,0.34
4/22/2023 13:13:04,,,1.16.3,ClosedEcon_PR1,5,4.07,4.0,21,Pellet,Left,126,7,11,11,0.33,995.0,
4/22/2023 13:13:21,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,127,7,11,11,,,0.32
4/22/2023 13:13:24,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,128,7,11,11,,,0.29
4/22/2023 13:13:25,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,129,7,11,11,,,0.0
4/22/2023 13:13:40,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,130,7,11,11,,,0.09
4/22/2023 13:19:35,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,131,7,11,11,,,0.09
4/22/2023 13:19:37,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,132,7,11,11,,,0.01
4/22/2023 13:19:37,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,133,7,11,11,,,0.0
4/22/2023 13:19:42,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,134,7,11,11,,,0.24
4/22/2023 13:19:43,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,135,7,11,11,,,0.23
4/22/2023 13:19:45,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,136,7,11,11,,,0.21
4/22/2023 13:19:47,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,137,7,11,11,,,0.06
4/22/2023 13:19:49,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,138,7,11,11,,,0.16
4/22/2023 13:19:51,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,139,7,11,11,,,0.04
4/22/2023 13:19:52,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,140,7,11,11,,,0.27
4/22/2023 13:19:54,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,141,7,11,11,,,0.43
4/22/2023 13:21:53,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,142,7,11,11,,,0.23
4/22/2023 13:30:04,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,143,7,11,11,,,0.01
4/22/2023 13:30:05,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,144,7,11,11,,,0.29
4/22/2023 13:30:10,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,145,7,11,11,,,0.13
4/22/2023 13:30:12,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,146,7,11,11,,,0.16
4/22/2023 13:30:14,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,147,7,11,11,,,0.27
4/22/2023 13:30:15,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,148,7,11,11,,,0.0
4/22/2023 13:30:19,,,1.16.3,ClosedEcon_PR1,5,4.07,,23,Left,Left,149,7,11,11,,,0.12
4/22/2023 13:30:21,,,1.16.3,ClosedEcon_PR1,5,4.07,2.0,23,Pellet,Left,149,7,12,12,0.26,1037.0,
4/22/2023 13:30:30,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,150,7,12,12,,,0.18
4/22/2023 13:30:32,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,151,7,12,12,,,0.03
4/22/2023 13:30:33,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,152,7,12,12,,,0.3
4/22/2023 13:30:37,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,153,7,12,12,,,0.27
4/22/2023 13:30:37,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,154,7,12,12,,,0.0
4/22/2023 13:30:40,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,155,7,12,12,,,0.13
4/22/2023 13:30:53,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,156,7,12,12,,,0.34
4/22/2023 13:34:59,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,157,7,12,12,,,0.16
4/22/2023 13:35:00,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,158,7,12,12,,,0.24
4/22/2023 13:35:04,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,159,7,12,12,,,0.19
4/22/2023 13:35:05,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,160,7,12,12,,,0.1
4/22/2023 13:35:07,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,161,7,12,12,,,0.17
4/22/2023 13:35:09,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,162,7,12,12,,,0.13
4/22/2023 13:35:10,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,163,7,12,12,,,0.13
4/22/2023 13:35:12,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,164,7,12,12,,,0.34
4/22/2023 13:35:16,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,165,7,12,12,,,0.13
4/22/2023 13:35:17,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,166,7,12,12,,,0.33
4/22/2023 13:35:23,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,167,7,12,12,,,0.16
4/22/2023 13:35:24,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,168,7,12,12,,,0.12
4/22/2023 13:35:29,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,169,7,12,12,,,0.15
4/22/2023 13:35:30,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,170,7,12,12,,,0.0
4/22/2023 13:35:39,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,171,7,12,12,,,0.04
4/22/2023 13:35:43,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,172,7,12,12,,,0.07
4/22/2023 13:35:49,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,173,7,12,12,,,0.1
4/22/2023 13:36:05,,,1.16.3,ClosedEcon_PR1,5,4.07,,25,Left,Left,174,7,12,12,,,0.09
4/22/2023 13:36:07,,,1.16.3,ClosedEcon_PR1,5,4.07,2.0,25,Pellet,Left,174,7,13,13,0.19,346.0,
4/22/2023 13:36:28,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,175,7,13,13,,,0.15
4/22/2023 13:36:31,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,176,7,13,13,,,0.18
4/22/2023 13:45:39,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,177,7,13,13,,,0.08
4/22/2023 13:45:43,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,178,7,13,13,,,0.06
4/22/2023 13:45:45,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,179,7,13,13,,,0.21
4/22/2023 13:46:02,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,180,7,13,13,,,0.24
4/22/2023 13:46:06,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,181,7,13,13,,,0.33
4/22/2023 13:46:26,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,182,7,13,13,,,0.16
4/22/2023 13:46:29,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,183,7,13,13,,,0.25
4/22/2023 13:46:32,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,184,7,13,13,,,0.27
4/22/2023 13:46:35,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,185,7,13,13,,,0.09
4/22/2023 13:46:38,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,186,7,13,13,,,0.11
4/22/2023 13:46:44,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,187,7,13,13,,,0.25
4/22/2023 13:46:47,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,188,7,13,13,,,0.39
4/22/2023 13:46:53,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,189,7,13,13,,,0.2
4/22/2023 13:46:55,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,190,7,13,13,,,0.38
4/22/2023 13:46:59,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,191,7,13,13,,,0.27
4/22/2023 13:47:01,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,192,7,13,13,,,0.24
4/22/2023 13:47:02,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,193,7,13,13,,,0.0
4/22/2023 13:52:24,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,194,7,13,13,,,0.15
4/22/2023 13:52:26,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,195,7,13,13,,,0.26
4/22/2023 13:52:36,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,196,7,13,13,,,0.14
4/22/2023 13:53:58,,,1.16.3,ClosedEcon_PR1,5,4.07,,27,Left,Left,197,7,13,13,,,0.2
4/22/2023 17:11:10,,,1.16.3,ClosedEcon_PR1,5,4.07,,1,Left,Left,198,7,13,0,,,0.35
