MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/19/2023 10:35:06,21.94,67.05,1.16.3,FR1,6,3.81,nan,1,Right,Left,0,1,0,0,nan,nan,15.90
4/19/2023 10:37:30,22.00,66.53,1.16.3,FR1,6,3.81,nan,1,Right,Left,0,2,0,0,nan,nan,0.14
4/19/2023 10:45:17,22.09,66.08,1.16.3,FR1,6,3.81,nan,1,Right,Left,0,3,0,0,nan,nan,0.17
4/19/2023 10:49:08,22.12,65.86,1.16.3,FR1,6,3.81,nan,1,Right,Left,0,4,0,0,nan,nan,0.10
4/19/2023 10:49:09,22.13,65.85,1.16.3,FR1,6,3.81,nan,1,Right,Left,0,5,0,0,nan,nan,0.00
4/19/2023 10:49:10,22.13,65.84,1.16.3,FR1,6,3.81,nan,1,Left,Left,1,5,0,0,nan,nan,0.02
4/19/2023 10:53:14,22.18,65.61,1.16.3,FR1,6,3.81,2,1,Pellet,Left,1,5,1,0,Timed_out,nan,nan
4/19/2023 11:09:53,22.18,65.17,1.16.3,FR1,6,3.81,nan,1,Right,Left,1,6,1,0,nan,nan,0.18
4/19/2023 11:12:15,22.18,65.18,1.16.3,FR1,6,3.81,nan,1,Right,Left,1,7,1,0,nan,nan,0.38
4/19/2023 11:12:16,22.18,65.16,1.16.3,FR1,6,3.81,nan,1,Right,Left,1,8,1,0,nan,nan,0.15
4/19/2023 11:12:24,22.18,65.16,1.16.3,FR1,6,3.80,nan,1,Left,Left,2,8,1,0,nan,nan,0.18
4/19/2023 11:12:24,22.19,65.18,1.16.3,FR1,6,3.81,nan,1,LeftDuringDispense,Left,3,8,1,0,nan,nan,0.08
4/19/2023 11:12:29,22.19,65.16,1.16.3,FR1,6,3.81,2,1,Pellet,Left,3,8,2,0,1.70,1155,nan
4/19/2023 11:37:38,22.17,65.09,1.16.3,FR1,6,3.80,nan,1,Right,Left,3,9,2,0,nan,nan,0.07
4/19/2023 12:07:23,22.15,65.31,1.16.3,FR1,6,3.81,nan,1,Right,Left,3,10,2,0,nan,nan,0.19
4/19/2023 12:56:51,22.09,65.68,1.16.3,FR1,6,3.80,nan,1,Left,Left,4,10,2,0,nan,nan,0.66
4/19/2023 12:56:51,22.09,65.68,1.16.3,FR1,6,3.81,nan,1,LeftDuringDispense,Left,5,10,2,0,nan,nan,0.09
4/19/2023 12:56:55,22.09,65.65,1.16.3,FR1,6,3.80,2,1,Pellet,Left,5,10,3,0,0.88,6266,nan
4/19/2023 14:42:49,21.95,66.03,1.16.3,FR1,6,3.80,nan,1,Right,Left,5,11,3,0,nan,nan,0.03
4/19/2023 17:12:57,24.11,59.17,1.16.3,FR1,6,3.91,nan,1,Left,Left,6,11,3,0,nan,nan,0.13
4/19/2023 17:12:59,24.11,59.15,1.16.3,FR1,6,3.91,1,1,Pellet,Left,6,11,4,0,1.29,15364,nan
