MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/25/2023 10:39:10,21.97,63.36,1.16.3,ClosedEcon_PR1,4,3.92,nan,1,Right,Left,0,1,0,0,nan,nan,19.15
4/25/2023 10:40:34,22.02,63.03,1.16.3,ClosedEcon_PR1,4,3.93,nan,1,Left,Left,1,1,0,0,nan,nan,0.03
4/25/2023 10:43:57,22.13,62.85,1.16.3,ClosedEcon_PR1,4,3.92,nan,1,LeftWithPellet,Left,2,1,0,1,nan,nan,0.03
4/25/2023 10:50:22,22.17,62.56,1.16.3,ClosedEcon_PR1,4,3.92,nan,1,RightWithPellet,Left,2,2,0,1,nan,nan,0.15
4/25/2023 10:50:25,22.17,62.55,1.16.3,ClosedEcon_PR1,4,3.92,nan,1,LeftWithPellet,Left,3,2,0,1,nan,nan,0.22
4/25/2023 10:56:18,22.18,62.49,1.16.3,ClosedEcon_PR1,4,3.92,nan,1,RightWithPellet,Left,3,3,0,1,nan,nan,0.25
4/25/2023 11:08:32,22.24,62.59,1.16.3,ClosedEcon_PR1,4,3.93,2,1,Pellet,Left,3,3,1,1,Timed_out,nan,nan
4/25/2023 11:30:47,22.29,62.47,1.16.3,ClosedEcon_PR1,4,3.91,nan,1,Left,Left,4,3,1,0,nan,nan,0.02
4/25/2023 11:30:48,22.31,62.47,1.16.3,ClosedEcon_PR1,4,3.92,nan,1,LeftDuringDispense,Left,5,3,1,1,nan,nan,0.10
4/25/2023 11:30:48,22.32,62.46,1.16.3,ClosedEcon_PR1,4,3.92,nan,1,LeftDuringDispense,Left,6,3,1,1,nan,nan,0.05
4/25/2023 11:31:21,22.29,62.45,1.16.3,ClosedEcon_PR1,4,3.93,2,1,Pellet,Left,6,3,2,1,29.62,1369,nan
4/25/2023 11:31:29,22.32,62.45,1.16.3,ClosedEcon_PR1,4,3.92,nan,3,Left,Left,7,3,2,1,nan,nan,0.04
4/25/2023 11:38:07,22.31,62.32,1.16.3,ClosedEcon_PR1,4,3.92,nan,3,Left,Left,8,3,2,1,nan,nan,0.11
4/25/2023 11:38:46,22.33,62.27,1.16.3,ClosedEcon_PR1,4,3.91,nan,3,Right,Left,8,4,2,1,nan,nan,0.12
4/25/2023 11:40:55,22.32,62.55,1.16.3,ClosedEcon_PR1,4,3.92,nan,3,Left,Left,9,4,2,1,nan,nan,0.15
4/25/2023 11:40:56,22.33,62.50,1.16.3,ClosedEcon_PR1,4,3.92,1,3,Pellet,Left,9,4,3,2,0.19,575,nan
4/25/2023 11:53:43,22.29,61.72,1.16.3,ClosedEcon_PR1,4,3.92,nan,5,Left,Left,10,4,3,2,nan,nan,0.10
4/25/2023 11:53:52,22.27,61.69,1.16.3,ClosedEcon_PR1,4,3.93,nan,5,Right,Left,10,5,3,2,nan,nan,0.08
4/25/2023 11:54:06,22.28,61.71,1.16.3,ClosedEcon_PR1,4,3.92,nan,5,Right,Left,10,6,3,2,nan,nan,0.15
4/25/2023 11:54:12,22.27,61.74,1.16.3,ClosedEcon_PR1,4,3.92,nan,5,Right,Left,10,7,3,2,nan,nan,0.00
4/25/2023 11:54:23,22.28,61.72,1.16.3,ClosedEcon_PR1,4,3.92,nan,5,Left,Left,11,7,3,2,nan,nan,0.05
4/25/2023 11:54:27,22.26,61.77,1.16.3,ClosedEcon_PR1,4,3.92,nan,5,Right,Left,11,8,3,2,nan,nan,0.13
4/25/2023 12:03:17,22.21,61.42,1.16.3,ClosedEcon_PR1,4,3.92,nan,5,Left,Left,12,8,3,2,nan,nan,0.22
4/25/2023 12:03:27,22.22,61.41,1.16.3,ClosedEcon_PR1,4,3.91,nan,5,Left,Left,13,8,3,2,nan,nan,0.03
4/25/2023 12:07:28,22.17,61.30,1.16.3,ClosedEcon_PR1,4,3.92,nan,5,Left,Left,14,8,3,2,nan,nan,0.13
4/25/2023 12:07:52,22.16,61.30,1.16.3,ClosedEcon_PR1,4,3.92,2,5,Pellet,Left,14,8,4,3,21.33,1616,nan
4/25/2023 12:21:28,22.09,61.75,1.16.3,ClosedEcon_PR1,4,3.91,nan,7,Right,Left,14,9,4,3,nan,nan,0.16
4/25/2023 12:21:47,22.08,61.76,1.16.3,ClosedEcon_PR1,4,3.91,nan,7,Right,Left,14,10,4,3,nan,nan,0.00
4/25/2023 12:22:39,22.08,61.74,1.16.3,ClosedEcon_PR1,4,3.91,nan,7,Right,Left,14,11,4,3,nan,nan,0.04
4/25/2023 12:22:59,22.08,61.73,1.16.3,ClosedEcon_PR1,4,3.92,nan,7,Left,Left,15,11,4,3,nan,nan,0.08
4/25/2023 12:23:53,22.08,61.71,1.16.3,ClosedEcon_PR1,4,3.91,nan,7,Left,Left,16,11,4,3,nan,nan,0.02
4/25/2023 12:23:54,22.08,61.68,1.16.3,ClosedEcon_PR1,4,3.92,nan,7,Left,Left,17,11,4,3,nan,nan,0.05
4/25/2023 12:24:05,22.06,61.74,1.16.3,ClosedEcon_PR1,4,3.91,nan,7,Left,Left,18,11,4,3,nan,nan,0.09
4/25/2023 12:24:06,22.06,61.71,1.16.3,ClosedEcon_PR1,4,3.92,nan,7,Left,Left,19,11,4,3,nan,nan,0.00
4/25/2023 12:27:42,22.04,61.69,1.16.3,ClosedEcon_PR1,4,3.91,nan,7,Right,Left,19,12,4,3,nan,nan,0.29
4/25/2023 12:28:11,22.04,61.75,1.16.3,ClosedEcon_PR1,4,3.92,nan,7,Right,Left,19,13,4,3,nan,nan,0.25
4/25/2023 12:28:13,22.05,61.70,1.16.3,ClosedEcon_PR1,4,3.92,nan,7,Right,Left,19,14,4,3,nan,nan,0.42
4/25/2023 12:28:14,22.05,61.67,1.16.3,ClosedEcon_PR1,4,3.92,nan,7,Right,Left,19,15,4,3,nan,nan,0.18
4/25/2023 12:37:28,22.01,61.56,1.16.3,ClosedEcon_PR1,4,3.92,nan,7,Left,Left,20,15,4,3,nan,nan,0.13
4/25/2023 12:37:38,22.01,61.59,1.16.3,ClosedEcon_PR1,4,3.92,nan,7,Right,Left,20,16,4,3,nan,nan,0.41
4/25/2023 12:41:07,21.99,61.62,1.16.3,ClosedEcon_PR1,4,3.91,nan,7,Left,Left,21,16,4,3,nan,nan,0.18
4/25/2023 12:41:09,21.99,61.63,1.16.3,ClosedEcon_PR1,4,3.91,1,7,Pellet,Left,21,16,5,4,0.39,1997,nan
4/25/2023 12:41:20,21.99,61.67,1.16.3,ClosedEcon_PR1,4,3.92,nan,9,Left,Left,22,16,5,4,nan,nan,0.05
4/25/2023 12:44:08,21.97,61.71,1.16.3,ClosedEcon_PR1,4,3.91,nan,9,Right,Left,22,17,5,4,nan,nan,0.20
4/25/2023 12:44:09,21.97,61.67,1.16.3,ClosedEcon_PR1,4,3.91,nan,9,Left,Left,23,17,5,4,nan,nan,0.03
4/25/2023 12:44:10,21.98,61.67,1.16.3,ClosedEcon_PR1,4,3.92,nan,9,Left,Left,24,17,5,4,nan,nan,0.17
4/25/2023 12:44:13,21.99,61.70,1.16.3,ClosedEcon_PR1,4,3.91,nan,9,Left,Left,25,17,5,4,nan,nan,0.04
4/25/2023 12:48:57,21.98,61.72,1.16.3,ClosedEcon_PR1,4,3.91,nan,9,Left,Left,26,17,5,4,nan,nan,0.04
4/25/2023 12:48:58,21.98,61.73,1.16.3,ClosedEcon_PR1,4,3.91,nan,9,Left,Left,27,17,5,4,nan,nan,0.04
4/25/2023 12:49:00,21.96,61.72,1.16.3,ClosedEcon_PR1,4,3.91,nan,9,Left,Left,28,17,5,4,nan,nan,0.14
4/25/2023 12:49:04,21.98,61.72,1.16.3,ClosedEcon_PR1,4,3.91,nan,9,Left,Left,29,17,5,4,nan,nan,0.04
4/25/2023 12:49:05,21.97,61.70,1.16.3,ClosedEcon_PR1,4,3.91,nan,9,Left,Left,30,17,5,4,nan,nan,0.08
4/25/2023 12:49:08,21.96,61.71,1.16.3,ClosedEcon_PR1,4,3.91,2,9,Pellet,Left,30,17,6,5,0.33,479,nan
4/25/2023 12:49:19,21.97,61.73,1.16.3,ClosedEcon_PR1,4,3.91,nan,11,Left,Left,31,17,6,5,nan,nan,0.10
4/25/2023 12:49:22,21.96,61.74,1.16.3,ClosedEcon_PR1,4,3.91,nan,11,Left,Left,32,17,6,5,nan,nan,0.42
4/25/2023 12:49:24,21.96,61.72,1.16.3,ClosedEcon_PR1,4,3.91,nan,11,Left,Left,33,17,6,5,nan,nan,0.06
4/25/2023 12:49:26,21.97,61.73,1.16.3,ClosedEcon_PR1,4,3.92,nan,11,Left,Left,34,17,6,5,nan,nan,0.32
4/25/2023 12:49:36,21.97,61.80,1.16.3,ClosedEcon_PR1,4,3.91,nan,11,Left,Left,35,17,6,5,nan,nan,0.01
4/25/2023 12:49:52,21.98,61.83,1.16.3,ClosedEcon_PR1,4,3.92,nan,11,Left,Left,36,17,6,5,nan,nan,0.09
4/25/2023 12:49:54,21.98,61.82,1.16.3,ClosedEcon_PR1,4,3.92,nan,11,Left,Left,37,17,6,5,nan,nan,0.27
4/25/2023 12:49:56,21.98,61.83,1.16.3,ClosedEcon_PR1,4,3.91,nan,11,Left,Left,38,17,6,5,nan,nan,0.02
4/25/2023 12:49:58,21.98,61.82,1.16.3,ClosedEcon_PR1,4,3.92,nan,11,Left,Left,39,17,6,5,nan,nan,0.08
4/25/2023 12:50:03,21.99,61.84,1.16.3,ClosedEcon_PR1,4,3.91,nan,11,Left,Left,40,17,6,5,nan,nan,0.06
4/25/2023 12:50:05,21.99,61.85,1.16.3,ClosedEcon_PR1,4,3.92,nan,11,Left,Left,41,17,6,5,nan,nan,0.05
4/25/2023 12:50:05,21.98,61.83,1.16.3,ClosedEcon_PR1,4,3.91,nan,11,LeftDuringDispense,Left,42,17,6,6,nan,nan,0.22
4/25/2023 12:50:07,21.98,61.82,1.16.3,ClosedEcon_PR1,4,3.92,1,11,Pellet,Left,42,17,7,6,1.18,59,nan
4/25/2023 12:50:19,21.97,61.91,1.16.3,ClosedEcon_PR1,4,3.91,nan,13,Left,Left,43,17,7,6,nan,nan,0.18
4/25/2023 12:50:26,21.99,61.91,1.16.3,ClosedEcon_PR1,4,3.92,nan,13,Left,Left,44,17,7,6,nan,nan,0.03
4/25/2023 12:50:32,21.97,61.93,1.16.3,ClosedEcon_PR1,4,3.92,nan,13,Left,Left,45,17,7,6,nan,nan,0.06
4/25/2023 13:03:37,21.93,61.94,1.16.3,ClosedEcon_PR1,4,3.91,nan,13,Right,Left,45,18,7,6,nan,nan,0.04
4/25/2023 13:09:29,21.91,62.03,1.16.3,ClosedEcon_PR1,4,3.91,nan,13,Left,Left,46,18,7,6,nan,nan,0.16
4/25/2023 13:11:43,21.91,62.07,1.16.3,ClosedEcon_PR1,4,3.92,nan,13,Left,Left,47,18,7,6,nan,nan,0.03
4/25/2023 13:11:48,21.93,62.11,1.16.3,ClosedEcon_PR1,4,3.91,nan,13,Left,Left,48,18,7,6,nan,nan,0.04
