MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/18/2023 10:41:47,22.00,68.71,1.16.3,FR1,2,3.89,nan,1,Right,Left,0,1,0,0,nan,nan,13.16
4/18/2023 10:47:28,22.15,67.84,1.16.3,FR1,2,3.89,nan,1,Right,Left,0,2,0,0,nan,nan,0.39
4/18/2023 11:00:40,22.20,67.41,1.16.3,FR1,2,3.89,nan,1,Right,Left,0,3,0,0,nan,nan,0.00
4/18/2023 11:00:42,22.21,67.39,1.16.3,FR1,2,3.89,nan,1,Left,Left,1,3,0,0,nan,nan,0.53
4/18/2023 11:06:36,22.26,67.19,1.16.3,FR1,2,3.89,1,1,Pellet,Left,1,3,1,0,Timed_out,nan,nan
4/18/2023 11:07:22,22.27,67.19,1.16.3,FR1,2,3.89,nan,1,Left,Left,2,3,1,0,nan,nan,0.10
4/18/2023 11:07:41,22.27,67.22,1.16.3,FR1,2,3.89,1,1,Pellet,Left,2,3,2,0,18.11,65,nan
4/18/2023 11:13:05,22.29,67.29,1.16.3,FR1,2,3.88,nan,1,Right,Left,2,4,2,0,nan,nan,0.00
4/18/2023 11:43:33,22.32,66.52,1.16.3,FR1,2,3.89,nan,1,Left,Left,3,4,2,0,nan,nan,0.10
4/18/2023 11:44:05,22.32,66.55,1.16.3,FR1,2,3.88,nan,1,RightWithPellet,Left,3,5,2,0,nan,nan,0.49
4/18/2023 11:47:39,22.33,66.37,1.16.3,FR1,2,3.89,nan,1,RightWithPellet,Left,3,6,2,0,nan,nan,0.31
4/18/2023 11:47:40,22.32,66.35,1.16.3,FR1,2,3.89,nan,1,LeftWithPellet,Left,4,6,2,0,nan,nan,0.11
4/18/2023 12:09:38,22.25,66.27,1.16.3,FR1,2,3.88,1,1,Pellet,Left,4,6,3,0,Timed_out,3717,nan
4/18/2023 12:32:45,22.19,66.46,1.16.3,FR1,2,3.89,nan,1,Left,Left,5,6,3,0,nan,nan,0.23
4/18/2023 12:32:51,22.21,66.50,1.16.3,FR1,2,3.88,1,1,Pellet,Left,5,6,4,0,5.46,1393,nan
4/18/2023 12:33:03,22.19,66.51,1.16.3,FR1,2,3.89,nan,1,Left,Left,6,6,4,0,nan,nan,0.61
4/18/2023 16:59:04,22.09,67.17,1.16.3,FR1,2,3.88,1,1,Pellet,Left,6,6,5,0,Timed_out,15973,nan
4/18/2023 18:55:43,22.12,67.96,1.16.3,FR1,2,3.87,nan,1,Right,Left,6,7,5,0,nan,nan,0.10
4/18/2023 18:56:25,22.14,67.95,1.16.3,FR1,2,3.87,nan,1,Right,Left,6,8,5,0,nan,nan,0.61
4/18/2023 18:56:26,22.12,67.94,1.16.3,FR1,2,3.87,nan,1,Left,Left,7,8,5,0,nan,nan,0.21
