MM:DD:YYYY hh:mm:ss,New Column 1,New Column 2,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/2/2023 12:13:29,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,13,0,3.40,10.0,
4/2/2023 12:13:41,,,1.16.3,Free_feed,5,3.91,1.0,0,Pellet,Left,2,0,14,0,4.63,12.0,
4/2/2023 12:16:22,,,1.16.3,Free_feed,5,3.91,1.0,0,Pellet,Left,2,0,15,0,Timed_out,161.0,
4/2/2023 12:16:42,,,1.16.3,Free_feed,5,3.91,3.0,0,Pellet,Left,2,0,16,0,9.27,20.0,
4/2/2023 12:17:05,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,17,0,22.34,23.0,
4/2/2023 12:17:28,,,1.16.3,Free_feed,5,3.91,2.0,0,Pellet,Left,2,0,18,0,15.22,22.0,
4/2/2023 12:17:58,,,1.16.3,Free_feed,5,3.91,1.0,0,Pellet,Left,2,0,19,0,24.46,31.0,
4/2/2023 12:18:15,,,1.16.3,Free_feed,5,3.91,1.0,0,Pellet,Left,2,0,20,0,9.75,17.0,
4/2/2023 12:24:17,,,1.16.3,Free_feed,5,3.91,1.0,0,Pellet,Left,2,0,21,0,Timed_out,362.0,
4/2/2023 12:24:26,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,22,0,2.92,9.0,
4/2/2023 12:25:01,,,1.16.3,Free_feed,5,3.91,1.0,0,Pellet,Left,2,0,23,0,27.56,35.0,
4/2/2023 12:25:19,,,1.16.3,Free_feed,5,3.91,2.0,0,Pellet,Left,2,0,24,0,9.48,18.0,
4/2/2023 15:16:43,,,1.16.3,Free_feed,5,3.91,2.0,0,Pellet,Left,2,0,25,0,Timed_out,10284.0,
4/2/2023 15:17:07,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,26,0,22.14,24.0,
4/2/2023 15:17:08,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,27,0,0.20,1.0,
4/2/2023 15:17:26,,,1.16.3,Free_feed,5,3.9,4.0,0,Pellet,Left,2,0,28,0,6.75,18.0,
4/2/2023 15:17:51,,,1.16.3,Free_feed,5,3.91,2.0,0,Pellet,Left,2,0,29,0,15.84,25.0,
4/2/2023 15:18:08,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,30,0,10.23,17.0,
4/2/2023 15:18:09,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,31,0,0.06,1.0,
4/2/2023 15:18:10,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,32,0,0.13,1.0,
4/2/2023 15:18:34,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,33,0,17.83,24.0,
4/2/2023 15:18:35,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,34,0,0.06,1.0,
4/2/2023 15:18:51,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,35,0,9.21,16.0,
4/2/2023 15:20:32,,,1.16.3,Free_feed,5,3.91,1.0,0,Pellet,Left,2,0,36,0,Timed_out,101.0,
4/2/2023 15:20:34,,,1.16.3,Free_feed,5,3.9,2.0,0,Pellet,Left,2,0,37,0,0.06,2.0,
4/2/2023 15:20:37,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,38,0,0.06,3.0,
4/2/2023 15:20:38,,,1.16.3,Free_feed,5,3.91,1.0,0,Pellet,Left,2,0,39,0,0.06,1.0,
4/2/2023 15:21:27,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,40,0,42.63,49.0,
4/2/2023 15:22:47,,,1.16.3,Free_feed,5,3.89,6.0,0,Pellet,Left,2,0,41,0,Timed_out,80.0,
4/2/2023 15:23:09,,,1.16.3,Free_feed,5,3.9,3.0,0,Pellet,Left,2,0,42,0,13.38,22.0,
4/2/2023 17:13:20,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,43,0,Timed_out,6611.0,
4/2/2023 17:13:40,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,44,0,18.50,20.0,
4/2/2023 17:14:03,,,1.16.3,Free_feed,5,3.9,3.0,0,Pellet,Left,2,0,45,0,13.64,23.0,
4/2/2023 17:14:24,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,46,0,13.37,21.0,
4/2/2023 17:14:25,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,47,0,0.06,1.0,
4/2/2023 17:15:24,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,48,0,52.59,59.0,
4/2/2023 17:18:45,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,49,0,Timed_out,201.0,
4/2/2023 17:18:46,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,50,0,0.13,1.0,
4/2/2023 17:19:09,,,1.16.3,Free_feed,5,3.9,2.0,0,Pellet,Left,2,0,51,0,15.15,23.0,
4/2/2023 17:19:37,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,52,0,21.17,28.0,
4/2/2023 18:38:22,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,53,0,Timed_out,4725.0,
4/2/2023 18:38:23,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,54,0,0.06,1.0,
4/2/2023 18:38:35,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,55,0,3.47,12.0,
4/2/2023 18:38:56,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,56,0,14.62,21.0,
4/2/2023 18:39:19,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,57,0,16.60,23.0,
4/2/2023 18:39:39,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,58,0,13.17,20.0,
4/2/2023 19:12:49,,,1.16.3,Free_feed,5,3.9,1.0,0,Pellet,Left,2,0,59,0,Timed_out,1990.0,
4/2/2023 19:13:06,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,60,0,9.34,17.0,
4/2/2023 19:13:21,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,61,0,6.54,15.0,
4/2/2023 19:13:39,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,62,0,9.89,18.0,
4/2/2023 19:13:41,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,63,0,0.27,2.0,
4/2/2023 19:21:42,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,64,0,Timed_out,481.0,
4/2/2023 19:29:30,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,65,0,Timed_out,468.0,
4/2/2023 19:29:49,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,66,0,12.70,19.0,
4/2/2023 19:42:39,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,67,0,Timed_out,770.0,
4/2/2023 19:42:56,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,68,0,10.57,17.0,
4/2/2023 19:43:12,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,0,69,0,7.37,16.0,
4/2/2023 19:44:24,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,0,70,0,Timed_out,72.0,
4/2/2023 19:50:40,,,1.16.3,Free_feed,5,3.89,,0,RightWithPellet,Left,2,1,70,0,,,0.01
4/2/2023 19:58:07,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,1,71,0,Timed_out,823.0,
4/2/2023 20:12:26,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,1,72,0,Timed_out,859.0,
4/2/2023 20:12:35,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,1,73,0,2.11,9.0,
4/2/2023 20:12:48,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,1,74,0,3.61,13.0,
4/2/2023 20:16:13,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,1,75,0,Timed_out,205.0,
4/2/2023 20:19:50,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,1,76,0,Timed_out,217.0,
4/2/2023 20:24:50,,,1.16.3,Free_feed,5,3.89,,0,RightWithPellet,Left,2,2,76,0,,,0.08
4/2/2023 20:40:51,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,2,77,0,Timed_out,1261.0,
4/2/2023 20:40:59,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,2,78,0,2.38,8.0,
4/2/2023 20:41:15,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,2,79,0,7.09,16.0,
4/2/2023 20:48:28,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,2,80,0,Timed_out,433.0,
4/2/2023 20:48:37,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,2,81,0,0.34,9.0,
4/2/2023 20:48:50,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,2,82,0,6.13,13.0,
4/2/2023 20:57:22,,,1.16.3,Free_feed,5,3.89,3.0,0,Pellet,Left,2,2,83,0,Timed_out,512.0,
4/2/2023 20:59:54,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,2,84,0,Timed_out,152.0,
4/2/2023 21:00:19,,,1.16.3,Free_feed,5,3.89,,0,RightWithPellet,Left,2,3,84,0,,,0.69
4/2/2023 21:08:08,,,1.16.3,Free_feed,5,3.89,,0,RightWithPellet,Left,2,4,84,0,,,0.09
4/2/2023 21:17:57,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,85,0,Timed_out,1083.0,
4/2/2023 21:18:06,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,86,0,1.56,9.0,
4/2/2023 21:18:07,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,87,0,0.06,1.0,
4/2/2023 21:18:16,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,4,88,0,0.61,9.0,
4/2/2023 21:18:27,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,89,0,3.81,11.0,
4/2/2023 21:18:40,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,90,0,7.23,13.0,
4/2/2023 21:25:35,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,4,91,0,Timed_out,415.0,
4/2/2023 21:25:43,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,4,92,0,2.24,8.0,
4/2/2023 21:25:58,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,93,0,7.57,15.0,
4/2/2023 21:52:44,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,94,0,Timed_out,1606.0,
4/2/2023 21:52:55,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,95,0,9.28,10.0,
4/2/2023 21:52:56,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,96,0,0.06,1.0,
4/2/2023 21:53:07,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,97,0,5.04,12.0,
4/2/2023 21:53:18,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,98,0,3.40,11.0,
4/2/2023 22:04:38,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,99,0,Timed_out,680.0,
4/2/2023 22:04:48,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,100,0,3.75,10.0,
4/2/2023 22:05:02,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,101,0,7.37,14.0,
4/2/2023 22:05:12,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,102,0,3.47,10.0,
4/2/2023 22:05:16,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,103,0,0.20,4.0,
4/2/2023 22:21:05,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,104,0,Timed_out,949.0,
4/2/2023 22:21:06,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,4,105,0,0.06,1.0,
4/2/2023 22:21:15,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,4,106,0,2.04,9.0,
4/2/2023 22:21:25,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,4,107,0,3.47,10.0,
4/2/2023 22:47:52,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,4,108,0,Timed_out,1587.0,
4/2/2023 22:48:50,,,1.16.3,Free_feed,5,3.89,,0,RightWithPellet,Left,2,5,108,0,,,0.01
4/2/2023 22:52:26,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,109,0,Timed_out,274.0,
4/2/2023 22:52:35,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,110,0,2.52,9.0,
4/2/2023 23:04:58,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,5,111,0,Timed_out,743.0,
4/2/2023 23:05:09,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,112,0,4.50,11.0,
4/2/2023 23:05:21,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,5,113,0,5.32,12.0,
4/2/2023 23:05:34,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,5,114,0,6.68,13.0,
4/2/2023 23:11:27,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,115,0,Timed_out,353.0,
4/2/2023 23:11:37,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,116,0,2.17,10.0,
4/2/2023 23:28:07,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,117,0,Timed_out,990.0,
4/2/2023 23:28:17,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,5,118,0,1.15,10.0,
4/2/2023 23:28:18,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,5,119,0,0.06,1.0,
4/2/2023 23:28:18,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,120,0,0.06,0.0,
4/2/2023 23:28:32,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,121,0,7.85,14.0,
4/2/2023 23:28:44,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,122,0,4.84,12.0,
4/2/2023 23:37:07,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,5,123,0,Timed_out,503.0,
4/2/2023 23:37:18,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,124,0,4.57,11.0,
4/2/2023 23:41:41,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,5,125,0,Timed_out,263.0,
4/2/2023 23:50:06,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,2,5,126,0,Timed_out,505.0,
4/2/2023 23:50:16,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,2,5,127,0,1.83,10.0,
4/2/2023 23:50:29,,,1.16.3,Free_feed,5,3.88,,0,RightWithPellet,Left,2,6,127,0,,,0.01
4/3/2023 0:02:31,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,6,128,0,Timed_out,735.0,
4/3/2023 0:02:45,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,6,129,0,7.23,14.0,
4/3/2023 0:02:46,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,6,130,0,0.06,1.0,
4/3/2023 0:02:59,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,6,131,0,6.27,13.0,
4/3/2023 0:03:12,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,6,132,0,6.06,13.0,
4/3/2023 0:03:25,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,6,133,0,6.75,13.0,
4/3/2023 0:03:40,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,6,134,0,7.98,15.0,
4/3/2023 0:16:40,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,6,135,0,Timed_out,780.0,
4/3/2023 0:16:42,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,6,136,0,0.06,2.0,
4/3/2023 0:16:44,,,1.16.3,Free_feed,5,3.89,2.0,0,Pellet,Left,2,6,137,0,0.06,2.0,
4/3/2023 0:16:45,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,6,138,0,0.06,1.0,
4/3/2023 0:16:56,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,2,6,139,0,1.83,11.0,
4/3/2023 0:24:17,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,6,140,0,Timed_out,441.0,
4/3/2023 0:47:33,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,6,141,0,Timed_out,1396.0,
4/3/2023 0:47:42,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,6,142,0,2.17,9.0,
4/3/2023 0:47:53,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,6,143,0,4.42,11.0,
4/3/2023 0:48:09,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,2,6,144,0,8.66,16.0,
4/3/2023 1:02:35,,,1.16.3,Free_feed,5,3.89,3.0,0,Pellet,Left,2,6,145,0,Timed_out,866.0,
4/3/2023 1:02:48,,,1.16.3,Free_feed,5,3.88,3.0,0,Pellet,Left,2,6,146,0,3.47,13.0,
4/3/2023 1:03:00,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,6,147,0,4.56,12.0,
4/3/2023 1:05:06,,,1.16.3,Free_feed,5,3.88,,0,RightWithPellet,Left,2,7,147,0,,,0.0
4/3/2023 1:15:48,,,1.16.3,Free_feed,5,3.88,6.0,0,Pellet,Left,2,7,148,0,Timed_out,768.0,
4/3/2023 1:15:49,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,7,149,0,0.06,1.0,
4/3/2023 1:15:58,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,2,7,150,0,1.01,9.0,
4/3/2023 1:16:11,,,1.16.3,Free_feed,5,3.89,1.0,0,Pellet,Left,2,7,151,0,12.01,13.0,
4/3/2023 1:16:22,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,7,152,0,3.74,11.0,
4/3/2023 1:25:11,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,7,153,0,Timed_out,529.0,
4/3/2023 1:25:21,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,7,154,0,4.56,10.0,
4/3/2023 1:25:36,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,2,7,155,0,8.05,15.0,
4/3/2023 1:40:01,,,1.16.3,Free_feed,5,3.89,,0,RightWithPellet,Left,2,8,155,0,,,0.0
4/3/2023 1:41:23,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,2,8,156,0,Timed_out,947.0,
4/3/2023 1:41:34,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,8,157,0,8.45,11.0,
4/3/2023 1:59:47,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,8,158,0,Timed_out,1093.0,
4/3/2023 2:00:05,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,2,8,159,0,16.12,18.0,
4/3/2023 2:00:16,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,2,8,160,0,4.77,11.0,
4/3/2023 2:11:44,,,1.16.3,Free_feed,5,3.88,,0,RightWithPellet,Left,2,9,160,0,,,0.24
4/3/2023 2:13:26,,,1.16.3,Free_feed,5,3.88,,0,LeftWithPellet,Left,3,9,160,0,,,0.9
4/3/2023 2:14:11,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,3,9,161,0,Timed_out,835.0,
4/3/2023 2:14:20,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,3,9,162,0,0.06,9.0,
4/3/2023 2:24:22,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,3,9,163,0,Timed_out,602.0,
4/3/2023 2:24:31,,,1.16.3,Free_feed,5,3.88,3.0,0,Pellet,Left,3,9,164,0,0.06,9.0,
4/3/2023 2:24:37,,,1.16.3,Free_feed,5,3.88,4.0,0,Pellet,Left,3,9,165,0,0.06,6.0,
4/3/2023 2:24:46,,,1.16.3,Free_feed,5,3.87,3.0,0,Pellet,Left,3,9,166,0,0.06,9.0,
4/3/2023 2:25:03,,,1.16.3,Free_feed,5,3.88,6.0,0,Pellet,Left,3,9,167,0,0.06,17.0,
4/3/2023 2:25:15,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,3,9,168,0,5.59,12.0,
4/3/2023 2:25:29,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,3,9,169,0,6.20,14.0,
4/3/2023 2:25:46,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,3,9,170,0,10.92,17.0,
4/3/2023 2:33:23,,,1.16.3,Free_feed,5,3.87,,0,RightWithPellet,Left,3,10,170,0,,,0.0
4/3/2023 2:37:20,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,3,10,171,0,Timed_out,694.0,
4/3/2023 2:37:31,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,3,10,172,0,3.95,11.0,
4/3/2023 2:37:45,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,3,10,173,0,6.54,14.0,
4/3/2023 2:39:22,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,3,10,174,0,Timed_out,97.0,
4/3/2023 5:02:25,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,3,10,175,0,Timed_out,8583.0,
4/3/2023 5:02:34,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,3,10,176,0,2.24,9.0,
4/3/2023 5:03:09,,,1.16.3,Free_feed,5,3.87,,0,LeftWithPellet,Left,4,10,176,0,,,0.01
4/3/2023 5:06:47,,,1.16.3,Free_feed,5,3.87,2.0,0,Pellet,Left,4,10,177,0,Timed_out,253.0,
4/3/2023 5:06:59,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,4,10,178,0,5.31,12.0,
4/3/2023 5:11:18,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,4,10,179,0,Timed_out,259.0,
4/3/2023 5:15:54,,,1.16.3,Free_feed,5,3.87,2.0,0,Pellet,Left,4,10,180,0,Timed_out,276.0,
4/3/2023 5:20:38,,,1.16.3,Free_feed,5,3.87,,0,LeftWithPellet,Left,5,10,180,0,,,0.17
4/3/2023 5:20:38,,,1.16.3,Free_feed,5,3.87,2.0,0,Pellet,Left,5,10,181,0,Timed_out,284.0,
4/3/2023 5:20:52,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,10,182,0,7.70,14.0,
4/3/2023 5:22:29,,,1.16.3,Free_feed,5,3.87,,0,RightWithPellet,Left,5,11,182,0,,,0.0
4/3/2023 5:32:11,,,1.16.3,Free_feed,5,3.87,2.0,0,Pellet,Left,5,11,183,0,Timed_out,679.0,
4/3/2023 5:32:11,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,184,0,0.06,0.0,
4/3/2023 5:32:26,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,185,0,7.98,15.0,
4/3/2023 5:32:39,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,186,0,5.66,12.0,
4/3/2023 5:39:02,,,1.16.3,Free_feed,5,3.87,2.0,0,Pellet,Left,5,11,187,0,Timed_out,384.0,
4/3/2023 5:39:14,,,1.16.3,Free_feed,5,3.88,2.0,0,Pellet,Left,5,11,188,0,7.77,12.0,
4/3/2023 5:47:18,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,189,0,Timed_out,484.0,
4/3/2023 5:54:27,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,190,0,Timed_out,429.0,
4/3/2023 5:54:34,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,191,0,0.47,7.0,
4/3/2023 5:54:48,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,192,0,7.02,14.0,
4/3/2023 5:56:00,,,1.16.3,Free_feed,5,3.87,2.0,0,Pellet,Left,5,11,193,0,Timed_out,72.0,
4/3/2023 5:56:15,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,194,0,14.07,15.0,
4/3/2023 6:05:52,,,1.16.3,Free_feed,5,3.88,1.0,0,Pellet,Left,5,11,195,0,Timed_out,577.0,
4/3/2023 6:06:08,,,1.16.3,Free_feed,5,3.87,1.0,0,Pellet,Left,5,11,196,0,8.66,16.0,
