MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/16/2023 10:39:25,21.84,66.24,1.16.3,FR1,20,3.94,nan,1,Right,Left,0,1,0,0,nan,nan,19.00
4/16/2023 10:41:23,21.93,65.72,1.16.3,FR1,20,3.94,nan,1,Right,Left,0,2,0,0,nan,nan,0.53
4/16/2023 10:48:52,21.95,64.93,1.16.3,FR1,20,3.94,nan,1,Left,Left,1,2,0,0,nan,nan,0.45
4/16/2023 10:48:55,21.96,64.95,1.16.3,FR1,20,3.94,1,1,Pellet,Left,1,2,1,0,1.90,nan,nan
4/16/2023 10:49:41,21.98,64.94,1.16.3,FR1,20,3.94,nan,1,Right,Left,1,3,1,0,nan,nan,0.04
4/16/2023 10:52:54,21.99,64.87,1.16.3,FR1,20,3.94,nan,1,Left,Left,2,3,1,0,nan,nan,0.01
4/16/2023 10:55:41,22.05,64.62,1.16.3,FR1,20,3.94,1,1,Pellet,Left,2,3,2,0,Timed_out,406,nan
4/16/2023 10:56:20,22.07,64.61,1.16.3,FR1,20,3.94,nan,1,Right,Left,2,4,2,0,nan,nan,0.36
4/16/2023 10:56:25,22.07,64.61,1.16.3,FR1,20,3.94,nan,1,Right,Left,2,5,2,0,nan,nan,0.41
4/16/2023 10:57:50,22.07,64.64,1.16.3,FR1,20,3.94,nan,1,Right,Left,2,6,2,0,nan,nan,0.39
4/16/2023 11:04:12,22.05,64.74,1.16.3,FR1,20,3.94,nan,1,Left,Left,3,6,2,0,nan,nan,0.52
4/16/2023 11:09:18,22.09,64.61,1.16.3,FR1,20,3.94,nan,1,RightWithPellet,Left,3,7,2,0,nan,nan,0.17
4/16/2023 11:11:34,22.10,64.65,1.16.3,FR1,20,3.94,nan,1,RightWithPellet,Left,3,8,2,0,nan,nan,0.13
4/16/2023 11:11:57,22.10,64.66,1.16.3,FR1,20,3.94,nan,1,RightWithPellet,Left,3,9,2,0,nan,nan,0.43
4/16/2023 11:12:03,22.08,64.67,1.16.3,FR1,20,3.94,nan,1,RightWithPellet,Left,3,10,2,0,nan,nan,0.48
4/16/2023 11:17:26,22.09,64.74,1.16.3,FR1,20,3.94,nan,1,LeftWithPellet,Left,4,10,2,0,nan,nan,0.39
4/16/2023 11:17:46,22.09,64.74,1.16.3,FR1,20,3.94,nan,1,RightWithPellet,Left,4,11,2,0,nan,nan,0.29
4/16/2023 11:29:51,22.09,64.66,1.16.3,FR1,20,3.94,nan,1,RightWithPellet,Left,4,12,2,0,nan,nan,0.00
4/16/2023 11:29:55,22.09,64.65,1.16.3,FR1,20,3.94,nan,1,RightWithPellet,Left,4,13,2,0,nan,nan,0.29
4/16/2023 11:30:41,22.09,64.66,1.16.3,FR1,20,3.94,nan,1,LeftWithPellet,Left,5,13,2,0,nan,nan,0.21
4/16/2023 12:27:46,22.02,63.94,1.16.3,FR1,20,3.94,nan,1,LeftWithPellet,Left,6,13,2,0,nan,nan,0.15
4/16/2023 12:27:48,22.03,63.89,1.16.3,FR1,20,3.94,2,1,Pellet,Left,6,13,3,0,Timed_out,5527,nan
4/16/2023 12:28:30,22.03,63.80,1.16.3,FR1,20,3.93,nan,1,Left,Left,7,13,3,0,nan,nan,0.37
4/16/2023 12:28:32,22.03,63.79,1.16.3,FR1,20,3.94,2,1,Pellet,Left,7,13,4,0,0.34,43,nan
4/16/2023 13:58:38,21.71,64.30,1.16.3,FR1,20,3.94,nan,1,Right,Left,7,14,4,0,nan,nan,0.10
4/16/2023 13:59:04,21.70,64.34,1.16.3,FR1,20,3.94,nan,1,Left,Left,8,14,4,0,nan,nan,0.70
4/16/2023 13:59:05,21.72,64.30,1.16.3,FR1,20,3.94,1,1,Pellet,Left,8,14,5,0,0.34,5434,nan
4/16/2023 14:06:30,21.70,64.41,1.16.3,FR1,20,3.93,nan,1,Right,Left,8,15,5,0,nan,nan,0.41
4/16/2023 16:15:50,21.63,63.93,1.16.3,FR1,20,3.93,nan,1,Left,Left,9,15,5,0,nan,nan,0.47
4/16/2023 16:15:52,21.63,63.91,1.16.3,FR1,20,3.93,1,1,Pellet,Left,9,15,6,0,1.50,8207,nan
4/16/2023 16:16:05,21.64,63.95,1.16.3,FR1,20,3.93,nan,1,Left,Left,10,15,6,0,nan,nan,0.54
4/16/2023 16:16:06,21.63,63.92,1.16.3,FR1,20,3.93,1,1,Pellet,Left,10,15,7,0,0.95,14,nan
4/16/2023 16:16:29,21.64,63.95,1.16.3,FR1,20,3.93,nan,1,Left,Left,11,15,7,0,nan,nan,0.49
4/16/2023 16:16:30,21.65,63.94,1.16.3,FR1,20,3.93,1,1,Pellet,Left,11,15,8,0,0.68,24,nan
4/16/2023 16:16:59,21.65,63.96,1.16.3,FR1,20,3.93,nan,1,Left,Left,12,15,8,0,nan,nan,0.30
4/16/2023 16:16:59,21.66,63.94,1.16.3,FR1,20,3.93,nan,1,LeftDuringDispense,Left,13,15,8,0,nan,nan,0.07
4/16/2023 16:17:02,21.66,63.95,1.16.3,FR1,20,3.93,nan,1,LeftDuringDispense,Left,14,15,8,0,nan,nan,0.54
4/16/2023 16:17:26,21.66,64.01,1.16.3,FR1,20,3.93,5,1,Pellet,Left,14,15,9,0,18.12,56,nan
4/16/2023 18:19:06,21.61,62.91,1.16.3,FR1,20,3.93,nan,1,Left,Left,15,15,9,0,nan,nan,0.27
4/16/2023 18:19:07,21.61,62.91,1.16.3,FR1,20,3.93,2,1,Pellet,Left,15,15,10,0,0.27,7301,nan
4/16/2023 18:19:24,21.60,62.95,1.16.3,FR1,20,3.93,nan,1,Left,Left,16,15,10,0,nan,nan,0.03
4/16/2023 18:19:25,21.61,62.94,1.16.3,FR1,20,3.93,2,1,Pellet,Left,16,15,11,0,0.20,18,nan
4/16/2023 18:20:50,21.63,62.98,1.16.3,FR1,20,3.93,nan,1,Left,Left,17,15,11,0,nan,nan,0.24
4/16/2023 18:20:51,21.60,62.96,1.16.3,FR1,20,3.93,1,1,Pellet,Left,17,15,12,0,0.27,86,nan
4/16/2023 19:32:59,21.61,63.25,1.16.3,FR1,20,3.92,nan,1,Left,Left,18,15,12,0,nan,nan,0.17
4/16/2023 19:33:02,21.62,63.21,1.16.3,FR1,20,3.93,1,1,Pellet,Left,18,15,13,0,1.63,4330,nan
4/16/2023 19:33:11,21.61,63.26,1.16.3,FR1,20,3.93,nan,1,Left,Left,19,15,13,0,nan,nan,0.27
4/16/2023 19:33:46,21.64,63.28,1.16.3,FR1,20,3.93,1,1,Pellet,Left,19,15,14,0,34.81,45,nan
4/16/2023 20:01:39,21.60,63.25,1.16.3,FR1,20,3.93,nan,1,Left,Left,20,15,14,0,nan,nan,0.34
4/16/2023 20:01:42,21.61,63.26,1.16.3,FR1,20,3.93,1,1,Pellet,Left,20,15,15,0,1.70,1676,nan
4/16/2023 20:16:25,21.60,63.49,1.16.3,FR1,20,3.93,nan,1,Left,Left,21,15,15,0,nan,nan,0.09
4/16/2023 20:21:00,21.66,63.49,1.16.3,FR1,20,3.93,nan,1,RightWithPellet,Left,21,16,15,0,nan,nan,0.69
4/16/2023 20:28:21,21.64,63.78,1.16.3,FR1,20,3.93,1,1,Pellet,Left,21,16,16,0,Timed_out,1598,nan
4/16/2023 20:36:42,21.63,64.14,1.16.3,FR1,20,3.93,nan,1,Left,Left,22,16,16,0,nan,nan,0.27
4/16/2023 20:36:43,21.64,64.10,1.16.3,FR1,20,3.93,2,1,Pellet,Left,22,16,17,0,0.06,503,nan
4/16/2023 20:56:25,21.65,64.60,1.16.3,FR1,20,3.93,nan,1,Left,Left,23,16,17,0,nan,nan,0.30
4/16/2023 20:56:26,21.66,64.59,1.16.3,FR1,20,3.93,1,1,Pellet,Left,23,16,18,0,0.06,1183,nan
4/16/2023 20:56:35,21.65,64.59,1.16.3,FR1,20,3.93,nan,1,Left,Left,24,16,18,0,nan,nan,0.26
4/16/2023 20:56:36,21.65,64.59,1.16.3,FR1,20,3.92,2,1,Pellet,Left,24,16,19,0,0.06,10,nan
4/16/2023 21:25:27,21.67,64.78,1.16.3,FR1,20,3.93,nan,1,Left,Left,25,16,19,0,nan,nan,0.15
4/16/2023 21:25:28,21.67,64.78,1.16.3,FR1,20,3.93,2,1,Pellet,Left,25,16,20,0,0.27,1732,nan
4/16/2023 21:40:40,21.72,65.07,1.16.3,FR1,20,3.92,nan,1,Left,Left,26,16,20,0,nan,nan,0.06
4/16/2023 21:40:41,21.70,65.08,1.16.3,FR1,20,3.92,2,1,Pellet,Left,26,16,21,0,0.06,913,nan
4/16/2023 21:40:49,21.71,65.09,1.16.3,FR1,20,3.93,nan,1,Left,Left,27,16,21,0,nan,nan,0.21
4/16/2023 21:40:50,21.70,65.08,1.16.3,FR1,20,3.92,2,1,Pellet,Left,27,16,22,0,0.34,9,nan
4/16/2023 21:57:58,21.71,65.11,1.16.3,FR1,20,3.92,nan,1,Left,Left,28,16,22,0,nan,nan,0.23
4/16/2023 21:57:58,21.72,65.10,1.16.3,FR1,20,3.93,2,1,Pellet,Left,28,16,23,0,0.06,1028,nan
4/16/2023 22:23:26,21.72,65.30,1.16.3,FR1,20,3.92,nan,1,Left,Left,29,16,23,0,nan,nan,0.08
4/16/2023 22:23:28,21.72,65.29,1.16.3,FR1,20,3.92,1,1,Pellet,Left,29,16,24,0,0.88,1530,nan
4/16/2023 22:39:19,21.71,65.44,1.16.3,FR1,20,3.92,nan,1,Left,Left,30,16,24,0,nan,nan,0.10
4/16/2023 22:39:20,21.69,65.42,1.16.3,FR1,20,3.92,2,1,Pellet,Left,30,16,25,0,0.13,952,nan
4/16/2023 22:45:18,21.71,65.50,1.16.3,FR1,20,3.93,nan,1,Left,Left,31,16,25,0,nan,nan,0.05
4/16/2023 22:45:19,21.72,65.46,1.16.3,FR1,20,3.92,1,1,Pellet,Left,31,16,26,0,0.27,359,nan
4/16/2023 22:48:24,21.72,65.49,1.16.3,FR1,20,3.92,nan,1,Left,Left,32,16,26,0,nan,nan,0.23
4/16/2023 22:48:25,21.73,65.47,1.16.3,FR1,20,3.92,1,1,Pellet,Left,32,16,27,0,0.13,186,nan
4/16/2023 22:49:04,21.73,65.48,1.16.3,FR1,20,3.92,nan,1,Left,Left,33,16,27,0,nan,nan,0.26
4/16/2023 22:49:05,21.73,65.48,1.16.3,FR1,20,3.92,2,1,Pellet,Left,33,16,28,0,0.34,40,nan
4/16/2023 23:03:19,21.73,65.49,1.16.3,FR1,20,3.92,nan,1,Left,Left,34,16,28,0,nan,nan,0.08
4/16/2023 23:03:20,21.73,65.48,1.16.3,FR1,20,3.92,1,1,Pellet,Left,34,16,29,0,0.13,855,nan
4/16/2023 23:12:02,21.70,65.58,1.16.3,FR1,20,3.92,nan,1,Left,Left,35,16,29,0,nan,nan,0.00
4/16/2023 23:12:03,21.71,65.57,1.16.3,FR1,20,3.92,1,1,Pellet,Left,35,16,30,0,0.34,523,nan
4/16/2023 23:15:54,21.71,65.66,1.16.3,FR1,20,3.92,nan,1,Right,Left,35,17,30,0,nan,nan,1.31
4/16/2023 23:16:29,21.73,65.68,1.16.3,FR1,20,3.91,nan,1,Left,Left,36,17,30,0,nan,nan,0.26
4/16/2023 23:16:29,21.74,65.67,1.16.3,FR1,20,3.92,nan,1,LeftDuringDispense,Left,37,17,30,0,nan,nan,0.03
4/16/2023 23:16:32,21.74,65.66,1.16.3,FR1,20,3.92,nan,1,LeftDuringDispense,Left,38,17,30,0,nan,nan,0.14
4/16/2023 23:16:47,21.72,65.75,1.16.3,FR1,20,3.93,4,1,Pellet,Left,38,17,31,0,10.60,284,nan
4/16/2023 23:17:00,21.73,65.75,1.16.3,FR1,20,3.92,nan,1,Left,Left,39,17,31,0,nan,nan,0.07
4/16/2023 23:17:01,21.73,65.73,1.16.3,FR1,20,3.92,1,1,Pellet,Left,39,17,32,0,0.20,14,nan
4/16/2023 23:22:33,21.75,65.62,1.16.3,FR1,20,3.92,nan,1,Left,Left,40,17,32,0,nan,nan,0.34
4/16/2023 23:22:34,21.74,65.64,1.16.3,FR1,20,3.92,2,1,Pellet,Left,40,17,33,0,0.06,333,nan
4/16/2023 23:22:48,21.75,65.64,1.16.3,FR1,20,3.92,nan,1,Left,Left,41,17,33,0,nan,nan,0.06
4/16/2023 23:22:52,21.75,65.62,1.16.3,FR1,20,3.92,1,1,Pellet,Left,41,17,34,0,3.20,18,nan
4/16/2023 23:23:15,21.76,65.63,1.16.3,FR1,20,3.92,nan,1,Right,Left,41,18,34,0,nan,nan,0.34
4/16/2023 23:23:18,21.76,65.64,1.16.3,FR1,20,3.92,nan,1,Right,Left,41,19,34,0,nan,nan,0.20
4/17/2023 1:01:39,21.61,65.96,1.16.3,FR1,20,3.91,nan,1,Left,Left,42,19,34,0,nan,nan,0.04
4/17/2023 1:01:41,21.62,65.95,1.16.3,FR1,20,3.91,2,1,Pellet,Left,42,19,35,0,0.47,5929,nan
4/17/2023 1:01:56,21.62,65.93,1.16.3,FR1,20,3.91,nan,1,Left,Left,43,19,35,0,nan,nan,0.31
4/17/2023 1:01:57,21.61,65.94,1.16.3,FR1,20,3.92,1,1,Pellet,Left,43,19,36,0,0.34,16,nan
4/17/2023 1:04:22,21.62,65.88,1.16.3,FR1,20,3.92,nan,1,Right,Left,43,20,36,0,nan,nan,0.02
4/17/2023 1:04:23,21.63,65.88,1.16.3,FR1,20,3.91,nan,1,Right,Left,43,21,36,0,nan,nan,0.52
4/17/2023 1:06:35,21.62,65.83,1.16.3,FR1,20,3.92,nan,1,Left,Left,44,21,36,0,nan,nan,0.17
4/17/2023 1:06:36,21.64,65.80,1.16.3,FR1,20,3.92,2,1,Pellet,Left,44,21,37,0,0.06,279,nan
4/17/2023 1:17:57,21.64,65.79,1.16.3,FR1,20,3.91,nan,1,Left,Left,45,21,37,0,nan,nan,0.02
4/17/2023 1:17:58,21.65,65.77,1.16.3,FR1,20,3.91,1,1,Pellet,Left,45,21,38,0,0.13,682,nan
4/17/2023 1:30:54,21.66,65.92,1.16.3,FR1,20,3.91,nan,1,Right,Left,45,22,38,0,nan,nan,0.56
4/17/2023 1:30:56,21.66,65.94,1.16.3,FR1,20,3.92,nan,1,Left,Left,46,22,38,0,nan,nan,0.14
4/17/2023 1:30:57,21.65,65.91,1.16.3,FR1,20,3.92,1,1,Pellet,Left,46,22,39,0,0.20,778,nan
4/17/2023 1:45:28,21.64,66.06,1.16.3,FR1,20,3.91,nan,1,Left,Left,47,22,39,0,nan,nan,0.20
4/17/2023 1:45:29,21.65,66.04,1.16.3,FR1,20,3.92,1,1,Pellet,Left,47,22,40,0,0.34,873,nan
4/17/2023 2:10:00,21.64,66.24,1.16.3,FR1,20,3.91,nan,1,Right,Left,47,23,40,0,nan,nan,0.16
4/17/2023 2:12:35,21.64,66.27,1.16.3,FR1,20,3.91,nan,1,Left,Left,48,23,40,0,nan,nan,0.21
4/17/2023 2:12:36,21.65,66.25,1.16.3,FR1,20,3.91,1,1,Pellet,Left,48,23,41,0,0.13,1627,nan
4/17/2023 2:13:27,21.65,66.28,1.16.3,FR1,20,3.91,nan,1,Right,Left,48,24,41,0,nan,nan,0.17
4/17/2023 2:13:54,21.66,66.29,1.16.3,FR1,20,3.91,nan,1,Left,Left,49,24,41,0,nan,nan,0.27
4/17/2023 2:13:55,21.66,66.28,1.16.3,FR1,20,3.91,1,1,Pellet,Left,49,24,42,0,0.27,79,nan
4/17/2023 2:21:11,21.69,66.27,1.16.3,FR1,20,3.92,nan,1,Left,Left,50,24,42,0,nan,nan,0.03
4/17/2023 2:21:12,21.68,66.27,1.16.3,FR1,20,3.91,2,1,Pellet,Left,50,24,43,0,0.20,437,nan
4/17/2023 2:33:11,21.68,66.22,1.16.3,FR1,20,3.91,nan,1,Left,Left,51,24,43,0,nan,nan,0.11
4/17/2023 2:33:12,21.69,66.22,1.16.3,FR1,20,3.91,2,1,Pellet,Left,51,24,44,0,0.13,720,nan
4/17/2023 2:49:59,21.67,66.38,1.16.3,FR1,20,3.91,nan,1,Left,Left,52,24,44,0,nan,nan,0.07
4/17/2023 2:50:00,21.67,66.38,1.16.3,FR1,20,3.91,1,1,Pellet,Left,52,24,45,0,0.06,1008,nan
4/17/2023 4:37:41,21.58,66.20,1.16.3,FR1,20,3.91,nan,1,Left,Left,53,24,45,0,nan,nan,0.05
4/17/2023 4:37:42,21.57,66.19,1.16.3,FR1,20,3.91,1,1,Pellet,Left,53,24,46,0,0.20,6462,nan
4/17/2023 4:37:53,21.58,66.22,1.16.3,FR1,20,3.91,nan,1,Left,Left,54,24,46,0,nan,nan,0.13
4/17/2023 4:37:54,21.58,66.19,1.16.3,FR1,20,3.91,1,1,Pellet,Left,54,24,47,0,0.68,12,nan
4/17/2023 4:39:33,21.60,66.21,1.16.3,FR1,20,3.91,nan,1,Left,Left,55,24,47,0,nan,nan,0.09
4/17/2023 4:39:34,21.61,66.21,1.16.3,FR1,20,3.91,1,1,Pellet,Left,55,24,48,0,0.13,100,nan
4/17/2023 4:39:46,21.61,66.24,1.16.3,FR1,20,3.91,nan,1,Left,Left,56,24,48,0,nan,nan,0.08
4/17/2023 4:39:48,21.61,66.20,1.16.3,FR1,20,3.91,1,1,Pellet,Left,56,24,49,0,0.34,14,nan
4/17/2023 4:44:19,21.62,66.09,1.16.3,FR1,20,3.91,nan,1,Left,Left,57,24,49,0,nan,nan,0.02
4/17/2023 4:44:20,21.63,66.12,1.16.3,FR1,20,3.91,1,1,Pellet,Left,57,24,50,0,0.13,272,nan
4/17/2023 4:44:33,21.62,66.10,1.16.3,FR1,20,3.91,nan,1,Left,Left,58,24,50,0,nan,nan,0.39
4/17/2023 4:44:34,21.62,66.12,1.16.3,FR1,20,3.91,1,1,Pellet,Left,58,24,51,0,0.34,14,nan
