MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/1/2023 11:13:08,22.01,67.88,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,1,0,0,0,nan,nan,0.05
4/1/2023 11:14:34,22.04,67.68,1.16.3,Free_feed,6,3.95,nan,0,RightWithPellet,Left,1,1,0,0,nan,nan,0.01
4/1/2023 11:15:57,22.06,67.51,1.16.3,Free_feed,6,3.94,nan,0,LeftWithPellet,Left,2,1,0,0,nan,nan,0.01
4/1/2023 11:15:58,22.06,67.51,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,3,1,0,0,nan,nan,0.01
4/1/2023 11:24:09,22.16,67.02,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,4,1,0,0,nan,nan,0.00
4/1/2023 11:26:54,22.19,66.99,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,5,1,0,0,nan,nan,1.38
4/1/2023 11:27:11,22.16,66.99,1.16.3,Free_feed,6,3.94,nan,0,LeftWithPellet,Left,6,1,0,0,nan,nan,0.26
4/1/2023 11:28:33,22.20,67.15,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,7,1,0,0,nan,nan,0.25
4/1/2023 11:28:38,22.21,67.13,1.16.3,Free_feed,6,3.94,nan,0,LeftWithPellet,Left,8,1,0,0,nan,nan,0.75
4/1/2023 11:29:09,22.21,67.21,1.16.3,Free_feed,6,3.94,nan,0,RightWithPellet,Left,8,2,0,0,nan,nan,0.01
4/1/2023 11:37:01,22.26,66.83,1.16.3,Free_feed,6,3.94,nan,0,RightWithPellet,Left,8,3,0,0,nan,nan,0.75
4/1/2023 11:39:12,22.28,66.70,1.16.3,Free_feed,6,3.94,nan,0,RightWithPellet,Left,8,4,0,0,nan,nan,0.27
4/1/2023 11:47:25,22.30,66.62,1.16.3,Free_feed,6,3.96,nan,0,RightWithPellet,Left,8,5,0,0,nan,nan,0.09
4/1/2023 11:48:25,22.29,66.70,1.16.3,Free_feed,6,3.94,nan,0,LeftWithPellet,Left,9,5,0,0,nan,nan,0.43
4/1/2023 11:49:43,22.28,66.72,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,10,5,0,0,nan,nan,0.03
4/1/2023 11:50:09,22.31,66.71,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,11,5,0,0,nan,nan,0.60
4/1/2023 11:51:39,22.33,66.84,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,12,5,0,0,nan,nan,0.10
4/1/2023 11:51:41,22.32,66.81,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,13,5,0,0,nan,nan,0.96
4/1/2023 11:51:53,22.31,66.84,1.16.3,Free_feed,6,3.94,nan,0,RightWithPellet,Left,13,6,0,0,nan,nan,0.11
4/1/2023 11:51:56,22.31,66.87,1.16.3,Free_feed,6,3.95,nan,0,RightWithPellet,Left,13,7,0,0,nan,nan,0.52
4/1/2023 11:52:36,22.30,66.95,1.16.3,Free_feed,6,3.94,nan,0,RightWithPellet,Left,13,8,0,0,nan,nan,0.03
4/1/2023 11:53:55,22.32,67.08,1.16.3,Free_feed,6,3.95,nan,0,RightWithPellet,Left,13,9,0,0,nan,nan,0.43
4/1/2023 11:55:20,22.35,67.02,1.16.3,Free_feed,6,3.95,nan,0,LeftWithPellet,Left,14,9,0,0,nan,nan,0.12
4/1/2023 11:57:36,22.33,66.84,1.16.3,Free_feed,6,3.95,nan,0,RightWithPellet,Left,14,10,0,0,nan,nan,0.15
4/1/2023 12:10:39,22.36,66.80,1.16.3,Free_feed,6,3.94,nan,0,LeftWithPellet,Left,15,10,0,0,nan,nan,0.20
4/1/2023 12:15:26,22.36,67.20,1.16.3,Free_feed,6,3.94,nan,0,RightWithPellet,Left,15,11,0,0,nan,nan,0.00
