MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/20/2023 10:31:53,22.18,61.80,1.16.3,FR1,20,4.19,nan,1,Right,Left,0,1,0,0,nan,nan,11.78
4/20/2023 10:33:45,22.25,61.33,1.16.3,FR1,20,4.18,nan,1,Right,Left,0,2,0,0,nan,nan,0.50
4/20/2023 10:36:03,22.25,60.99,1.16.3,FR1,20,4.18,nan,1,Left,Left,1,2,0,0,nan,nan,0.97
4/20/2023 10:36:03,22.25,60.99,1.16.3,FR1,20,4.19,nan,1,LeftDuringDispense,Left,2,2,0,0,nan,nan,0.21
4/20/2023 10:36:08,22.26,61.02,1.16.3,FR1,20,4.18,3,1,Pellet,Left,2,2,1,0,1.84,nan,nan
4/20/2023 10:40:15,22.21,61.02,1.16.3,FR1,20,4.18,nan,1,Right,Left,2,3,1,0,nan,nan,0.37
4/20/2023 10:40:18,22.22,61.03,1.16.3,FR1,20,4.19,nan,1,Right,Left,2,4,1,0,nan,nan,0.35
4/20/2023 10:40:29,22.22,61.03,1.16.3,FR1,20,4.19,nan,1,Right,Left,2,5,1,0,nan,nan,0.06
4/20/2023 10:40:34,22.23,61.05,1.16.3,FR1,20,4.19,nan,1,Left,Left,3,5,1,0,nan,nan,0.08
4/20/2023 10:40:36,22.23,61.03,1.16.3,FR1,20,4.18,1,1,Pellet,Left,3,5,2,0,0.88,268,nan
4/20/2023 10:40:49,22.23,61.09,1.16.3,FR1,20,4.18,nan,1,Left,Left,4,5,2,0,nan,nan,0.90
4/20/2023 10:51:24,22.21,60.89,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,5,5,2,0,nan,nan,0.32
4/20/2023 10:51:45,22.20,60.88,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,6,5,2,0,nan,nan,0.19
4/20/2023 10:51:59,22.21,60.89,1.16.3,FR1,20,4.19,nan,1,RightWithPellet,Left,6,6,2,0,nan,nan,0.54
4/20/2023 10:51:59,22.22,60.86,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,6,7,2,0,nan,nan,0.01
4/20/2023 10:57:19,22.19,60.95,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,6,8,2,0,nan,nan,0.47
4/20/2023 10:57:22,22.18,60.93,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,6,9,2,0,nan,nan,0.15
4/20/2023 11:02:26,22.19,61.11,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,7,9,2,0,nan,nan,0.15
4/20/2023 11:06:30,22.18,61.13,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,7,10,2,0,nan,nan,0.16
4/20/2023 11:06:32,22.20,61.15,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,7,11,2,0,nan,nan,0.18
4/20/2023 11:06:33,22.19,61.11,1.16.3,FR1,20,4.19,nan,1,RightWithPellet,Left,7,12,2,0,nan,nan,0.21
4/20/2023 11:06:35,22.19,61.11,1.16.3,FR1,20,4.19,nan,1,LeftWithPellet,Left,8,12,2,0,nan,nan,0.48
4/20/2023 11:09:56,22.18,60.81,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,9,12,2,0,nan,nan,0.25
4/20/2023 11:10:09,22.17,60.80,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,10,12,2,0,nan,nan,0.31
4/20/2023 11:16:21,22.15,60.58,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,11,12,2,0,nan,nan,0.09
4/20/2023 11:17:04,22.13,60.55,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,11,13,2,0,nan,nan,0.02
4/20/2023 11:17:05,22.14,60.55,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,11,14,2,0,nan,nan,0.11
4/20/2023 11:23:21,22.11,60.58,1.16.3,FR1,20,4.18,1,1,Pellet,Left,11,14,3,0,Timed_out,2565,nan
4/20/2023 11:23:34,22.10,60.55,1.16.3,FR1,20,4.18,nan,1,Right,Left,11,15,3,0,nan,nan,0.16
4/20/2023 11:23:39,22.11,60.55,1.16.3,FR1,20,4.18,nan,1,Left,Left,12,15,3,0,nan,nan,0.44
4/20/2023 11:23:43,22.10,60.57,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,13,15,3,0,nan,nan,0.04
4/20/2023 11:25:36,22.17,60.46,1.16.3,FR1,20,4.19,1,1,Pellet,Left,13,15,4,0,Timed_out,135,nan
4/20/2023 11:28:45,22.13,60.43,1.16.3,FR1,20,4.18,nan,1,Left,Left,14,15,4,0,nan,nan,0.12
4/20/2023 11:28:47,22.14,60.43,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,15,15,4,0,nan,nan,0.14
4/20/2023 11:33:12,22.14,60.31,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,15,16,4,0,nan,nan,0.04
4/20/2023 11:33:13,22.13,60.32,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,15,17,4,0,nan,nan,0.41
4/20/2023 11:33:15,22.13,60.31,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,15,18,4,0,nan,nan,0.05
4/20/2023 11:33:16,22.14,60.32,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,15,19,4,0,nan,nan,0.13
4/20/2023 11:33:19,22.14,60.31,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,15,20,4,0,nan,nan,0.28
4/20/2023 11:33:22,22.13,60.32,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,15,21,4,0,nan,nan,0.30
4/20/2023 11:33:27,22.14,60.32,1.16.3,FR1,20,4.18,nan,1,RightWithPellet,Left,15,22,4,0,nan,nan,0.81
4/20/2023 11:33:35,22.12,60.32,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,16,22,4,0,nan,nan,1.03
4/20/2023 11:33:37,22.13,60.33,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,17,22,4,0,nan,nan,0.15
4/20/2023 11:33:44,22.13,60.33,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,18,22,4,0,nan,nan,0.25
4/20/2023 11:33:50,22.14,60.34,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,19,22,4,0,nan,nan,0.28
4/20/2023 11:33:54,22.13,60.34,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,20,22,4,0,nan,nan,0.54
4/20/2023 11:33:56,22.13,60.35,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,21,22,4,0,nan,nan,0.07
4/20/2023 11:34:01,22.12,60.35,1.16.3,FR1,20,4.19,nan,1,LeftWithPellet,Left,22,22,4,0,nan,nan,0.10
4/20/2023 11:34:03,22.14,60.36,1.16.3,FR1,20,4.18,1,1,Pellet,Left,22,22,5,0,Timed_out,507,nan
4/20/2023 11:47:38,22.03,60.52,1.16.3,FR1,20,4.18,nan,1,Left,Left,23,22,5,0,nan,nan,0.17
4/20/2023 14:21:15,21.74,61.72,1.16.3,FR1,20,4.18,nan,1,LeftWithPellet,Left,24,22,5,0,nan,nan,0.07
4/20/2023 14:21:17,21.74,61.70,1.16.3,FR1,20,4.18,2,1,Pellet,Left,24,22,6,0,Timed_out,10034,nan
4/20/2023 14:34:47,21.73,61.56,1.16.3,FR1,20,4.18,nan,1,Right,Left,24,23,6,0,nan,nan,0.36
4/20/2023 14:39:40,21.75,61.55,1.16.3,FR1,20,4.18,nan,1,Left,Left,25,23,6,0,nan,nan,0.15
4/20/2023 14:39:41,21.74,61.54,1.16.3,FR1,20,4.18,1,1,Pellet,Left,25,23,7,0,0.34,1104,nan
4/20/2023 14:41:09,21.77,61.58,1.16.3,FR1,20,4.18,nan,1,Left,Left,26,23,7,0,nan,nan,0.05
4/20/2023 14:41:22,21.75,61.58,1.16.3,FR1,20,4.18,2,1,Pellet,Left,26,23,8,0,10.80,101,nan
4/20/2023 17:39:59,21.74,62.08,1.16.3,FR1,20,4.17,nan,1,Left,Left,27,23,8,0,nan,nan,0.13
4/20/2023 17:40:01,21.75,62.11,1.16.3,FR1,20,4.17,1,1,Pellet,Left,27,23,9,0,0.27,10719,nan
4/20/2023 18:01:10,21.78,61.97,1.16.3,FR1,20,4.16,nan,1,Right,Left,27,24,9,0,nan,nan,0.02
4/20/2023 18:58:09,21.74,61.78,1.16.3,FR1,20,4.16,nan,1,Left,Left,28,24,9,0,nan,nan,0.02
4/20/2023 18:58:10,21.74,61.79,1.16.3,FR1,20,4.17,2,1,Pellet,Left,28,24,10,0,0.06,4689,nan
4/20/2023 19:28:26,21.74,61.82,1.16.3,FR1,20,4.16,nan,1,Left,Left,29,24,10,0,nan,nan,0.23
4/20/2023 19:28:27,21.75,61.78,1.16.3,FR1,20,4.16,1,1,Pellet,Left,29,24,11,0,0.13,1816,nan
4/20/2023 19:28:36,21.74,61.80,1.16.3,FR1,20,4.16,nan,1,Left,Left,30,24,11,0,nan,nan,0.02
4/20/2023 19:28:37,21.76,61.82,1.16.3,FR1,20,4.17,1,1,Pellet,Left,30,24,12,0,0.27,11,nan
4/20/2023 19:28:53,21.76,61.82,1.16.3,FR1,20,4.16,nan,1,Left,Left,31,24,12,0,nan,nan,0.22
4/20/2023 19:28:54,21.74,61.82,1.16.3,FR1,20,4.16,1,1,Pellet,Left,31,24,13,0,0.06,17,nan
4/20/2023 19:29:25,21.76,61.85,1.16.3,FR1,20,4.17,nan,1,Left,Left,32,24,13,0,nan,nan,0.24
4/20/2023 19:29:26,21.78,61.83,1.16.3,FR1,20,4.16,1,1,Pellet,Left,32,24,14,0,0.20,32,nan
4/20/2023 20:28:47,21.73,61.75,1.16.3,FR1,20,4.16,nan,1,Left,Left,33,24,14,0,nan,nan,0.04
