MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/23/2023 11:16:11,1.16.3,ClosedEcon_PR1,5,4.03,nan,1,Right,Left,0,1,0,0,nan,nan,15.00
4/23/2023 11:20:44,1.16.3,ClosedEcon_PR1,5,4.03,nan,1,Left,Left,1,1,0,0,nan,nan,0.03
4/23/2023 11:21:31,1.16.3,ClosedEcon_PR1,5,4.03,2,1,Pellet,Left,1,1,1,1,46.51,nan,nan
4/23/2023 11:25:41,1.16.3,ClosedEcon_PR1,5,4.03,nan,3,Right,Left,1,2,1,1,nan,nan,0.37
4/23/2023 11:25:42,1.16.3,ClosedEcon_PR1,5,4.03,nan,3,Right,Left,1,3,1,1,nan,nan,0.14
4/23/2023 11:25:43,1.16.3,ClosedEcon_PR1,5,4.03,nan,3,Left,Left,2,3,1,1,nan,nan,0.38
4/23/2023 11:30:23,1.16.3,ClosedEcon_PR1,5,4.02,nan,3,Left,Left,3,3,1,1,nan,nan,0.11
4/23/2023 11:30:34,1.16.3,ClosedEcon_PR1,5,4.03,nan,3,Left,Left,4,3,1,1,nan,nan,0.23
4/23/2023 11:30:44,1.16.3,ClosedEcon_PR1,5,4.03,3,3,Pellet,Left,4,3,2,2,4.42,553,nan
4/23/2023 11:34:42,1.16.3,ClosedEcon_PR1,5,4.03,nan,5,Right,Left,4,4,2,2,nan,nan,0.25
4/23/2023 11:34:48,1.16.3,ClosedEcon_PR1,5,4.03,nan,5,Right,Left,4,5,2,2,nan,nan,0.03
4/23/2023 11:34:53,1.16.3,ClosedEcon_PR1,5,4.03,nan,5,Left,Left,5,5,2,2,nan,nan,0.09
4/23/2023 11:34:53,1.16.3,ClosedEcon_PR1,5,4.03,nan,5,Right,Left,5,6,2,2,nan,nan,0.00
4/23/2023 11:34:55,1.16.3,ClosedEcon_PR1,5,4.03,nan,5,Right,Left,5,7,2,2,nan,nan,0.18
4/23/2023 11:34:57,1.16.3,ClosedEcon_PR1,5,4.03,nan,5,Left,Left,6,7,2,2,nan,nan,0.17
4/23/2023 11:35:00,1.16.3,ClosedEcon_PR1,5,4.03,nan,5,Left,Left,7,7,2,2,nan,nan,0.18
4/23/2023 11:35:12,1.16.3,ClosedEcon_PR1,5,4.02,nan,5,Left,Left,8,7,2,2,nan,nan,0.17
4/23/2023 11:35:17,1.16.3,ClosedEcon_PR1,5,4.03,nan,5,Left,Left,9,7,2,2,nan,nan,0.13
4/23/2023 11:35:23,1.16.3,ClosedEcon_PR1,5,4.03,2,5,Pellet,Left,9,7,3,3,2.77,279,nan
4/23/2023 11:38:30,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Left,Left,10,7,3,3,nan,nan,0.12
4/23/2023 11:40:39,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Right,Left,10,8,3,3,nan,nan,0.18
4/23/2023 11:40:47,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Left,Left,11,8,3,3,nan,nan,0.41
4/23/2023 11:40:50,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Left,Left,12,8,3,3,nan,nan,0.10
4/23/2023 11:40:55,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Left,Left,13,8,3,3,nan,nan,0.50
4/23/2023 11:40:56,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Left,Left,14,8,3,3,nan,nan,0.11
4/23/2023 11:45:08,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Right,Left,14,9,3,3,nan,nan,0.36
4/23/2023 11:47:18,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Right,Left,14,10,3,3,nan,nan,0.08
4/23/2023 11:47:22,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Left,Left,15,10,3,3,nan,nan,0.02
4/23/2023 11:47:26,1.16.3,ClosedEcon_PR1,5,4.03,nan,7,Left,Left,16,10,3,3,nan,nan,0.09
4/23/2023 11:47:28,1.16.3,ClosedEcon_PR1,5,4.03,1,7,Pellet,Left,16,10,4,4,1.18,725,nan
4/23/2023 11:50:00,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Left,Left,17,10,4,4,nan,nan,0.01
4/23/2023 11:50:04,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Left,Left,18,10,4,4,nan,nan,0.12
4/23/2023 11:50:09,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Left,Left,19,10,4,4,nan,nan,0.14
4/23/2023 11:50:12,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Left,Left,20,10,4,4,nan,nan,0.15
4/23/2023 11:50:17,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Left,Left,21,10,4,4,nan,nan,0.10
4/23/2023 11:50:22,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Right,Left,21,11,4,4,nan,nan,0.08
4/23/2023 11:50:23,1.16.3,ClosedEcon_PR1,5,4.02,nan,9,Right,Left,21,12,4,4,nan,nan,0.00
4/23/2023 11:50:29,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Right,Left,21,13,4,4,nan,nan,0.00
4/23/2023 11:50:34,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Right,Left,21,14,4,4,nan,nan,0.16
4/23/2023 11:50:35,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Right,Left,21,15,4,4,nan,nan,0.01
4/23/2023 11:50:37,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Left,Left,22,15,4,4,nan,nan,0.07
4/23/2023 11:54:31,1.16.3,ClosedEcon_PR1,5,4.02,nan,9,Left,Left,23,15,4,4,nan,nan,0.01
4/23/2023 11:54:39,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Left,Left,24,15,4,4,nan,nan,0.17
4/23/2023 11:54:44,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Right,Left,24,16,4,4,nan,nan,0.42
4/23/2023 11:55:15,1.16.3,ClosedEcon_PR1,5,4.02,nan,9,Right,Left,24,17,4,4,nan,nan,0.06
4/23/2023 11:55:18,1.16.3,ClosedEcon_PR1,5,4.03,nan,9,Left,Left,25,17,4,4,nan,nan,0.15
4/23/2023 11:55:19,1.16.3,ClosedEcon_PR1,5,4.03,1,9,Pellet,Left,25,17,5,5,0.13,471,nan
4/23/2023 11:59:30,1.16.3,ClosedEcon_PR1,5,4.02,nan,11,Right,Left,25,18,5,5,nan,nan,0.31
4/23/2023 11:59:32,1.16.3,ClosedEcon_PR1,5,4.03,nan,11,Left,Left,26,18,5,5,nan,nan,0.10
4/23/2023 11:59:39,1.16.3,ClosedEcon_PR1,5,4.03,nan,11,Left,Left,27,18,5,5,nan,nan,0.08
4/23/2023 11:59:49,1.16.3,ClosedEcon_PR1,5,4.03,nan,11,Left,Left,28,18,5,5,nan,nan,0.07
4/23/2023 11:59:52,1.16.3,ClosedEcon_PR1,5,4.02,nan,11,Left,Left,29,18,5,5,nan,nan,0.05
4/23/2023 12:01:01,1.16.3,ClosedEcon_PR1,5,4.02,nan,11,Left,Left,30,18,5,5,nan,nan,0.13
4/23/2023 12:01:01,1.16.3,ClosedEcon_PR1,5,4.03,nan,11,Left,Left,31,18,5,5,nan,nan,0.00
4/23/2023 12:01:03,1.16.3,ClosedEcon_PR1,5,4.03,nan,11,Left,Left,32,18,5,5,nan,nan,0.01
4/23/2023 12:01:03,1.16.3,ClosedEcon_PR1,5,4.02,nan,11,Left,Left,33,18,5,5,nan,nan,0.00
4/23/2023 12:01:04,1.16.3,ClosedEcon_PR1,5,4.03,nan,11,Left,Left,34,18,5,5,nan,nan,0.01
4/23/2023 12:01:06,1.16.3,ClosedEcon_PR1,5,4.03,nan,11,Left,Left,35,18,5,5,nan,nan,0.15
4/23/2023 12:02:42,1.16.3,ClosedEcon_PR1,5,4.03,nan,11,Left,Left,36,18,5,5,nan,nan,0.05
4/23/2023 12:02:43,1.16.3,ClosedEcon_PR1,5,4.03,2,11,Pellet,Left,36,18,6,6,0.13,444,nan
4/23/2023 12:02:50,1.16.3,ClosedEcon_PR1,5,4.03,nan,13,Left,Left,37,18,6,6,nan,nan,0.10
4/23/2023 12:02:52,1.16.3,ClosedEcon_PR1,5,4.02,nan,13,Left,Left,38,18,6,6,nan,nan,0.21
4/23/2023 12:02:53,1.16.3,ClosedEcon_PR1,5,4.03,nan,13,Left,Left,39,18,6,6,nan,nan,0.09
4/23/2023 12:02:54,1.16.3,ClosedEcon_PR1,5,4.02,nan,13,Left,Left,40,18,6,6,nan,nan,0.21
4/23/2023 12:02:59,1.16.3,ClosedEcon_PR1,5,4.02,nan,13,Left,Left,41,18,6,6,nan,nan,0.38
4/23/2023 12:03:03,1.16.3,ClosedEcon_PR1,5,4.03,nan,13,Left,Left,42,18,6,6,nan,nan,0.12
