MM:DD:YYYY hh:mm:ss,New Column 1,New Column 2,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/12/2023 10:50:29,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,39,13,12,0,0.88,14.0,
4/12/2023 10:51:55,,,1.16.3,FR1,5,4.07,,1,Right,Left,39,14,12,0,,,0.36
4/12/2023 10:51:57,,,1.16.3,FR1,5,4.07,,1,Right,Left,39,15,12,0,,,0.2
4/12/2023 10:51:59,,,1.16.3,FR1,5,4.07,,1,Left,Left,40,15,12,0,,,0.15
4/12/2023 10:54:48,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,41,15,12,0,,,0.44
4/12/2023 10:57:48,,,1.16.3,FR1,5,4.07,,1,RightWithPellet,Left,41,16,12,0,,,0.38
4/12/2023 11:02:06,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,42,16,12,0,,,0.1
4/12/2023 11:02:07,,,1.16.3,FR1,5,4.07,3.0,1,Pellet,Left,42,16,13,0,Timed_out,698.0,
4/12/2023 11:06:29,,,1.16.3,FR1,5,4.07,,1,Right,Left,42,17,13,0,,,0.32
4/12/2023 11:06:39,,,1.16.3,FR1,5,4.07,,1,Right,Left,42,18,13,0,,,0.27
4/12/2023 11:06:44,,,1.16.3,FR1,5,4.07,,1,Left,Left,43,18,13,0,,,0.3
4/12/2023 11:06:48,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,44,18,13,0,,,0.55
4/12/2023 11:06:48,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,44,18,14,0,3.02,281.0,
4/12/2023 11:06:55,,,1.16.3,FR1,5,4.07,,1,Left,Left,45,18,14,0,,,0.23
4/12/2023 11:06:55,,,1.16.3,FR1,5,4.07,,1,LeftDuringDispense,Left,46,18,14,0,,,0.09
4/12/2023 11:21:18,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,46,18,15,0,Timed_out,870.0,
4/12/2023 11:21:45,,,1.16.3,FR1,5,4.07,,1,Left,Left,47,18,15,0,,,0.03
4/12/2023 11:21:46,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,47,18,16,0,0.06,28.0,
4/12/2023 11:27:07,,,1.16.3,FR1,5,4.07,,1,Left,Left,48,18,16,0,,,0.26
4/12/2023 11:27:08,,,1.16.3,FR1,5,4.07,,1,LeftDuringDispense,Left,49,18,16,0,,,0.4
4/12/2023 11:27:12,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,49,18,17,0,1.22,326.0,
4/12/2023 11:27:22,,,1.16.3,FR1,5,4.07,,1,Left,Left,50,18,17,0,,,0.11
4/12/2023 11:28:47,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,51,18,17,0,,,0.03
4/12/2023 11:28:50,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,52,18,17,0,,,0.2
4/12/2023 11:28:53,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,53,18,17,0,,,0.37
4/12/2023 11:34:25,,,1.16.3,FR1,5,4.07,1.0,1,Pellet,Left,53,18,18,0,Timed_out,433.0,
4/12/2023 11:34:38,,,1.16.3,FR1,5,4.07,,1,Left,Left,54,18,18,0,,,0.17
4/12/2023 11:34:46,,,1.16.3,FR1,5,4.07,3.0,1,Pellet,Left,54,18,19,0,3.13,21.0,
4/12/2023 11:35:11,,,1.16.3,FR1,5,4.07,,1,Right,Left,54,19,19,0,,,0.39
4/12/2023 11:35:14,,,1.16.3,FR1,5,4.07,,1,Left,Left,55,19,19,0,,,0.21
4/12/2023 11:35:22,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,56,19,19,0,,,0.1
4/12/2023 11:42:51,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,56,19,20,0,Timed_out,485.0,
4/12/2023 11:44:51,,,1.16.3,FR1,5,4.07,,1,Left,Left,57,19,20,0,,,0.39
4/12/2023 11:48:49,,,1.16.3,FR1,5,4.07,,1,RightWithPellet,Left,57,20,20,0,,,0.64
4/12/2023 11:48:51,,,1.16.3,FR1,5,4.07,,1,RightWithPellet,Left,57,21,20,0,,,0.35
4/12/2023 11:48:52,,,1.16.3,FR1,5,4.07,1.0,1,Pellet,Left,57,21,21,0,Timed_out,361.0,
4/12/2023 11:48:56,,,1.16.3,FR1,5,4.07,,1,RightinTimeout,Left,57,22,21,0,,,0.12
4/12/2023 11:48:58,,,1.16.3,FR1,5,4.07,,1,Left,Left,58,22,21,0,,,0.14
4/12/2023 11:49:01,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,59,22,21,0,,,0.89
4/12/2023 11:49:06,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,60,22,21,0,,,0.01
4/12/2023 11:49:07,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,61,22,21,0,,,0.04
4/12/2023 11:49:09,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,62,22,21,0,,,0.0
4/12/2023 11:49:13,,,1.16.3,FR1,5,4.06,,1,LeftWithPellet,Left,63,22,21,0,,,0.3
4/12/2023 11:49:15,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,64,22,21,0,,,0.1
4/12/2023 11:49:22,,,1.16.3,FR1,5,4.07,,1,RightWithPellet,Left,64,23,21,0,,,0.28
4/12/2023 11:52:20,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,65,23,21,0,,,0.22
4/12/2023 11:52:55,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,66,23,21,0,,,0.0
4/12/2023 11:53:01,,,1.16.3,FR1,5,4.07,,1,RightWithPellet,Left,66,24,21,0,,,0.07
4/12/2023 11:53:02,,,1.16.3,FR1,5,4.07,1.0,1,Pellet,Left,66,24,22,0,Timed_out,250.0,
4/12/2023 11:53:13,,,1.16.3,FR1,5,4.07,,1,Right,Left,66,25,22,0,,,0.09
4/12/2023 11:57:03,,,1.16.3,FR1,5,4.07,,1,Right,Left,66,26,22,0,,,0.19
4/12/2023 12:04:52,,,1.16.3,FR1,5,4.07,,1,Left,Left,67,26,22,0,,,0.15
4/12/2023 12:04:54,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,67,26,23,0,0.06,711.0,
4/12/2023 12:05:03,,,1.16.3,FR1,5,4.06,,1,Left,Left,68,26,23,0,,,0.16
4/12/2023 12:06:13,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,69,26,23,0,,,0.07
4/12/2023 12:09:28,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,69,26,24,0,Timed_out,275.0,
4/12/2023 12:13:54,,,1.16.3,FR1,5,4.07,,1,Right,Left,69,27,24,0,,,0.15
4/12/2023 12:20:11,,,1.16.3,FR1,5,4.07,,1,Left,Left,70,27,24,0,,,0.49
4/12/2023 12:20:24,,,1.16.3,FR1,5,4.07,1.0,1,Pellet,Left,70,27,25,0,12.64,656.0,
4/12/2023 12:33:45,,,1.16.3,FR1,5,4.07,,1,Right,Left,70,28,25,0,,,0.47
4/12/2023 12:34:01,,,1.16.3,FR1,5,4.07,,1,Right,Left,70,29,25,0,,,0.19
4/12/2023 12:34:03,,,1.16.3,FR1,5,4.07,,1,Left,Left,71,29,25,0,,,0.09
4/12/2023 12:34:04,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,71,29,26,0,0.68,820.0,
4/12/2023 12:34:19,,,1.16.3,FR1,5,4.07,,1,Left,Left,72,29,26,0,,,0.09
4/12/2023 12:45:29,,,1.16.3,FR1,5,4.07,1.0,1,Pellet,Left,72,29,27,0,Timed_out,685.0,
4/12/2023 14:26:15,,,1.16.3,FR1,5,4.06,,1,Left,Left,73,29,27,0,,,0.06
4/12/2023 14:26:15,,,1.16.3,FR1,5,4.06,,1,LeftDuringDispense,Left,74,29,27,0,,,0.19
4/12/2023 14:26:16,,,1.16.3,FR1,5,4.06,,1,LeftDuringDispense,Left,75,29,27,0,,,0.11
4/12/2023 14:26:30,,,1.16.3,FR1,5,4.06,,1,RightWithPellet,Left,75,30,27,0,,,0.68
4/12/2023 14:26:30,,,1.16.3,FR1,5,4.07,,1,RightWithPellet,Left,75,31,27,0,,,0.06
4/12/2023 14:26:33,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,75,31,28,0,14.37,6064.0,
4/12/2023 14:28:18,,,1.16.3,FR1,5,4.07,,1,Right,Left,75,32,28,0,,,0.37
4/12/2023 14:28:39,,,1.16.3,FR1,5,4.06,,1,Left,Left,76,32,28,0,,,0.14
4/12/2023 14:28:44,,,1.16.3,FR1,5,4.06,,1,LeftWithPellet,Left,77,32,28,0,,,0.55
4/12/2023 14:28:45,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,78,32,28,0,,,0.79
4/12/2023 14:28:47,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,79,32,28,0,,,0.73
4/12/2023 14:28:50,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,80,32,28,0,,,1.42
4/12/2023 14:29:35,,,1.16.3,FR1,5,4.07,,1,RightWithPellet,Left,80,33,28,0,,,0.13
4/12/2023 14:30:18,,,1.16.3,FR1,5,4.06,,1,RightWithPellet,Left,80,34,28,0,,,0.51
4/12/2023 14:30:20,,,1.16.3,FR1,5,4.07,2.0,1,Pellet,Left,80,34,29,0,Timed_out,227.0,
4/12/2023 14:30:40,,,1.16.3,FR1,5,4.07,,1,Left,Left,81,34,29,0,,,0.06
4/12/2023 14:30:42,,,1.16.3,FR1,5,4.07,,1,LeftDuringDispense,Left,82,34,29,0,,,0.59
4/12/2023 14:30:45,,,1.16.3,FR1,5,4.07,,1,LeftWithPellet,Left,83,34,29,0,,,0.26
4/12/2023 14:30:46,,,1.16.3,FR1,5,4.07,3.0,1,Pellet,Left,83,34,30,0,1.84,26.0,
4/12/2023 15:33:43,,,1.16.3,FR1,5,4.06,,1,Left,Left,84,34,30,0,,,0.76
4/12/2023 15:33:43,,,1.16.3,FR1,5,4.06,,1,LeftDuringDispense,Left,85,34,30,0,,,0.39
4/12/2023 15:33:46,,,1.16.3,FR1,5,4.06,,1,LeftDuringDispense,Left,86,34,30,0,,,0.39
4/12/2023 15:33:50,,,1.16.3,FR1,5,4.06,3.0,1,Pellet,Left,86,34,31,0,0.68,3783.0,
4/12/2023 15:34:55,,,1.16.3,FR1,5,4.06,,1,Left,Left,87,34,31,0,,,0.12
4/12/2023 15:34:56,,,1.16.3,FR1,5,4.06,2.0,1,Pellet,Left,87,34,32,0,0.06,67.0,
4/12/2023 17:05:16,,,1.16.3,FR1,5,4.06,,1,Left,Left,88,34,32,0,,,0.04
4/12/2023 17:05:17,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,88,34,33,0,0.47,5421.0,
4/12/2023 17:05:48,,,1.16.3,FR1,5,4.05,,1,Left,Left,89,34,33,0,,,0.21
4/12/2023 17:06:00,,,1.16.3,FR1,5,4.06,2.0,1,Pellet,Left,89,34,34,0,9.77,43.0,
4/12/2023 17:06:17,,,1.16.3,FR1,5,4.05,,1,Left,Left,90,34,34,0,,,0.11
4/12/2023 17:06:18,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,90,34,35,0,0.06,18.0,
4/12/2023 17:09:23,,,1.16.3,FR1,5,4.05,,1,Left,Left,91,34,35,0,,,0.11
4/12/2023 17:09:24,,,1.16.3,FR1,5,4.05,,1,LeftDuringDispense,Left,92,34,35,0,,,0.06
4/12/2023 17:09:27,,,1.16.3,FR1,5,4.06,2.0,1,Pellet,Left,92,34,36,0,1.08,189.0,
4/12/2023 18:30:53,,,1.16.3,FR1,5,4.05,,1,Left,Left,93,34,36,0,,,0.14
4/12/2023 18:30:54,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,93,34,37,0,0.06,4887.0,
4/12/2023 18:31:10,,,1.16.3,FR1,5,4.05,,1,Left,Left,94,34,37,0,,,0.12
4/12/2023 18:31:11,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,94,34,38,0,0.47,17.0,
4/12/2023 18:31:28,,,1.16.3,FR1,5,4.05,,1,Left,Left,95,34,38,0,,,0.08
4/12/2023 18:31:29,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,95,34,39,0,0.68,18.0,
4/12/2023 18:34:36,,,1.16.3,FR1,5,4.06,,1,Left,Left,96,34,39,0,,,0.71
4/12/2023 18:35:40,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,96,34,40,0,Timed_out,251.0,
4/12/2023 18:38:22,,,1.16.3,FR1,5,4.05,,1,Left,Left,97,34,40,0,,,0.0
4/12/2023 18:38:23,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,97,34,41,0,0.27,163.0,
4/12/2023 18:38:35,,,1.16.3,FR1,5,4.05,,1,Left,Left,98,34,41,0,,,0.0
4/12/2023 18:38:37,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,98,34,42,0,1.36,14.0,
4/12/2023 18:40:01,,,1.16.3,FR1,5,4.05,,1,Right,Left,98,35,42,0,,,0.14
4/12/2023 18:40:03,,,1.16.3,FR1,5,4.05,,1,Right,Left,98,36,42,0,,,0.63
4/12/2023 18:40:09,,,1.16.3,FR1,5,4.05,,1,Left,Left,99,36,42,0,,,0.27
4/12/2023 18:40:11,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,99,36,43,0,0.95,94.0,
4/12/2023 19:23:19,,,1.16.3,FR1,5,4.05,,1,Left,Left,100,36,43,0,,,0.07
4/12/2023 19:23:23,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,100,36,44,0,1.08,2592.0,
4/12/2023 19:23:35,,,1.16.3,FR1,5,4.05,,1,Left,Left,101,36,44,0,,,0.07
4/12/2023 19:23:36,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,101,36,45,0,0.27,13.0,
4/12/2023 19:23:52,,,1.16.3,FR1,5,4.05,,1,Left,Left,102,36,45,0,,,0.1
4/12/2023 19:24:04,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,102,36,46,0,8.47,28.0,
4/12/2023 19:24:21,,,1.16.3,FR1,5,4.05,,1,Left,Left,103,36,46,0,,,0.09
4/12/2023 19:24:22,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,103,36,47,0,0.61,18.0,
4/12/2023 19:29:05,,,1.16.3,FR1,5,4.05,,1,Left,Left,104,36,47,0,,,0.11
4/12/2023 19:29:06,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,104,36,48,0,0.40,284.0,
4/12/2023 19:32:46,,,1.16.3,FR1,5,4.05,,1,Right,Left,104,37,48,0,,,0.03
4/12/2023 19:32:47,,,1.16.3,FR1,5,4.05,,1,Right,Left,104,38,48,0,,,0.0
4/12/2023 19:32:57,,,1.16.3,FR1,5,4.05,,1,Right,Left,104,39,48,0,,,0.18
4/12/2023 20:12:15,,,1.16.3,FR1,5,4.05,,1,Right,Left,104,40,48,0,,,0.36
4/12/2023 20:12:18,,,1.16.3,FR1,5,4.05,,1,Left,Left,105,40,48,0,,,0.04
4/12/2023 20:12:19,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,105,40,49,0,0.06,2593.0,
4/12/2023 20:12:29,,,1.16.3,FR1,5,4.05,,1,Left,Left,106,40,49,0,,,0.07
4/12/2023 20:12:30,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,106,40,50,0,0.54,11.0,
4/12/2023 20:12:43,,,1.16.3,FR1,5,4.05,,1,Left,Left,107,40,50,0,,,0.02
4/12/2023 20:12:44,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,107,40,51,0,0.34,14.0,
4/12/2023 20:14:59,,,1.16.3,FR1,5,4.05,,1,Left,Left,108,40,51,0,,,0.12
4/12/2023 20:15:00,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,108,40,52,0,0.54,136.0,
4/12/2023 20:27:10,,,1.16.3,FR1,5,4.05,,1,Left,Left,109,40,52,0,,,0.09
4/12/2023 20:27:11,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,109,40,53,0,0.61,731.0,
4/12/2023 20:27:21,,,1.16.3,FR1,5,4.05,,1,Left,Left,110,40,53,0,,,0.06
4/12/2023 20:27:22,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,110,40,54,0,0.20,11.0,
4/12/2023 20:32:48,,,1.16.3,FR1,5,4.05,,1,Left,Left,111,40,54,0,,,0.12
4/12/2023 20:32:49,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,111,40,55,0,0.13,327.0,
4/12/2023 20:35:29,,,1.16.3,FR1,5,4.05,,1,Left,Left,112,40,55,0,,,0.09
4/12/2023 20:35:31,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,112,40,56,0,0.06,162.0,
4/12/2023 20:37:58,,,1.16.3,FR1,5,4.05,,1,Left,Left,113,40,56,0,,,0.14
4/12/2023 20:37:59,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,113,40,57,0,0.06,148.0,
4/12/2023 20:44:11,,,1.16.3,FR1,5,4.05,,1,Right,Left,113,41,57,0,,,0.17
4/12/2023 20:44:15,,,1.16.3,FR1,5,4.05,,1,Left,Left,114,41,57,0,,,0.01
4/12/2023 20:44:16,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,114,41,58,0,0.06,377.0,
4/12/2023 20:51:42,,,1.16.3,FR1,5,4.05,,1,Right,Left,114,42,58,0,,,0.18
4/12/2023 20:51:45,,,1.16.3,FR1,5,4.05,,1,Left,Left,115,42,58,0,,,0.04
4/12/2023 20:51:47,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,115,42,59,0,1.29,451.0,
4/12/2023 20:51:54,,,1.16.3,FR1,5,4.05,,1,Left,Left,116,42,59,0,,,0.06
4/12/2023 20:51:55,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,116,42,60,0,0.54,8.0,
4/12/2023 20:55:11,,,1.16.3,FR1,5,4.05,,1,Left,Left,117,42,60,0,,,0.17
4/12/2023 20:55:17,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,117,42,61,0,5.32,202.0,
4/12/2023 21:06:04,,,1.16.3,FR1,5,4.05,,1,Right,Left,117,43,61,0,,,0.0
4/12/2023 21:06:06,,,1.16.3,FR1,5,4.05,,1,Left,Left,118,43,61,0,,,0.03
4/12/2023 21:06:07,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,118,43,62,0,0.47,650.0,
4/12/2023 21:06:14,,,1.16.3,FR1,5,4.05,,1,Left,Left,119,43,62,0,,,0.06
4/12/2023 21:06:16,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,119,43,63,0,0.47,9.0,
4/12/2023 21:06:26,,,1.16.3,FR1,5,4.05,,1,Left,Left,120,43,63,0,,,0.17
4/12/2023 21:07:04,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,120,43,64,0,37.55,48.0,
4/12/2023 21:19:51,,,1.16.3,FR1,5,4.05,,1,Left,Left,121,43,64,0,,,0.12
4/12/2023 21:19:54,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,121,43,65,0,0.68,770.0,
4/12/2023 21:20:46,,,1.16.3,FR1,5,4.05,,1,Left,Left,122,43,65,0,,,0.06
4/12/2023 21:20:50,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,122,43,66,0,0.68,56.0,
4/12/2023 21:24:38,,,1.16.3,FR1,5,4.05,,1,Left,Left,123,43,66,0,,,0.15
4/12/2023 21:24:39,,,1.16.3,FR1,5,4.05,2.0,1,Pellet,Left,123,43,67,0,0.20,229.0,
4/12/2023 21:24:45,,,1.16.3,FR1,5,4.05,,1,Left,Left,124,43,67,0,,,0.18
4/12/2023 21:24:47,,,1.16.3,FR1,5,4.05,1.0,1,Pellet,Left,124,43,68,0,0.61,8.0,
