MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
4/17/2023 11:27:58,21.87,69.61,1.16.3,FR1,12,3.96,nan,1,Right,Left,0,1,0,0,nan,nan,18.00
4/17/2023 11:28:40,21.93,70.16,1.16.3,FR1,12,3.97,nan,1,Left,Left,1,1,0,0,nan,nan,0.12
4/17/2023 11:31:03,22.07,68.67,1.16.3,FR1,12,3.96,1,1,Pellet,Left,1,1,1,0,Timed_out,nan,nan
4/17/2023 11:45:58,22.08,65.91,1.16.3,FR1,12,3.96,nan,1,Left,Left,2,1,1,0,nan,nan,0.03
4/17/2023 11:53:41,22.13,65.45,1.16.3,FR1,12,3.97,nan,1,LeftWithPellet,Left,3,1,1,0,nan,nan,0.10
4/17/2023 11:59:32,22.14,65.34,1.16.3,FR1,12,3.96,nan,1,RightWithPellet,Left,3,2,1,0,nan,nan,0.48
4/17/2023 12:04:14,22.12,65.18,1.16.3,FR1,12,3.96,nan,1,LeftWithPellet,Left,4,2,1,0,nan,nan,0.30
4/17/2023 12:04:16,22.10,65.17,1.16.3,FR1,12,3.96,1,1,Pellet,Left,4,2,2,0,Timed_out,1993,nan
4/17/2023 12:04:18,22.12,65.19,1.16.3,FR1,12,3.96,nan,1,LeftinTimeOut,Left,5,2,2,0,nan,nan,nan
4/17/2023 12:04:20,22.12,65.17,1.16.3,FR1,12,3.97,nan,1,LeftinTimeOut,Left,6,2,2,0,nan,nan,nan
4/17/2023 14:59:15,21.90,65.35,1.16.3,FR1,12,3.96,nan,1,Left,Left,7,2,2,0,nan,nan,0.17
4/17/2023 17:57:05,21.89,64.31,1.16.3,FR1,12,3.94,1,1,Pellet,Left,7,2,3,0,Timed_out,21169,nan
4/17/2023 17:57:51,21.93,64.36,1.16.3,FR1,12,3.94,nan,1,Left,Left,8,2,3,0,nan,nan,0.31
4/17/2023 17:57:52,21.93,64.29,1.16.3,FR1,12,3.95,1,1,Pellet,Left,8,2,4,0,0.40,47,nan
4/17/2023 17:59:13,21.92,64.32,1.16.3,FR1,12,3.95,nan,1,Left,Left,9,2,4,0,nan,nan,0.07
4/17/2023 18:00:04,21.94,64.35,1.16.3,FR1,12,3.95,1,1,Pellet,Left,9,2,5,0,50.15,132,nan
4/17/2023 20:02:26,21.87,64.29,1.16.3,FR1,12,3.94,nan,1,Left,Left,10,2,5,0,nan,nan,0.05
4/17/2023 20:02:26,21.90,64.31,1.16.3,FR1,12,3.94,nan,1,LeftDuringDispense,Left,11,2,5,0,nan,nan,0.02
4/17/2023 20:03:17,21.87,64.40,1.16.3,FR1,12,3.94,2,1,Pellet,Left,11,2,6,0,48.03,7393,nan
4/17/2023 20:07:37,21.92,64.34,1.16.3,FR1,12,3.94,nan,1,Right,Left,11,3,6,0,nan,nan,0.12
4/17/2023 20:20:23,21.90,64.71,1.16.3,FR1,12,3.94,nan,1,Right,Left,11,4,6,0,nan,nan,0.07
4/17/2023 20:20:24,21.91,64.72,1.16.3,FR1,12,3.95,nan,1,Left,Left,12,4,6,0,nan,nan,0.00
4/17/2023 20:58:10,21.91,64.94,1.16.3,FR1,12,3.94,1,1,Pellet,Left,12,4,7,0,Timed_out,3293,nan
4/17/2023 22:28:16,22.00,65.92,1.16.3,FR1,12,3.94,nan,1,Left,Left,13,4,7,0,nan,nan,0.31
4/17/2023 22:28:17,22.02,65.94,1.16.3,FR1,12,3.94,1,1,Pellet,Left,13,4,8,0,0.27,5407,nan
4/18/2023 0:30:41,21.84,65.92,1.16.3,FR1,12,3.94,nan,1,Right,Left,13,5,8,0,nan,nan,0.09
4/18/2023 0:37:28,21.86,65.89,1.16.3,FR1,12,3.94,nan,1,Right,Left,13,6,8,0,nan,nan,0.14
4/18/2023 0:58:30,21.89,65.82,1.16.3,FR1,12,3.94,nan,1,Left,Left,14,6,8,0,nan,nan,0.19
4/18/2023 0:58:55,21.90,65.88,1.16.3,FR1,12,3.94,nan,1,RightWithPellet,Left,14,7,8,0,nan,nan,0.43
4/18/2023 1:32:18,21.90,65.60,1.16.3,FR1,12,3.93,nan,1,RightWithPellet,Left,14,8,8,0,nan,nan,0.12
4/18/2023 1:46:40,21.91,65.71,1.16.3,FR1,12,3.93,nan,1,RightWithPellet,Left,14,9,8,0,nan,nan,0.70
4/18/2023 1:46:41,21.93,65.70,1.16.3,FR1,12,3.94,nan,1,LeftWithPellet,Left,15,9,8,0,nan,nan,0.13
4/18/2023 1:46:44,21.91,65.66,1.16.3,FR1,12,3.93,nan,1,LeftWithPellet,Left,16,9,8,0,nan,nan,0.09
4/18/2023 1:46:46,21.92,65.70,1.16.3,FR1,12,3.93,nan,1,LeftWithPellet,Left,17,9,8,0,nan,nan,0.31
4/18/2023 1:46:54,21.92,65.70,1.16.3,FR1,12,3.93,nan,1,RightWithPellet,Left,17,10,8,0,nan,nan,0.39
4/18/2023 1:47:00,21.92,65.74,1.16.3,FR1,12,3.94,nan,1,RightWithPellet,Left,17,11,8,0,nan,nan,0.29
4/18/2023 1:47:02,21.93,65.72,1.16.3,FR1,12,3.94,nan,1,RightWithPellet,Left,17,12,8,0,nan,nan,0.20
4/18/2023 4:13:17,21.86,66.22,1.16.3,FR1,12,3.93,nan,1,LeftWithPellet,Left,18,12,8,0,nan,nan,0.37
4/18/2023 4:13:19,21.86,66.19,1.16.3,FR1,12,3.93,nan,1,LeftWithPellet,Left,19,12,8,0,nan,nan,0.06
4/18/2023 4:13:21,21.87,66.21,1.16.3,FR1,12,3.93,nan,1,LeftWithPellet,Left,20,12,8,0,nan,nan,0.27
