MM:DD:YYYY hh:mm:ss,Temp,Humidity,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/29/2023 9:05:58,22.27,67.66,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,1,0,0,0,nan,nan,0.71
3/29/2023 9:08:30,22.33,67.30,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,1,1,0,0,nan,nan,0.39
3/29/2023 9:11:09,22.34,66.97,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,1,2,0,0,nan,nan,0.12
3/29/2023 9:11:11,22.35,67.01,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,1,3,0,0,nan,nan,0.15
3/29/2023 9:11:18,22.34,66.96,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,2,3,0,0,nan,nan,0.02
3/29/2023 9:12:59,22.37,66.97,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,3,3,0,0,nan,nan,0.17
3/29/2023 9:15:15,22.38,67.00,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,3,4,0,0,nan,nan,0.04
3/29/2023 9:16:08,22.38,67.05,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,4,4,0,0,nan,nan,0.70
3/29/2023 9:16:22,22.37,67.04,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,4,5,0,0,nan,nan,0.25
3/29/2023 9:16:45,22.39,67.06,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,5,5,0,0,nan,nan,0.13
3/29/2023 9:17:38,22.39,67.00,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,6,5,0,0,nan,nan,0.44
3/29/2023 9:19:11,22.41,66.90,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,7,5,0,0,nan,nan,0.40
3/29/2023 9:19:23,22.40,66.92,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,7,6,0,0,nan,nan,0.51
3/29/2023 9:20:21,22.43,66.86,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,8,6,0,0,nan,nan,0.16
3/29/2023 9:20:48,22.43,66.84,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,9,6,0,0,nan,nan,0.00
3/29/2023 9:22:06,22.43,66.81,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,9,7,0,0,nan,nan,0.83
3/29/2023 9:22:08,22.43,66.82,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,9,8,0,0,nan,nan,0.03
3/29/2023 9:22:13,22.44,66.82,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,10,8,0,0,nan,nan,0.32
3/29/2023 9:25:50,22.46,66.71,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,11,8,0,0,nan,nan,0.19
3/29/2023 9:26:45,22.48,66.55,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,11,9,0,0,nan,nan,0.32
3/29/2023 9:29:16,22.48,66.33,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,11,10,0,0,nan,nan,0.28
3/29/2023 9:29:43,22.49,66.34,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,12,10,0,0,nan,nan,0.22
3/29/2023 9:30:06,22.48,66.29,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,13,10,0,0,nan,nan,0.17
3/29/2023 9:35:24,22.49,66.39,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,14,10,0,0,nan,nan,0.10
3/29/2023 9:35:25,22.49,66.35,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,15,10,0,0,nan,nan,0.02
3/29/2023 9:35:39,22.50,66.38,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,16,10,0,0,nan,nan,0.28
3/29/2023 9:35:55,22.49,66.41,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,16,11,0,0,nan,nan,0.14
3/29/2023 9:36:49,22.51,66.43,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,16,12,0,0,nan,nan,0.42
3/29/2023 9:42:47,22.55,66.61,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,17,12,0,0,nan,nan,0.19
3/29/2023 9:47:40,22.58,66.66,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,18,12,0,0,nan,nan,0.32
3/29/2023 9:50:31,22.56,66.60,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,19,12,0,0,nan,nan,0.17
3/29/2023 9:50:55,22.58,66.56,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,20,12,0,0,nan,nan,0.04
3/29/2023 9:57:30,22.58,66.76,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,21,12,0,0,nan,nan,0.15
3/29/2023 9:59:51,22.60,66.45,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,21,13,0,0,nan,nan,0.09
3/29/2023 10:00:03,22.60,66.42,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,21,14,0,0,nan,nan,0.01
3/29/2023 10:00:18,22.62,66.43,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,21,15,0,0,nan,nan,0.25
3/29/2023 10:00:27,22.62,66.46,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,22,15,0,0,nan,nan,0.32
3/29/2023 10:01:17,22.61,66.41,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,22,16,0,0,nan,nan,0.09
3/29/2023 10:01:43,22.60,66.42,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,23,16,0,0,nan,nan,0.13
3/29/2023 10:01:45,22.62,66.41,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,24,16,0,0,nan,nan,0.18
3/29/2023 10:03:15,22.62,66.24,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,25,16,0,0,nan,nan,0.19
3/29/2023 10:05:41,22.60,66.09,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,26,16,0,0,nan,nan,0.04
3/29/2023 10:08:12,22.60,66.12,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,27,16,0,0,nan,nan,0.14
3/29/2023 10:09:57,22.60,65.99,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,27,17,0,0,nan,nan,0.76
3/29/2023 10:10:09,22.60,65.99,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,27,18,0,0,nan,nan,0.21
3/29/2023 10:10:11,22.60,66.00,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,27,19,0,0,nan,nan,0.20
3/29/2023 10:16:38,22.54,65.78,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,28,19,0,0,nan,nan,0.01
3/29/2023 10:16:40,22.57,65.78,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,28,20,0,0,nan,nan,0.59
3/29/2023 10:17:16,22.58,65.81,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,29,20,0,0,nan,nan,0.04
3/29/2023 10:17:21,22.57,65.81,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,30,20,0,0,nan,nan,0.15
3/29/2023 10:17:54,22.56,65.85,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,30,21,0,0,nan,nan,0.02
3/29/2023 10:18:03,22.56,65.84,1.16.3,Free_feed,7,4.09,nan,0,RightWithPellet,Left,30,22,0,0,nan,nan,0.72
3/29/2023 10:18:14,22.55,65.84,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,30,23,0,0,nan,nan,0.00
3/29/2023 10:18:45,22.57,65.81,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,31,23,0,0,nan,nan,0.14
3/29/2023 10:27:24,22.52,65.56,1.16.3,Free_feed,7,4.08,nan,0,RightWithPellet,Left,31,24,0,0,nan,nan,0.43
3/29/2023 10:27:31,22.52,65.55,1.16.3,Free_feed,7,4.08,1,0,Pellet,Left,31,24,1,0,Timed_out,nan,nan
3/29/2023 10:27:37,22.51,65.51,1.16.3,Free_feed,7,4.08,1,0,Pellet,Left,31,24,2,0,0.27,6,nan
3/29/2023 10:27:40,22.51,65.53,1.16.3,Free_feed,7,4.09,2,0,Pellet,Left,31,24,3,0,1.08,3,nan
3/29/2023 10:27:41,22.51,65.49,1.16.3,Free_feed,7,4.09,1,0,Pellet,Left,31,24,4,0,0.06,1,nan
3/29/2023 10:29:15,22.53,65.45,1.16.3,Free_feed,7,4.09,nan,0,LeftWithPellet,Left,32,24,4,0,nan,nan,0.63
3/29/2023 10:29:18,22.53,65.45,1.16.3,Free_feed,7,4.08,nan,0,LeftWithPellet,Left,33,24,4,0,nan,nan,0.16
3/29/2023 10:29:23,22.53,65.43,1.16.3,Free_feed,7,4.09,1,0,Pellet,Left,33,24,5,0,Timed_out,102,nan
